CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,94.0,84.64,6,123.72,153.72,10
2,47.22,87.79,53,38.47,96.18,10
3,9.75,60.37,14,67.9,187.9,10
4,75.22,35.51,9,38.08,100.56,10
5,54.49,66.09,42,70.02,100.02,10
6,51.48,21.3,48,74.04,104.04,10
7,74.88,25.25,12,119.85,197.23,10
8,85.77,13.59,1,0.0,240.0,10
9,34.48,57.98,31,124.14,230.3,10
10,19.86,42.69,57,102.66,132.66,10
11,96.48,20.53,23,0.0,240.0,10
12,89.84,11.72,12,0.0,240.0,10
13,1.91,19.73,42,65.33,155.33,10
14,43.06,7.26,15,142.38,172.38,10
15,50.82,42.49,18,103.52,163.52,10
16,65.4,15.81,31,0.0,240.0,10
17,15.43,84.21,3,66.4,126.4,10
18,93.79,37.31,10,55.27,131.8,10
19,54.22,69.98,33,135.58,165.58,10
20,54.33,92.11,49,0.0,240.0,10
21,87.69,83.53,8,0.0,240.0,10
22,58.94,13.78,40,0.0,240.0,10
23,8.63,48.16,5,0.0,240.0,10
24,62.46,97.2,30,69.05,129.05,10
25,6.33,96.2,13,57.17,154.28,10
26,27.88,70.75,48,94.16,124.16,10
27,98.41,57.19,23,148.13,178.13,10
28,33.91,25.95,5,0.0,240.0,10
29,94.17,61.2,41,99.2,184.68,10
30,94.4,95.05,40,114.8,144.8,10
31,62.93,23.84,27,54.4,144.4,10
32,99.52,18.69,59,0.0,240.0,10
33,48.8,15.39,36,35.71,111.54,10
34,97.13,62.83,14,133.08,181.45,10
35,67.86,66.36,27,32.31,150.14,10
36,61.33,18.26,30,0.0,240.0,10
37,27.22,47.68,41,0.0,240.0,10
38,44.45,93.59,53,0.0,240.0,10
39,12.84,33.99,15,46.17,166.17,10
40,11.52,45.64,51,28.81,89.17,10
41,17.16,23.13,58,0.0,240.0,10
42,20.7,0.31,48,0.0,240.0,10
43,64.02,4.27,14,120.47,150.47,10
44,49.01,50.84,33,31.48,151.48,10
45,45.15,36.75,26,92.58,152.58,10
46,73.18,85.63,12,0.0,240.0,10
47,19.06,58.62,31,75.06,105.06,10
48,89.68,44.75,46,0.0,240.0,10
49,61.52,62.21,49,0.0,240.0,10
50,97.47,18.76,42,0.0,240.0,10
51,58.81,16.55,10,0.0,240.0,10
52,23.79,48.91,8,158.42,188.42,10
53,96.21,22.13,48,0.0,240.0,10
54,29.29,56.65,9,59.13,119.13,10
55,94.32,85.49,30,64.89,150.05,10
56,54.89,11.65,50,111.81,171.81,10
57,55.99,87.1,53,0.0,240.0,10
58,20.46,17.79,4,75.95,165.95,10
59,58.72,80.99,48,0.0,240.0,10
60,92.03,44.61,62,0.0,240.0,10
61,82.22,18.84,17,102.18,187.53,10
62,26.36,25.54,4,0.0,240.0,10
63,25.75,80.5,42,33.66,93.79,10
64,49.75,83.65,42,0.0,240.0,10
65,54.04,78.83,12,32.07,49.02,10
66,86.33,48.85,46,46.34,74.49,10
67,95.67,15.34,32,0.0,240.0,10
68,52.97,54.11,17,129.24,219.24,10
69,81.72,83.82,37,53.71,122.02,10
70,26.06,85.96,24,38.57,97.93,10
71,81.54,51.24,46,158.34,188.34,10
72,81.07,94.31,4,60.42,107.14,10
73,89.4,60.2,64,142.36,189.56,10
74,89.5,86.54,55,117.53,147.53,10
75,48.79,83.34,60,72.1,132.1,10
76,51.72,47.8,53,124.69,184.69,10
77,29.59,9.11,22,107.47,167.47,10
78,85.59,83.97,51,0.0,240.0,10
79,47.19,19.88,49,66.54,186.54,10
80,23.71,48.27,55,16.38,58.59,10
81,55.84,50.06,33,15.84,123.21,10
82,52.53,14.16,57,118.16,202.03,10
83,50.7,11.83,22,39.64,85.35,10
84,50.53,11.51,46,142.69,200.1,10
85,49.72,13.95,4,0.0,240.0,10
86,88.7,36.79,18,143.77,189.54,10
87,24.8,22.44,32,44.13,104.13,10
88,81.06,45.04,32,158.16,198.64,10
89,29.51,85.23,37,112.17,202.17,10
90,94.71,44.59,17,54.98,78.72,10
91,26.95,25.97,45,35.8,155.8,10
92,54.36,82.07,6,130.62,204.86,10
93,54.26,49.55,42,0.0,240.0,10
94,74.97,22.65,15,44.4,107.16,10
95,64.38,88.22,4,45.33,134.76,10
96,31.94,53.73,31,0.0,240.0,10
97,18.2,56.08,63,22.63,106.98,10
98,23.69,21.29,57,0.0,240.0,10
99,18.57,47.72,36,21.55,88.51,10
100,54.51,49.42,3,0.0,240.0,10
