CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,29,11,6,0.0,59.0,10
2,41,98,2,111.0,144.0,10
3,55,78,8,91.0,118.0,10
4,7,90,2,174.0,230.0,10
5,19,38,7,0.0,54.0,10
6,66,87,5,99.0,130.0,10
7,9,9,1,56.0,87.0,10
8,64,93,7,67.0,96.0,10
9,81,3,6,33.0,82.0,10
10,81,41,3,93.0,148.0,10
11,84,46,1,36.0,56.0,10
12,93,0,3,79.0,119.0,10
13,39,56,3,37.0,69.0,10
14,82,10,4,116.0,145.0,10
15,87,12,7,183.0,230.0,10
16,51,33,8,149.0,198.0,10
17,51,50,7,146.0,167.0,10
18,82,6,4,66.0,86.0,10
19,76,78,1,179.0,230.0,10
20,88,66,4,43.0,81.0,10
21,45,31,10,0.0,46.0,10
22,80,28,2,120.0,168.0,10
23,100,17,10,85.0,106.0,10
24,39,88,4,121.0,176.0,10
25,52,90,7,190.0,230.0,10
26,72,48,3,52.0,84.0,10
27,18,58,3,28.0,49.0,10
28,76,97,4,65.0,99.0,10
29,49,87,5,190.0,230.0,10
30,92,86,9,72.0,112.0,10
31,39,56,10,47.0,100.0,10
32,7,28,1,26.0,69.0,10
33,80,67,2,208.0,230.0,10
34,63,90,6,55.0,80.0,10
35,4,69,1,81.0,102.0,10
36,2,42,10,182.0,225.0,10
37,53,68,1,156.0,186.0,10
38,46,34,5,0.0,42.0,10
39,31,84,6,152.0,180.0,10
40,63,52,2,66.0,123.0,10
41,2,35,7,35.0,85.0,10
42,48,19,8,152.0,182.0,10
43,5,32,9,23.0,50.0,10
44,56,90,2,180.0,230.0,10
45,67,20,9,183.0,204.0,10
46,94,97,1,188.0,230.0,10
47,57,57,9,146.0,204.0,10
48,75,100,3,72.0,132.0,10
49,30,39,2,136.0,193.0,10
50,47,84,9,194.0,230.0,10
51,63,47,6,88.0,123.0,10
52,59,46,8,102.0,134.0,10
53,32,28,3,117.0,175.0,10
54,2,95,2,206.0,230.0,10
55,77,30,5,201.0,230.0,10
56,96,80,1,185.0,230.0,10
57,75,85,1,209.0,230.0,10
58,40,84,2,88.0,128.0,10
59,44,2,3,61.0,107.0,10
60,42,70,10,10.0,62.0,10
61,90,25,3,108.0,128.0,10
62,14,5,3,91.0,123.0,10
63,51,18,2,0.0,55.0,10
64,88,11,1,190.0,230.0,10
65,77,51,4,70.0,121.0,10
66,15,87,4,167.0,211.0,10
67,23,49,4,20.0,72.0,10
68,99,31,10,40.0,95.0,10
69,36,38,10,171.0,230.0,10
70,97,32,10,69.0,92.0,10
71,62,27,4,33.0,57.0,10
72,37,21,7,28.0,55.0,10
73,79,72,7,195.0,230.0,10
74,63,85,7,120.0,149.0,10
75,19,76,9,176.0,230.0,10
76,18,47,10,176.0,196.0,10
77,9,35,5,4.0,59.0,10
78,93,5,4,135.0,183.0,10
79,72,61,10,192.0,230.0,10
80,64,75,1,23.0,61.0,10
81,91,74,6,185.0,207.0,10
82,79,92,5,205.0,230.0,10
83,60,53,9,191.0,230.0,10
84,44,41,7,120.0,148.0,10
85,12,6,10,57.0,111.0,10
86,41,49,3,120.0,179.0,10
87,59,56,8,30.0,55.0,10
88,25,14,2,103.0,155.0,10
89,45,48,3,202.0,230.0,10
90,52,97,3,206.0,230.0,10
91,55,51,6,177.0,230.0,10
92,96,45,3,148.0,176.0,10
93,80,60,5,143.0,195.0,10
94,95,19,9,77.0,112.0,10
95,41,57,1,209.0,230.0,10
96,38,27,7,94.0,136.0,10
97,42,66,7,207.0,230.0,10
98,34,36,9,115.0,162.0,10
99,52,10,9,134.0,174.0,10
100,79,39,3,108.0,139.0,10
