CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1236.0,0
1,16.72,80.37,16,0.0,1236.0,90
2,53.69,43.91,16,604.88,673.63,90
3,90.86,93.58,16,0.0,1236.0,90
4,55.47,85.34,31,0.0,1236.0,90
5,29.09,50.9,31,0.0,1236.0,90
6,84.52,46.25,31,471.8,565.87,90
7,80.94,54.17,47,0.0,1236.0,90
8,55.84,16.06,47,0.0,1236.0,90
9,57.97,17.9,47,130.48,338.66,90
10,87.34,8.68,31,256.84,304.34,90
11,21.48,83.42,16,329.27,472.58,90
12,83.74,61.57,31,0.0,1236.0,90
13,26.04,88.12,47,327.06,515.05,90
14,76.27,94.3,62,313.88,366.98,90
15,51.45,48.15,47,0.0,1236.0,90
16,89.1,17.83,16,0.0,1236.0,90
17,60.07,22.88,31,0.0,1236.0,90
18,85.09,13.78,62,0.0,1236.0,90
19,50.79,55.67,62,369.27,417.19,90
20,25.03,23.65,16,0.0,1236.0,90
21,17.54,16.48,31,40.35,150.86,90
22,57.25,93.35,62,0.0,1236.0,90
23,66.02,45.14,47,0.0,1236.0,90
24,23.09,93.86,16,142.45,322.45,90
25,13.14,48.58,62,0.0,1236.0,90
26,62.84,50.75,16,0.0,1236.0,90
27,89.84,85.6,31,273.37,633.37,90
28,28.31,22.14,31,0.0,1236.0,90
29,82.2,44.41,31,0.0,1236.0,90
30,89.11,52.02,47,0.0,1236.0,90
31,32.96,58.1,62,0.0,1236.0,90
32,83.06,19.14,31,0.0,1236.0,90
33,19.11,20.5,47,329.38,554.49,90
34,24.53,19.16,31,0.0,1236.0,90
35,27.66,17.99,31,0.0,1236.0,90
36,50.12,83.53,62,35.02,218.4,90
37,56.0,79.36,47,0.0,1236.0,90
38,20.41,38.58,31,0.0,1236.0,90
39,83.93,93.44,47,0.0,1236.0,90
40,20.53,53.17,47,85.04,235.37,90
41,86.44,47.18,31,0.0,1236.0,90
42,13.37,20.39,31,0.0,1236.0,90
43,79.5,18.12,16,0.0,1236.0,90
44,33.19,95.32,62,0.0,1236.0,90
45,23.0,95.69,31,551.49,619.95,90
46,51.21,55.47,16,0.0,1236.0,90
47,54.27,13.39,62,315.06,471.49,90
48,84.8,20.44,31,0.0,1236.0,90
49,45.75,18.13,47,0.0,1236.0,90
50,28.74,9.98,62,0.0,1236.0,90
51,26.65,15.29,47,0.0,1236.0,90
52,43.21,48.34,16,0.0,1236.0,90
53,25.4,81.31,31,0.0,1236.0,90
54,50.41,12.01,16,0.0,1236.0,90
55,53.89,50.93,31,0.0,1236.0,90
56,59.91,80.44,31,0.0,1236.0,90
57,23.61,51.36,47,0.0,1236.0,90
58,17.83,51.34,16,22.21,150.59,90
59,49.86,76.86,47,517.51,794.77,90
60,91.4,38.65,47,461.78,599.94,90
61,50.11,75.35,47,0.0,1236.0,90
62,54.57,46.55,16,499.73,727.49,90
63,84.73,86.98,31,0.0,1236.0,90
64,82.86,9.6,31,0.0,1236.0,90
65,25.38,79.48,16,32.91,217.11,90
66,86.3,49.87,31,0.0,1236.0,90
67,51.14,17.87,16,179.4,359.4,90
68,52.51,56.95,16,0.0,1236.0,90
69,94.76,49.26,31,0.0,1236.0,90
70,20.14,17.26,62,0.0,1236.0,90
71,25.71,83.0,47,360.32,401.11,90
72,29.53,89.79,16,0.0,1236.0,90
73,54.98,10.28,16,0.0,1236.0,90
74,50.37,11.79,62,0.0,1236.0,90
75,63.29,86.71,16,0.0,1236.0,90
76,21.76,21.88,16,33.52,242.77,90
77,81.42,79.38,31,0.0,1236.0,90
78,29.02,17.33,31,0.0,1236.0,90
79,54.66,80.65,62,78.91,356.89,90
80,60.99,23.23,16,0.0,1236.0,90
81,84.19,16.77,47,0.0,1236.0,90
82,78.43,57.0,31,0.0,1236.0,90
83,24.6,89.5,47,42.4,205.54,90
84,21.15,87.61,47,0.0,1236.0,90
85,81.92,87.26,62,0.0,1236.0,90
86,22.1,16.91,62,0.0,1236.0,90
87,85.21,52.55,16,45.28,149.43,90
88,87.89,16.02,62,0.0,1236.0,90
89,77.95,36.66,31,0.0,1236.0,90
90,29.42,56.52,16,0.0,1236.0,90
91,52.82,50.93,16,0.0,1236.0,90
92,18.52,62.73,47,0.0,1236.0,90
93,63.56,80.47,47,0.0,1236.0,90
94,21.95,47.97,47,0.0,1236.0,90
95,80.27,19.18,16,0.0,1236.0,90
96,12.17,84.64,62,0.0,1236.0,90
97,29.19,56.92,62,0.0,1236.0,90
98,22.96,17.57,62,316.34,389.16,90
99,22.41,10.0,16,0.0,1236.0,90
100,83.02,7.95,16,445.55,805.55,90
