CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1000.0,0
1,9.2,99.53,13,716.64,836.64,10
2,13.48,8.31,17,348.97,828.97,10
3,42.13,65.34,12,313.33,673.33,10
4,61.81,58.47,3,775.73,976.6,10
5,93.43,80.12,31,712.3,938.67,10
6,32.99,49.2,33,269.62,389.62,10
7,96.03,95.48,22,491.99,731.99,10
8,43.21,29.75,6,466.07,826.07,10
9,85.24,1.43,18,80.62,320.62,10
10,55.27,84.06,11,79.04,439.04,10
11,65.09,79.3,25,294.56,774.56,10
12,97.87,19.99,22,172.78,412.78,10
13,44.33,13.08,32,172.55,412.55,10
14,90.2,9.04,24,259.57,739.57,10
15,60.34,52.33,25,834.46,954.46,10
16,52.84,90.43,15,433.67,553.67,10
17,49.07,67.72,11,314.76,794.76,10
18,15.53,37.69,5,556.16,916.16,10
19,57.61,63.87,12,765.48,977.58,10
20,87.14,51.95,29,501.44,621.44,10
21,45.91,89.53,26,270.19,390.19,10
22,46.36,22.74,31,342.67,822.67,10
23,14.36,87.19,1,444.32,924.32,10
24,5.77,13.12,12,468.13,948.13,10
25,10.74,83.11,5,785.76,955.81,10
26,6.38,69.66,2,38.95,333.06,10
27,19.18,0.2,22,116.46,476.46,10
28,92.96,17.86,25,418.79,778.79,10
29,57.47,99.28,22,312.8,432.8,10
30,35.24,97.22,25,480.71,720.71,10
31,69.12,98.4,3,369.09,489.09,10
32,53.6,65.11,32,375.61,615.61,10
33,43.14,4.59,26,45.52,240.57,10
34,81.5,75.48,14,419.23,539.23,10
35,79.43,63.7,21,601.56,958.26,10
36,12.26,48.95,26,122.18,242.18,10
37,94.96,25.81,25,354.27,594.27,10
38,10.63,13.62,25,82.25,202.25,10
39,62.18,44.63,31,328.52,688.52,10
40,39.1,91.22,5,572.32,812.32,10
41,42.29,86.93,30,625.14,745.14,10
42,17.94,68.52,18,675.86,971.2,10
43,24.6,78.4,12,450.3,690.3,10
44,93.4,9.3,5,524.31,644.31,10
45,87.45,7.59,5,324.76,684.76,10
46,2.04,74.84,16,45.37,296.72,10
47,88.26,30.96,29,458.95,698.95,10
48,69.26,77.93,7,53.16,533.16,10
49,23.57,61.24,9,508.29,748.29,10
50,20.16,98.68,10,743.75,947.43,10
51,14.86,9.47,10,47.69,187.01,10
52,7.76,34.8,30,683.77,964.36,10
53,14.55,79.44,17,587.6,707.6,10
54,0.71,35.08,30,42.03,376.95,10
55,71.62,74.93,20,103.17,463.17,10
56,19.56,35.6,8,25.0,345.98,10
57,75.36,51.63,4,204.83,564.83,10
58,52.01,80.47,16,32.75,230.6,10
59,74.9,79.32,15,104.86,464.86,10
60,48.26,39.97,31,849.5,969.5,10
61,60.8,66.78,29,309.48,429.48,10
62,73.3,33.33,12,186.8,546.8,10
63,70.23,54.84,20,308.25,428.25,10
64,53.98,89.49,27,450.47,810.47,10
65,49.33,20.01,14,85.8,205.8,10
66,4.78,89.45,26,634.33,874.33,10
67,28.21,68.78,9,187.84,427.84,10
68,49.37,45.52,24,190.57,430.57,10
69,48.26,80.53,32,31.63,348.22,10
70,6.0,65.42,22,828.84,962.67,10
71,65.02,92.48,11,464.52,584.52,10
72,24.43,15.35,12,608.81,962.01,10
73,18.91,2.22,1,52.23,513.08,10
74,42.53,50.37,10,513.49,873.49,10
75,68.34,85.03,29,411.44,531.44,10
76,30.39,33.53,24,419.16,899.16,10
77,5.44,19.03,10,80.16,560.16,10
78,9.51,38.73,27,157.17,517.17,10
79,79.12,90.76,16,121.7,361.7,10
80,29.96,64.43,5,610.78,850.78,10
81,15.22,94.99,15,345.19,585.19,10
82,24.25,39.68,15,649.29,981.17,10
83,91.5,7.36,29,291.41,531.41,10
84,94.05,94.1,31,69.76,532.71,10
85,41.83,94.05,10,754.49,955.91,10
86,23.13,66.05,10,187.05,667.05,10
87,71.65,41.96,16,448.22,688.22,10
88,98.12,76.84,24,303.35,423.35,10
89,73.24,12.58,25,555.6,795.6,10
90,24.94,65.57,18,559.46,978.34,10
91,0.96,2.96,8,537.5,657.5,10
92,96.81,64.37,15,225.33,705.33,10
93,44.14,56.6,11,224.27,464.27,10
94,12.92,35.69,18,241.09,721.09,10
95,13.9,3.57,20,115.17,595.17,10
96,86.45,31.17,8,232.1,712.1,10
97,44.48,33.4,31,115.9,475.9,10
98,41.73,77.28,5,774.67,894.67,10
99,96.02,56.86,7,545.82,905.82,10
100,66.98,86.52,32,581.16,954.59,10
