CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,30,51,9,209.0,230.0,10
2,17,61,1,178.0,230.0,10
3,40,81,9,168.0,211.0,10
4,80,85,10,132.0,180.0,10
5,8,99,2,73.0,95.0,10
6,37,97,6,86.0,114.0,10
7,91,82,8,178.0,230.0,10
8,51,66,6,146.0,194.0,10
9,41,63,6,110.0,167.0,10
10,52,86,5,54.0,114.0,10
11,25,72,1,192.0,213.0,10
12,72,19,2,204.0,230.0,10
13,73,58,5,198.0,230.0,10
14,97,64,7,182.0,207.0,10
15,94,72,7,60.0,82.0,10
16,5,51,3,41.0,91.0,10
17,0,55,8,45.0,71.0,10
18,40,62,7,144.0,179.0,10
19,28,28,7,154.0,182.0,10
20,86,2,8,190.0,230.0,10
21,72,33,1,172.0,230.0,10
22,9,69,3,194.0,230.0,10
23,96,14,9,66.0,96.0,10
24,66,70,2,203.0,230.0,10
25,96,82,5,186.0,230.0,10
26,44,25,2,28.0,75.0,10
27,97,99,10,95.0,139.0,10
28,46,22,1,194.0,230.0,10
29,98,83,9,96.0,116.0,10
30,91,33,1,172.0,230.0,10
31,62,12,9,84.0,119.0,10
32,76,13,3,190.0,230.0,10
33,56,11,8,6.0,42.0,10
34,55,90,2,49.0,84.0,10
35,54,87,6,199.0,223.0,10
36,29,68,4,151.0,203.0,10
37,7,19,6,41.0,86.0,10
38,97,30,8,173.0,214.0,10
39,19,52,3,207.0,230.0,10
40,28,72,6,155.0,213.0,10
41,34,17,6,194.0,222.0,10
42,60,46,3,113.0,167.0,10
43,21,28,4,0.0,37.0,10
44,66,12,5,85.0,116.0,10
45,87,52,6,75.0,112.0,10
46,51,86,5,72.0,132.0,10
47,91,98,1,161.0,194.0,10
48,23,27,10,64.0,98.0,10
49,2,10,5,95.0,150.0,10
50,69,13,3,171.0,230.0,10
51,49,43,1,184.0,230.0,10
52,13,44,8,93.0,126.0,10
53,65,58,5,133.0,185.0,10
54,54,33,6,120.0,180.0,10
55,6,80,3,179.0,201.0,10
56,22,31,2,0.0,57.0,10
57,19,47,7,0.0,57.0,10
58,20,24,8,72.0,106.0,10
59,91,6,4,178.0,230.0,10
60,36,79,8,100.0,150.0,10
61,42,75,9,145.0,194.0,10
62,59,39,10,186.0,230.0,10
63,61,59,3,17.0,76.0,10
64,66,95,8,113.0,161.0,10
65,98,85,6,186.0,230.0,10
66,37,70,1,32.0,88.0,10
67,90,34,3,190.0,230.0,10
68,75,6,4,115.0,150.0,10
69,45,28,7,162.0,185.0,10
70,56,52,3,174.0,230.0,10
71,38,74,9,20.0,73.0,10
72,23,65,4,23.0,51.0,10
73,89,69,3,58.0,103.0,10
74,39,29,1,202.0,230.0,10
75,98,51,5,57.0,86.0,10
76,26,89,5,132.0,152.0,10
77,30,27,8,151.0,207.0,10
78,19,42,5,73.0,99.0,10
79,53,88,6,51.0,97.0,10
80,50,85,1,86.0,128.0,10
81,15,80,6,87.0,137.0,10
82,45,44,2,0.0,50.0,10
83,22,58,4,118.0,175.0,10
84,70,62,6,185.0,230.0,10
85,69,97,2,112.0,139.0,10
86,84,99,9,83.0,110.0,10
87,65,58,8,145.0,201.0,10
88,12,71,10,160.0,180.0,10
89,1,81,7,208.0,230.0,10
90,59,84,1,175.0,230.0,10
91,0,47,2,110.0,155.0,10
92,89,46,4,42.0,62.0,10
93,28,57,3,203.0,230.0,10
94,79,36,5,201.0,230.0,10
95,96,98,7,91.0,144.0,10
96,75,22,4,78.0,126.0,10
97,42,4,1,172.0,230.0,10
98,77,89,8,41.0,87.0,10
99,52,37,7,177.0,230.0,10
100,86,16,9,36.0,65.0,10
