CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,9,23,7,63.0,100.0,10
2,24,29,8,91.0,139.0,10
3,1,51,9,13.0,73.0,10
4,50,67,8,178.0,230.0,10
5,54,66,9,197.0,230.0,10
6,0,78,1,205.0,230.0,10
7,61,46,3,5.0,59.0,10
8,31,62,7,105.0,150.0,10
9,40,91,1,70.0,94.0,10
10,43,8,6,123.0,176.0,10
11,25,5,10,71.0,94.0,10
12,69,72,9,190.0,230.0,10
13,4,30,10,17.0,49.0,10
14,49,66,1,177.0,230.0,10
15,42,31,4,170.0,230.0,10
16,17,79,7,29.0,61.0,10
17,61,99,5,58.0,107.0,10
18,84,71,8,157.0,183.0,10
19,87,91,7,181.0,230.0,10
20,97,88,9,182.0,230.0,10
21,19,55,2,181.0,230.0,10
22,17,12,6,15.0,44.0,10
23,75,15,10,13.0,58.0,10
24,91,59,8,37.0,88.0,10
25,20,88,2,180.0,230.0,10
26,89,72,7,136.0,194.0,10
27,50,15,2,23.0,44.0,10
28,74,35,10,71.0,131.0,10
29,77,89,6,162.0,206.0,10
30,5,100,6,71.0,98.0,10
31,60,38,6,179.0,217.0,10
32,97,50,1,177.0,230.0,10
33,92,40,1,133.0,170.0,10
34,7,73,4,171.0,230.0,10
35,95,69,8,84.0,123.0,10
36,80,84,10,59.0,92.0,10
37,3,23,4,58.0,91.0,10
38,38,9,8,124.0,163.0,10
39,69,99,7,188.0,230.0,10
40,47,17,9,160.0,205.0,10
41,38,42,6,0.0,45.0,10
42,41,100,5,47.0,75.0,10
43,96,95,5,92.0,121.0,10
44,37,48,6,163.0,212.0,10
45,82,3,6,101.0,122.0,10
46,35,82,6,84.0,108.0,10
47,32,51,10,127.0,187.0,10
48,81,13,5,47.0,88.0,10
49,38,40,1,175.0,230.0,10
50,29,18,8,40.0,83.0,10
51,77,8,9,94.0,144.0,10
52,12,8,4,196.0,224.0,10
53,32,6,9,96.0,132.0,10
54,87,25,5,172.0,201.0,10
55,49,30,4,88.0,121.0,10
56,22,78,9,205.0,230.0,10
57,57,55,3,19.0,56.0,10
58,94,29,9,48.0,90.0,10
59,0,54,8,173.0,230.0,10
60,23,18,2,48.0,69.0,10
61,68,94,7,203.0,230.0,10
62,15,97,8,196.0,230.0,10
63,51,59,9,190.0,230.0,10
64,17,83,7,188.0,230.0,10
65,79,62,7,102.0,162.0,10
66,16,65,7,199.0,230.0,10
67,54,14,5,8.0,52.0,10
68,65,38,5,159.0,218.0,10
69,56,88,5,80.0,140.0,10
70,63,44,4,183.0,230.0,10
71,4,91,2,163.0,194.0,10
72,10,18,10,171.0,196.0,10
73,5,14,7,159.0,213.0,10
74,94,0,2,133.0,155.0,10
75,11,28,7,24.0,72.0,10
76,19,68,3,104.0,157.0,10
77,67,24,1,108.0,147.0,10
78,69,93,9,185.0,230.0,10
79,36,36,7,194.0,222.0,10
80,32,0,7,92.0,138.0,10
81,14,69,9,176.0,230.0,10
82,57,40,9,190.0,230.0,10
83,23,29,7,88.0,119.0,10
84,55,42,10,184.0,230.0,10
85,6,98,1,61.0,117.0,10
86,69,37,7,112.0,136.0,10
87,52,94,10,86.0,136.0,10
88,80,27,8,34.0,60.0,10
89,63,30,3,198.0,230.0,10
90,94,22,3,161.0,188.0,10
91,41,40,9,206.0,230.0,10
92,56,55,3,24.0,48.0,10
93,49,21,1,22.0,74.0,10
94,42,37,9,180.0,230.0,10
95,43,90,10,198.0,230.0,10
96,48,50,4,105.0,156.0,10
97,24,90,3,186.0,227.0,10
98,46,95,3,132.0,157.0,10
99,1,14,5,134.0,175.0,10
100,88,58,1,63.0,108.0,10
