CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1000.0,0
1,47.15,8.08,16,0.0,1000.0,10
2,19.2,26.65,38,0.0,1000.0,10
3,67.28,7.47,84,111.52,471.52,10
4,61.36,54.88,23,0.0,1000.0,10
5,29.44,55.97,27,12.13,317.41,10
6,38.43,31.03,73,110.65,230.65,10
7,24.27,11.93,72,41.19,288.48,10
8,22.55,44.94,36,214.15,454.15,10
9,80.77,48.23,86,179.78,539.78,10
10,78.29,19.56,16,0.0,1000.0,10
11,11.07,96.49,32,0.0,1000.0,10
12,12.55,22.55,50,303.22,543.22,10
13,10.3,3.03,21,78.25,558.25,10
14,80.65,68.42,47,119.49,479.49,10
15,86.84,6.41,84,580.23,936.02,10
16,5.68,94.95,5,56.55,477.0,10
17,78.71,42.48,86,133.06,253.06,10
18,95.62,27.5,90,459.86,819.86,10
19,22.56,63.57,70,576.75,977.9,10
20,82.65,56.19,79,156.03,276.03,10
21,27.39,93.2,14,852.98,955.0,10
22,4.03,56.03,72,0.0,1000.0,10
23,11.21,14.8,32,522.13,762.13,10
24,57.49,46.14,59,0.0,1000.0,10
25,94.17,10.36,50,67.12,379.82,10
26,1.98,48.5,45,325.44,445.44,10
27,97.9,40.51,63,0.0,1000.0,10
28,78.95,31.69,32,179.22,419.22,10
29,85.7,76.1,90,0.0,1000.0,10
30,84.96,48.76,21,44.98,297.32,10
31,2.21,58.94,21,826.21,961.17,10
32,29.16,73.42,63,278.99,518.99,10
33,91.52,78.51,88,253.5,613.5,10
34,10.31,46.75,16,0.0,1000.0,10
35,63.63,17.69,68,40.03,240.05,10
36,37.68,75.12,7,0.0,1000.0,10
37,96.2,74.97,32,679.63,919.63,10
38,97.87,87.03,2,108.66,468.66,10
39,35.82,18.07,56,0.0,1000.0,10
40,96.27,96.88,43,73.24,503.78,10
41,11.88,83.6,23,220.58,460.58,10
42,25.13,13.3,11,141.55,501.55,10
43,79.17,45.84,4,0.0,1000.0,10
44,42.17,37.1,56,13.08,193.74,10
45,82.25,49.66,34,223.31,463.31,10
46,16.45,58.89,43,119.26,239.26,10
47,39.34,16.23,13,324.93,564.93,10
48,96.11,38.14,72,445.4,925.4,10
49,4.06,99.59,34,309.04,789.04,10
50,97.98,18.59,50,65.94,179.04,10
51,94.51,67.46,4,0.0,1000.0,10
52,34.65,3.08,63,0.0,1000.0,10
53,75.88,58.16,2,36.8,221.52,10
54,19.73,87.41,25,528.48,888.48,10
55,70.08,4.44,39,717.87,945.41,10
56,56.33,95.73,52,0.0,1000.0,10
57,2.16,1.86,32,259.63,379.63,10
58,64.39,30.99,54,209.0,449.0,10
59,90.36,93.31,84,0.0,1000.0,10
60,81.82,67.37,54,0.0,1000.0,10
61,97.39,98.75,25,75.3,390.21,10
62,76.23,81.2,70,47.81,263.62,10
63,27.06,8.66,23,261.72,501.72,10
64,98.03,36.59,43,81.25,321.25,10
65,16.49,33.37,39,515.61,755.61,10
66,49.23,19.32,34,32.04,332.31,10
67,23.3,65.15,23,727.81,847.81,10
68,49.89,6.57,32,70.05,430.05,10
69,84.26,20.31,30,0.0,1000.0,10
70,1.61,39.56,45,817.77,960.22,10
71,18.03,62.71,48,0.0,1000.0,10
72,21.96,44.27,41,28.89,148.89,10
73,49.4,17.5,2,533.29,653.29,10
74,93.28,35.39,43,0.0,1000.0,10
75,95.91,55.38,5,92.89,452.89,10
76,76.6,22.28,63,0.0,1000.0,10
77,27.83,19.93,73,605.91,845.91,10
78,56.78,48.53,52,704.21,824.21,10
79,55.39,38.38,36,233.48,473.48,10
80,20.03,23.27,39,0.0,1000.0,10
81,41.57,4.16,34,594.2,954.13,10
82,23.99,75.62,48,30.21,496.86,10
83,2.76,34.78,77,693.39,959.77,10
84,19.33,76.66,4,478.83,958.83,10
85,74.64,55.83,82,35.13,417.71,10
86,75.76,66.74,82,643.86,883.86,10
87,87.07,39.04,4,71.39,431.39,10
88,22.51,24.91,27,30.58,337.81,10
89,3.29,30.14,59,41.74,356.31,10
90,38.05,65.41,4,0.0,1000.0,10
91,51.08,73.7,50,389.25,749.25,10
92,1.37,88.58,54,555.04,915.04,10
93,95.82,15.66,36,0.0,1000.0,10
94,38.79,23.07,34,26.96,95.59,10
95,27.18,33.74,4,0.0,1000.0,10
96,42.94,10.01,21,237.35,357.35,10
97,57.27,30.36,90,69.57,189.57,10
98,52.26,85.21,13,37.91,397.91,10
99,90.71,29.18,52,491.53,611.53,10
100,53.23,72.43,70,546.34,906.34,10
