CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1000.0,0
1,83.85,5.96,25,0.0,1000.0,10
2,86.23,56.63,10,0.0,1000.0,10
3,59.04,32.57,18,634.13,974.19,10
4,13.73,21.97,24,0.0,1000.0,10
5,19.43,55.71,29,0.0,1000.0,10
6,79.13,84.57,8,0.0,1000.0,10
7,27.95,83.57,14,0.0,1000.0,10
8,97.13,45.19,22,0.0,1000.0,10
9,76.79,49.05,30,126.26,606.26,10
10,27.14,18.84,5,0.0,1000.0,10
11,4.0,86.43,33,193.9,313.9,10
12,93.39,85.43,32,678.39,918.39,10
13,52.87,43.03,27,14.64,244.1,10
14,37.85,51.51,31,88.03,568.03,10
15,81.38,75.84,29,48.79,344.55,10
16,97.03,90.07,22,69.7,535.56,10
17,22.68,68.91,10,305.92,545.92,10
18,83.01,58.57,11,0.0,1000.0,10
19,98.36,5.14,27,295.77,415.77,10
20,52.79,1.19,1,0.0,1000.0,10
21,88.57,40.05,34,49.58,138.48,10
22,7.96,81.34,18,0.0,1000.0,10
23,9.12,2.61,3,0.0,1000.0,10
24,93.81,29.96,18,176.73,296.73,10
25,67.94,39.68,28,374.89,494.89,10
26,70.25,88.07,17,48.62,188.08,10
27,61.42,34.5,29,544.51,784.51,10
28,72.21,85.8,26,0.0,1000.0,10
29,32.72,50.68,34,0.0,1000.0,10
30,92.0,14.49,28,62.97,342.83,10
31,73.41,70.52,7,403.58,523.58,10
32,38.4,20.69,15,0.0,1000.0,10
33,18.6,96.23,7,0.0,1000.0,10
34,62.56,28.1,6,0.0,1000.0,10
35,9.14,67.48,24,0.0,1000.0,10
36,49.92,73.39,12,0.0,1000.0,10
37,57.0,35.17,16,779.63,977.44,10
38,82.79,28.5,25,0.0,1000.0,10
39,77.66,25.59,1,0.0,1000.0,10
40,88.2,52.88,27,428.4,908.4,10
41,39.05,93.51,5,145.11,505.11,10
42,70.68,87.05,3,0.0,1000.0,10
43,92.51,52.25,11,210.94,450.94,10
44,4.43,37.41,34,37.73,329.61,10
45,47.39,81.1,13,0.0,1000.0,10
46,9.58,25.02,18,0.0,1000.0,10
47,92.1,26.66,16,0.0,1000.0,10
48,54.74,90.54,24,0.0,1000.0,10
49,80.16,12.41,8,827.46,944.99,10
50,28.63,94.03,22,45.47,403.83,10
51,29.78,47.39,26,908.74,989.45,10
52,51.85,98.32,25,567.94,687.94,10
53,82.73,58.9,14,0.0,1000.0,10
54,99.78,6.5,23,0.0,1000.0,10
55,88.01,54.1,31,0.0,1000.0,10
56,7.24,7.43,34,339.35,579.35,10
57,55.51,94.3,20,0.0,1000.0,10
58,23.56,63.94,34,0.0,1000.0,10
59,50.27,6.92,16,0.0,1000.0,10
60,41.28,69.19,5,0.0,1000.0,10
61,36.89,79.8,18,648.69,970.04,10
62,78.95,21.05,4,636.04,756.04,10
63,6.09,90.28,34,0.0,1000.0,10
64,11.19,6.76,6,424.41,544.41,10
65,72.59,56.96,31,0.0,1000.0,10
66,71.64,77.68,32,0.0,1000.0,10
67,81.55,57.33,15,0.0,1000.0,10
68,87.33,39.06,21,0.0,1000.0,10
69,32.32,18.61,14,0.0,1000.0,10
70,4.56,26.36,23,0.0,1000.0,10
71,13.83,55.0,21,0.0,1000.0,10
72,8.64,95.58,29,0.0,1000.0,10
73,60.17,13.5,32,495.25,615.25,10
74,46.96,2.71,20,0.0,1000.0,10
75,19.88,74.14,16,0.0,1000.0,10
76,31.08,42.46,8,330.68,690.68,10
77,25.24,5.48,3,0.0,1000.0,10
78,14.68,87.01,27,629.71,955.16,10
79,1.45,33.84,5,41.8,292.87,10
80,75.35,96.8,27,67.48,427.48,10
81,91.52,51.62,9,0.0,1000.0,10
82,6.58,20.41,10,179.87,299.87,10
83,96.21,49.05,4,0.0,1000.0,10
84,74.68,11.99,31,426.31,546.31,10
85,65.16,89.87,14,438.04,558.04,10
86,55.32,92.4,3,677.2,917.2,10
87,93.25,2.03,27,0.0,1000.0,10
88,48.02,15.21,16,0.0,1000.0,10
89,21.92,66.69,10,0.0,1000.0,10
90,90.15,61.25,9,0.0,1000.0,10
91,90.11,44.12,32,0.0,1000.0,10
92,26.32,51.01,11,644.85,986.28,10
93,8.83,38.54,23,0.0,1000.0,10
94,44.91,62.12,27,743.36,983.36,10
95,55.63,24.03,33,310.54,790.54,10
96,38.85,25.37,12,0.0,1000.0,10
97,0.46,69.6,14,0.0,1000.0,10
98,22.53,41.68,5,588.53,828.53,10
99,51.39,64.52,14,202.23,442.23,10
100,55.29,1.87,5,531.65,651.65,10
