CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1000.0,0
1,98.81,64.63,6,0.0,1000.0,10
2,59.01,90.5,54,0.0,1000.0,10
3,28.28,76.45,29,0.0,1000.0,10
4,65.2,40.34,63,547.04,787.04,10
5,12.0,77.77,13,39.44,171.37,10
6,94.81,22.18,35,0.0,1000.0,10
7,20.22,14.31,19,0.0,1000.0,10
8,54.15,36.71,56,0.0,1000.0,10
9,69.48,29.44,21,0.0,1000.0,10
10,84.57,28.28,52,140.35,500.35,10
11,61.84,80.89,10,0.0,1000.0,10
12,60.63,58.17,13,248.29,488.29,10
13,40.58,81.78,42,0.0,1000.0,10
14,88.97,40.74,56,0.0,1000.0,10
15,17.67,80.75,13,0.0,1000.0,10
16,23.7,93.17,24,46.14,431.28,10
17,77.92,17.78,33,0.0,1000.0,10
18,11.74,16.47,26,0.0,1000.0,10
19,50.74,31.86,47,605.43,965.43,10
20,80.6,24.11,38,0.0,1000.0,10
21,63.92,52.88,45,24.09,296.19,10
22,85.39,67.99,65,0.0,1000.0,10
23,48.83,96.01,32,0.0,1000.0,10
24,54.89,1.19,33,0.0,1000.0,10
25,70.96,28.05,28,0.0,1000.0,10
26,80.08,89.77,24,0.0,1000.0,10
27,47.27,45.92,35,0.0,1000.0,10
28,97.33,95.5,11,73.19,266.65,10
29,47.35,26.61,28,0.0,1000.0,10
30,65.66,84.28,11,0.0,1000.0,10
31,41.06,30.35,18,19.68,306.36,10
32,4.04,89.95,32,582.46,822.46,10
33,93.83,30.52,40,0.0,1000.0,10
34,59.13,54.86,31,0.0,1000.0,10
35,57.61,20.53,38,0.0,1000.0,10
36,49.08,12.05,32,39.02,509.2,10
37,26.5,20.72,3,0.0,1000.0,10
38,68.21,60.14,28,0.0,1000.0,10
39,23.43,41.03,40,0.0,1000.0,10
40,45.82,93.44,35,0.0,1000.0,10
41,96.57,36.16,17,382.07,502.07,10
42,11.35,47.17,45,0.0,1000.0,10
43,98.03,4.54,8,0.0,1000.0,10
44,10.63,13.66,22,48.13,528.13,10
45,91.5,60.25,45,0.0,1000.0,10
46,47.41,50.27,18,0.0,1000.0,10
47,88.84,5.69,61,0.0,1000.0,10
48,5.12,34.88,33,0.0,1000.0,10
49,48.36,25.53,57,0.0,1000.0,10
50,14.64,24.54,3,0.0,1000.0,10
51,47.0,15.17,38,594.06,964.47,10
52,59.47,56.45,38,0.0,1000.0,10
53,37.67,9.69,28,739.21,859.21,10
54,73.4,59.78,31,771.16,965.2,10
55,35.52,75.97,57,0.0,1000.0,10
56,74.0,37.53,17,0.0,1000.0,10
57,6.83,55.11,25,0.0,1000.0,10
58,3.6,0.03,6,0.0,1000.0,10
59,43.17,61.04,64,0.0,1000.0,10
60,52.03,9.96,11,0.0,1000.0,10
61,30.08,88.76,54,0.0,1000.0,10
62,41.46,38.75,47,684.2,804.2,10
63,77.24,96.88,45,0.0,1000.0,10
64,55.51,38.98,13,433.33,913.33,10
65,50.37,7.24,6,0.0,1000.0,10
66,93.6,80.33,47,0.0,1000.0,10
67,78.25,54.18,22,0.0,1000.0,10
68,72.78,14.17,32,0.0,1000.0,10
69,87.05,63.54,70,355.3,835.3,10
70,93.59,73.94,60,0.0,1000.0,10
71,91.29,35.1,53,0.0,1000.0,10
72,36.7,63.73,3,0.0,1000.0,10
73,45.11,55.64,38,512.79,632.79,10
74,65.72,85.2,15,0.0,1000.0,10
75,55.77,60.27,39,0.0,1000.0,10
76,79.61,75.61,10,483.33,723.33,10
77,20.71,64.49,24,0.0,1000.0,10
78,50.19,47.35,22,519.01,759.01,10
79,10.09,15.67,35,0.0,1000.0,10
80,48.94,77.28,14,0.0,1000.0,10
81,73.49,99.7,54,0.0,1000.0,10
82,81.28,32.3,8,0.0,1000.0,10
83,2.23,3.57,57,0.0,1000.0,10
84,96.91,80.05,18,0.0,1000.0,10
85,75.9,56.13,22,0.0,1000.0,10
86,99.4,95.16,32,140.12,620.12,10
87,7.77,27.36,8,0.0,1000.0,10
88,85.7,55.53,40,0.0,1000.0,10
89,80.27,37.69,49,0.0,1000.0,10
90,34.39,36.88,63,0.0,1000.0,10
91,21.53,71.77,15,0.0,1000.0,10
92,80.39,36.01,4,0.0,1000.0,10
93,2.81,67.28,58,482.23,958.99,10
94,47.27,92.19,24,0.0,1000.0,10
95,45.63,42.18,61,0.0,1000.0,10
96,66.93,23.4,54,0.0,1000.0,10
97,75.08,90.07,36,436.69,916.69,10
98,73.87,68.0,50,0.0,1000.0,10
99,88.73,27.09,56,0.0,1000.0,10
100,24.71,94.45,63,0.0,1000.0,10
