CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,24,85,10,178.0,230.0,10
2,39,93,10,150.0,183.0,10
3,16,28,2,10.0,39.0,10
4,66,8,8,48.0,82.0,10
5,88,97,5,179.0,230.0,10
6,93,53,6,198.0,230.0,10
7,77,87,3,52.0,88.0,10
8,74,67,9,72.0,108.0,10
9,47,19,8,10.0,47.0,10
10,90,2,5,175.0,230.0,10
11,23,53,2,120.0,165.0,10
12,39,58,3,72.0,128.0,10
13,5,83,8,63.0,120.0,10
14,93,69,6,126.0,169.0,10
15,55,23,10,139.0,176.0,10
16,89,9,10,209.0,230.0,10
17,46,86,8,20.0,69.0,10
18,37,5,5,20.0,40.0,10
19,54,30,2,197.0,230.0,10
20,69,19,1,205.0,230.0,10
21,50,39,9,172.0,221.0,10
22,40,92,6,133.0,160.0,10
23,96,70,1,128.0,167.0,10
24,43,23,10,113.0,168.0,10
25,99,83,5,162.0,189.0,10
26,30,94,8,199.0,230.0,10
27,85,0,5,80.0,128.0,10
28,91,42,8,97.0,122.0,10
29,23,35,6,32.0,88.0,10
30,1,5,1,40.0,83.0,10
31,14,89,1,204.0,230.0,10
32,39,10,7,36.0,77.0,10
33,91,66,7,62.0,100.0,10
34,92,45,8,116.0,150.0,10
35,65,2,1,45.0,68.0,10
36,14,1,3,104.0,137.0,10
37,70,48,7,186.0,230.0,10
38,100,13,10,159.0,219.0,10
39,58,93,7,128.0,169.0,10
40,84,32,5,178.0,230.0,10
41,77,97,6,95.0,123.0,10
42,37,96,2,157.0,192.0,10
43,73,90,5,71.0,110.0,10
44,41,54,3,10.0,48.0,10
45,90,86,3,164.0,211.0,10
46,77,90,6,65.0,101.0,10
47,44,13,7,62.0,107.0,10
48,85,36,5,207.0,230.0,10
49,51,5,2,88.0,131.0,10
50,10,12,2,64.0,86.0,10
51,97,88,5,113.0,134.0,10
52,55,32,1,190.0,230.0,10
53,79,50,10,173.0,230.0,10
54,58,62,8,207.0,230.0,10
55,49,90,9,60.0,103.0,10
56,14,2,3,88.0,109.0,10
57,76,12,5,177.0,230.0,10
58,83,72,1,57.0,86.0,10
59,25,58,4,0.0,47.0,10
60,84,20,3,204.0,226.0,10
61,52,82,4,146.0,199.0,10
62,90,40,3,55.0,96.0,10
63,92,64,10,57.0,77.0,10
64,20,35,4,58.0,102.0,10
65,78,51,7,195.0,230.0,10
66,40,0,4,29.0,74.0,10
67,60,21,9,184.0,230.0,10
68,55,58,5,170.0,230.0,10
69,44,74,6,149.0,188.0,10
70,15,68,10,40.0,72.0,10
71,66,27,6,189.0,230.0,10
72,56,58,7,202.0,230.0,10
73,2,42,1,7.0,48.0,10
74,77,73,9,160.0,187.0,10
75,79,51,2,183.0,230.0,10
76,79,36,7,18.0,75.0,10
77,41,63,6,71.0,101.0,10
78,71,95,7,112.0,161.0,10
79,17,69,9,19.0,79.0,10
80,97,11,5,65.0,94.0,10
81,77,70,2,83.0,109.0,10
82,80,34,8,206.0,230.0,10
83,78,13,9,171.0,230.0,10
84,18,60,8,151.0,182.0,10
85,91,42,7,113.0,157.0,10
86,50,86,9,44.0,89.0,10
87,49,96,1,161.0,214.0,10
88,8,79,10,73.0,103.0,10
89,33,67,8,195.0,229.0,10
90,4,45,5,208.0,230.0,10
91,83,82,6,185.0,222.0,10
92,50,89,5,40.0,99.0,10
93,40,56,9,96.0,156.0,10
94,13,43,7,195.0,215.0,10
95,55,28,6,115.0,162.0,10
96,76,58,10,81.0,139.0,10
97,96,7,5,54.0,96.0,10
98,76,39,6,74.0,95.0,10
99,20,56,10,146.0,206.0,10
100,31,25,8,117.0,175.0,10
