CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,5,79,10,141.0,167.0,10
2,3,3,5,165.0,225.0,10
3,52,29,5,154.0,201.0,10
4,48,7,6,187.0,207.0,10
5,68,90,2,190.0,230.0,10
6,13,11,10,175.0,230.0,10
7,44,2,8,119.0,159.0,10
8,93,77,6,135.0,190.0,10
9,88,36,2,43.0,98.0,10
10,32,79,2,136.0,157.0,10
11,47,67,1,181.0,230.0,10
12,91,92,4,199.0,230.0,10
13,36,95,7,85.0,119.0,10
14,92,84,1,175.0,199.0,10
15,20,73,10,21.0,58.0,10
16,28,56,4,177.0,230.0,10
17,95,90,3,172.0,230.0,10
18,57,69,4,205.0,230.0,10
19,37,89,10,76.0,118.0,10
20,54,74,7,144.0,173.0,10
21,73,98,9,185.0,230.0,10
22,0,59,2,76.0,117.0,10
23,13,70,7,114.0,143.0,10
24,26,24,2,3.0,24.0,10
25,19,99,10,175.0,230.0,10
26,89,97,5,98.0,121.0,10
27,74,38,5,71.0,105.0,10
28,45,49,9,181.0,207.0,10
29,0,19,1,51.0,79.0,10
30,31,28,1,16.0,64.0,10
31,20,41,6,117.0,154.0,10
32,67,5,6,24.0,48.0,10
33,89,33,1,31.0,82.0,10
34,71,27,1,210.0,230.0,10
35,72,48,5,7.0,61.0,10
36,61,40,7,138.0,159.0,10
37,29,32,5,86.0,107.0,10
38,65,100,8,167.0,217.0,10
39,30,36,3,147.0,189.0,10
40,96,64,8,128.0,155.0,10
41,93,95,6,181.0,230.0,10
42,34,92,7,104.0,132.0,10
43,25,42,4,42.0,92.0,10
44,17,58,7,186.0,219.0,10
45,94,85,1,160.0,202.0,10
46,90,55,4,50.0,108.0,10
47,69,18,7,135.0,175.0,10
48,74,12,5,64.0,101.0,10
49,24,87,6,208.0,230.0,10
50,10,5,10,206.0,230.0,10
51,54,61,9,173.0,194.0,10
52,65,3,6,174.0,230.0,10
53,52,38,2,95.0,142.0,10
54,63,91,9,109.0,130.0,10
55,42,17,2,150.0,189.0,10
56,0,17,8,135.0,175.0,10
57,67,12,8,37.0,93.0,10
58,57,57,6,197.0,230.0,10
59,22,7,3,62.0,107.0,10
60,93,67,7,144.0,168.0,10
61,90,19,9,201.0,230.0,10
62,27,44,5,197.0,225.0,10
63,94,5,2,85.0,137.0,10
64,50,47,8,100.0,138.0,10
65,80,46,9,192.0,230.0,10
66,71,52,5,66.0,119.0,10
67,86,72,5,56.0,90.0,10
68,39,1,3,103.0,143.0,10
69,8,79,5,108.0,145.0,10
70,44,13,10,178.0,210.0,10
71,47,2,10,128.0,170.0,10
72,46,34,3,193.0,230.0,10
73,34,43,2,161.0,204.0,10
74,65,88,5,51.0,85.0,10
75,61,77,4,183.0,230.0,10
76,26,9,6,76.0,118.0,10
77,98,48,2,185.0,212.0,10
78,39,62,5,3.0,34.0,10
79,30,40,10,0.0,30.0,10
80,74,83,9,128.0,154.0,10
81,17,54,10,205.0,230.0,10
82,84,86,10,177.0,230.0,10
83,13,87,1,45.0,91.0,10
84,18,32,7,2.0,37.0,10
85,12,52,9,20.0,46.0,10
86,41,70,2,201.0,230.0,10
87,22,92,7,196.0,230.0,10
88,85,88,2,48.0,106.0,10
89,32,30,4,5.0,48.0,10
90,62,78,7,181.0,230.0,10
91,15,69,1,87.0,108.0,10
92,7,18,1,133.0,187.0,10
93,78,96,3,185.0,230.0,10
94,67,30,1,182.0,230.0,10
95,90,95,2,64.0,100.0,10
96,90,17,10,208.0,230.0,10
97,17,29,5,5.0,57.0,10
98,72,43,10,194.0,230.0,10
99,38,96,8,62.0,96.0,10
100,53,69,2,84.0,119.0,10
