CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,50,21,8,82.0,127.0,10
2,66,25,10,50.0,108.0,10
3,2,96,8,67.0,100.0,10
4,4,34,7,24.0,51.0,10
5,60,52,5,180.0,230.0,10
6,84,32,6,123.0,157.0,10
7,3,81,10,86.0,132.0,10
8,51,63,8,198.0,230.0,10
9,11,98,3,132.0,186.0,10
10,63,69,4,182.0,221.0,10
11,64,29,3,84.0,106.0,10
12,32,76,1,195.0,230.0,10
13,10,21,7,109.0,160.0,10
14,77,64,2,187.0,230.0,10
15,79,8,6,157.0,178.0,10
16,86,87,8,83.0,141.0,10
17,57,0,10,32.0,78.0,10
18,26,55,4,182.0,230.0,10
19,62,51,5,201.0,230.0,10
20,46,35,10,168.0,189.0,10
21,32,47,3,184.0,230.0,10
22,98,74,6,54.0,114.0,10
23,15,30,10,35.0,76.0,10
24,4,6,5,140.0,173.0,10
25,52,25,4,171.0,230.0,10
26,24,70,7,100.0,142.0,10
27,98,73,8,40.0,90.0,10
28,19,4,4,45.0,86.0,10
29,85,40,7,209.0,230.0,10
30,15,80,6,169.0,204.0,10
31,32,23,7,139.0,188.0,10
32,47,5,4,199.0,230.0,10
33,67,13,6,133.0,154.0,10
34,57,29,9,186.0,207.0,10
35,88,47,8,44.0,76.0,10
36,50,47,5,194.0,230.0,10
37,15,44,2,187.0,222.0,10
38,87,70,9,156.0,208.0,10
39,58,50,6,123.0,177.0,10
40,43,86,3,195.0,216.0,10
41,22,39,1,196.0,230.0,10
42,68,15,6,157.0,190.0,10
43,63,77,1,175.0,230.0,10
44,66,51,2,186.0,230.0,10
45,78,85,8,174.0,195.0,10
46,60,4,5,37.0,76.0,10
47,99,89,2,66.0,101.0,10
48,61,47,3,137.0,167.0,10
49,12,2,4,32.0,69.0,10
50,40,22,8,171.0,230.0,10
51,26,88,9,170.0,230.0,10
52,84,52,6,101.0,157.0,10
53,32,47,1,201.0,230.0,10
54,57,99,2,71.0,103.0,10
55,76,38,5,204.0,230.0,10
56,30,38,10,154.0,204.0,10
57,57,34,6,135.0,185.0,10
58,92,19,3,132.0,159.0,10
59,30,54,3,203.0,230.0,10
60,68,76,4,202.0,230.0,10
61,6,20,6,98.0,140.0,10
62,41,21,6,206.0,230.0,10
63,81,18,2,31.0,85.0,10
64,50,9,1,10.0,39.0,10
65,84,63,4,190.0,230.0,10
66,90,89,7,93.0,119.0,10
67,38,48,4,141.0,192.0,10
68,67,12,1,107.0,145.0,10
69,84,75,6,176.0,230.0,10
70,32,89,4,185.0,230.0,10
71,84,47,6,49.0,71.0,10
72,29,32,4,70.0,101.0,10
73,78,56,3,160.0,212.0,10
74,83,23,3,38.0,66.0,10
75,61,27,10,80.0,140.0,10
76,22,84,4,30.0,63.0,10
77,8,93,9,210.0,230.0,10
78,31,23,2,96.0,143.0,10
79,34,16,7,193.0,225.0,10
80,24,12,2,67.0,101.0,10
81,70,94,8,170.0,230.0,10
82,36,97,10,197.0,230.0,10
83,12,56,10,128.0,188.0,10
84,24,36,5,185.0,230.0,10
85,83,71,4,195.0,230.0,10
86,76,46,8,75.0,106.0,10
87,27,10,1,115.0,167.0,10
88,68,73,10,139.0,163.0,10
89,28,3,8,174.0,212.0,10
90,77,92,3,202.0,230.0,10
91,7,7,5,5.0,55.0,10
92,52,25,2,175.0,230.0,10
93,73,25,5,19.0,57.0,10
94,80,32,10,96.0,127.0,10
95,16,100,3,57.0,86.0,10
96,2,95,2,72.0,94.0,10
97,70,100,9,59.0,107.0,10
98,26,53,9,0.0,60.0,10
99,86,51,9,90.0,116.0,10
100,69,22,10,27.0,58.0,10
