CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,78,7,1,189.0,230.0,10
2,18,79,9,15.0,71.0,10
3,4,47,2,74.0,114.0,10
4,0,98,6,160.0,195.0,10
5,38,100,9,52.0,103.0,10
6,67,31,4,93.0,113.0,10
7,51,65,10,166.0,216.0,10
8,79,11,6,53.0,76.0,10
9,2,8,8,59.0,94.0,10
10,68,21,6,107.0,146.0,10
11,4,8,4,47.0,101.0,10
12,88,3,1,171.0,230.0,10
13,10,2,8,139.0,167.0,10
14,47,21,8,138.0,164.0,10
15,13,15,3,69.0,129.0,10
16,41,69,8,178.0,213.0,10
17,17,73,10,112.0,154.0,10
18,69,94,5,118.0,163.0,10
19,66,71,4,198.0,230.0,10
20,55,38,10,0.0,50.0,10
21,23,69,8,182.0,230.0,10
22,11,46,10,27.0,49.0,10
23,13,53,2,201.0,230.0,10
24,40,37,2,183.0,230.0,10
25,11,59,6,174.0,230.0,10
26,52,36,10,161.0,212.0,10
27,85,39,6,192.0,230.0,10
28,93,62,6,206.0,230.0,10
29,24,0,10,16.0,72.0,10
30,25,66,10,171.0,230.0,10
31,43,62,10,88.0,114.0,10
32,16,97,9,172.0,215.0,10
33,69,47,2,158.0,204.0,10
34,68,91,1,114.0,135.0,10
35,85,41,10,189.0,230.0,10
36,81,100,5,56.0,109.0,10
37,73,40,2,186.0,230.0,10
38,5,99,4,75.0,104.0,10
39,91,69,8,39.0,75.0,10
40,27,14,9,156.0,215.0,10
41,65,83,6,112.0,134.0,10
42,30,84,9,121.0,165.0,10
43,86,19,1,26.0,74.0,10
44,20,41,6,24.0,70.0,10
45,91,13,1,132.0,185.0,10
46,16,56,5,207.0,230.0,10
47,67,47,1,157.0,209.0,10
48,52,91,9,47.0,91.0,10
49,81,61,3,179.0,230.0,10
50,75,19,7,108.0,166.0,10
51,62,42,1,100.0,133.0,10
52,78,88,7,203.0,230.0,10
53,34,97,10,61.0,99.0,10
54,94,41,10,203.0,230.0,10
55,64,59,4,105.0,127.0,10
56,84,3,7,188.0,230.0,10
57,32,26,2,0.0,52.0,10
58,93,66,1,206.0,230.0,10
59,5,0,1,111.0,148.0,10
60,5,38,9,98.0,136.0,10
61,53,85,9,188.0,230.0,10
62,47,78,4,109.0,151.0,10
63,81,63,7,70.0,113.0,10
64,33,84,3,116.0,136.0,10
65,63,94,3,178.0,230.0,10
66,32,18,7,50.0,104.0,10
67,37,58,3,195.0,230.0,10
68,63,72,9,185.0,230.0,10
69,35,31,10,113.0,171.0,10
70,68,76,3,186.0,230.0,10
71,25,17,5,159.0,179.0,10
72,96,46,2,52.0,79.0,10
73,55,74,7,195.0,226.0,10
74,39,94,8,46.0,66.0,10
75,79,93,7,189.0,230.0,10
76,31,7,6,73.0,103.0,10
77,91,35,6,124.0,156.0,10
78,22,41,8,0.0,46.0,10
79,89,59,6,202.0,230.0,10
80,84,8,4,47.0,70.0,10
81,48,47,10,135.0,160.0,10
82,85,9,10,84.0,104.0,10
83,66,2,1,174.0,202.0,10
84,53,67,1,168.0,190.0,10
85,73,81,6,172.0,230.0,10
86,11,40,9,76.0,127.0,10
87,28,78,4,131.0,160.0,10
88,50,98,3,123.0,177.0,10
89,17,76,10,40.0,66.0,10
90,62,28,1,66.0,122.0,10
91,25,29,4,0.0,54.0,10
92,25,35,3,139.0,177.0,10
93,52,54,7,180.0,230.0,10
94,49,39,7,133.0,154.0,10
95,90,68,7,196.0,230.0,10
96,95,43,8,194.0,230.0,10
97,96,100,5,183.0,230.0,10
98,60,99,10,181.0,230.0,10
99,0,14,7,22.0,64.0,10
100,34,96,2,82.0,121.0,10
