CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,13,11,1,141.0,178.0,10
2,38,28,2,104.0,144.0,10
3,1,82,1,57.0,87.0,10
4,54,79,10,180.0,230.0,10
5,68,91,1,101.0,121.0,10
6,5,89,10,191.0,215.0,10
7,92,97,7,198.0,230.0,10
8,6,100,3,145.0,179.0,10
9,77,41,7,10.0,54.0,10
10,38,34,5,203.0,230.0,10
11,48,36,2,190.0,230.0,10
12,30,8,1,23.0,52.0,10
13,29,87,5,173.0,230.0,10
14,50,87,6,139.0,164.0,10
15,94,29,9,183.0,230.0,10
16,95,1,5,33.0,93.0,10
17,1,46,1,185.0,230.0,10
18,79,2,9,120.0,146.0,10
19,55,28,3,192.0,230.0,10
20,63,91,8,123.0,160.0,10
21,83,17,6,174.0,230.0,10
22,40,18,6,56.0,80.0,10
23,33,25,9,170.0,230.0,10
24,29,78,3,197.0,230.0,10
25,54,13,10,17.0,55.0,10
26,73,46,1,119.0,175.0,10
27,73,68,3,128.0,159.0,10
28,61,96,6,58.0,92.0,10
29,12,52,4,191.0,230.0,10
30,99,45,8,67.0,91.0,10
31,67,13,1,126.0,168.0,10
32,50,22,7,55.0,97.0,10
33,16,53,5,196.0,221.0,10
34,61,40,3,100.0,136.0,10
35,5,78,9,25.0,85.0,10
36,11,21,6,23.0,58.0,10
37,66,11,2,83.0,129.0,10
38,31,94,5,209.0,230.0,10
39,59,10,10,36.0,57.0,10
40,46,13,10,111.0,169.0,10
41,66,98,9,150.0,175.0,10
42,46,5,1,56.0,96.0,10
43,85,66,3,180.0,230.0,10
44,93,90,2,181.0,207.0,10
45,43,87,10,149.0,193.0,10
46,12,10,2,140.0,168.0,10
47,43,81,7,132.0,191.0,10
48,49,41,4,195.0,230.0,10
49,5,37,2,14.0,52.0,10
50,25,35,4,29.0,77.0,10
51,71,77,8,194.0,230.0,10
52,93,73,9,47.0,75.0,10
53,56,32,3,202.0,230.0,10
54,75,93,4,68.0,93.0,10
55,30,63,3,204.0,230.0,10
56,30,53,9,81.0,114.0,10
57,62,23,2,160.0,199.0,10
58,99,26,8,170.0,230.0,10
59,80,75,1,156.0,187.0,10
60,22,94,5,170.0,230.0,10
61,2,11,3,43.0,84.0,10
62,22,47,7,182.0,230.0,10
63,51,70,1,183.0,224.0,10
64,69,85,3,84.0,105.0,10
65,68,98,6,92.0,138.0,10
66,63,16,10,142.0,177.0,10
67,8,61,6,155.0,213.0,10
68,63,54,10,105.0,151.0,10
69,71,18,5,139.0,176.0,10
70,34,14,3,39.0,65.0,10
71,1,88,4,197.0,230.0,10
72,58,63,1,182.0,230.0,10
73,67,44,1,127.0,167.0,10
74,24,49,7,92.0,137.0,10
75,92,72,8,172.0,230.0,10
76,36,53,3,204.0,230.0,10
77,43,98,3,193.0,230.0,10
78,2,90,1,186.0,230.0,10
79,73,74,10,179.0,230.0,10
80,54,25,8,110.0,135.0,10
81,22,84,10,35.0,62.0,10
82,5,12,9,54.0,113.0,10
83,93,36,3,179.0,230.0,10
84,11,45,1,186.0,230.0,10
85,20,59,2,193.0,230.0,10
86,30,41,4,119.0,150.0,10
87,69,69,6,193.0,230.0,10
88,82,66,1,81.0,111.0,10
89,2,0,8,85.0,142.0,10
90,94,58,6,160.0,220.0,10
91,15,81,7,107.0,145.0,10
92,45,64,2,72.0,132.0,10
93,100,65,4,202.0,230.0,10
94,10,21,8,1.0,38.0,10
95,73,80,8,190.0,230.0,10
96,3,96,3,163.0,218.0,10
97,19,44,1,172.0,230.0,10
98,13,5,6,161.0,192.0,10
99,12,1,4,164.0,198.0,10
100,13,15,4,83.0,116.0,10
