CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,3390.0,0
1,81.47,55.5,23,345.43,907.06,90
2,11.99,20.26,30,0.0,3390.0,90
3,58.23,97.94,15,0.0,3390.0,90
4,55.11,7.46,10,0.0,3390.0,90
5,54.79,50.61,15,0.0,3390.0,90
6,85.28,88.86,23,0.0,3390.0,90
7,80.52,89.83,23,0.0,3390.0,90
8,56.83,21.6,30,0.0,3390.0,90
9,22.55,9.49,30,0.0,3390.0,90
10,90.57,45.4,15,364.09,1004.09,90
11,84.78,46.62,23,0.0,3390.0,90
12,22.88,56.21,30,0.0,3390.0,90
13,78.13,27.72,10,0.0,3390.0,90
14,26.96,46.34,15,1563.67,1987.03,90
15,87.05,89.87,30,0.0,3390.0,90
16,75.34,37.69,15,0.0,3390.0,90
17,49.87,52.56,30,0.0,3390.0,90
18,59.14,43.87,23,20.1,109.07,90
19,50.63,41.1,23,188.46,348.46,90
20,60.43,85.76,15,0.0,3390.0,90
21,65.51,85.23,15,0.0,3390.0,90
22,27.94,95.01,15,0.0,3390.0,90
23,22.91,47.12,23,0.0,3390.0,90
24,28.54,84.54,23,0.0,3390.0,90
25,26.61,78.35,10,0.0,3390.0,90
26,86.13,19.92,23,0.0,3390.0,90
27,32.5,3.62,23,0.0,3390.0,90
28,55.51,15.04,30,459.19,619.19,90
29,84.1,86.97,30,0.0,3390.0,90
30,84.53,20.53,30,0.0,3390.0,90
31,55.91,18.49,10,0.0,3390.0,90
32,86.89,51.57,23,0.0,3390.0,90
33,84.76,51.92,15,44.8,568.12,90
34,48.26,88.5,10,0.0,3390.0,90
35,24.51,79.71,23,0.0,3390.0,90
36,24.48,80.22,10,1343.58,2333.44,90
37,28.8,14.83,23,1170.86,1810.86,90
38,48.31,39.75,10,0.0,3390.0,90
39,92.67,55.6,23,914.0,1074.0,90
40,57.89,22.4,15,0.0,3390.0,90
41,81.26,79.82,15,0.0,3390.0,90
42,84.75,56.73,15,0.0,3390.0,90
43,85.22,6.69,30,0.0,3390.0,90
44,90.29,4.05,15,440.94,1080.94,90
45,91.59,50.11,30,0.0,3390.0,90
46,54.4,45.05,23,1081.28,1241.28,90
47,85.13,88.83,30,0.0,3390.0,90
48,86.1,16.59,10,0.0,3390.0,90
49,54.4,59.44,15,0.0,3390.0,90
50,56.58,77.35,30,0.0,3390.0,90
51,18.26,9.33,30,0.0,3390.0,90
52,18.72,88.98,23,1874.36,2034.36,90
53,81.95,16.84,10,0.0,3390.0,90
54,78.01,85.47,10,0.0,3390.0,90
55,31.58,19.61,10,0.0,3390.0,90
56,53.58,14.01,23,1204.21,1364.21,90
57,26.52,14.09,10,0.0,3390.0,90
58,41.83,11.93,30,0.0,3390.0,90
59,91.14,8.5,23,0.0,3390.0,90
60,48.81,87.11,10,0.0,3390.0,90
61,81.32,85.17,30,266.65,749.65,90
62,33.33,51.66,15,0.0,3390.0,90
63,74.21,42.67,10,1554.57,2194.57,90
64,83.38,56.35,30,0.0,3390.0,90
65,47.77,45.46,15,0.0,3390.0,90
66,47.86,15.3,23,0.0,3390.0,90
67,18.92,86.53,23,101.69,261.69,90
68,85.27,87.69,10,0.0,3390.0,90
69,20.52,50.52,15,0.0,3390.0,90
70,91.45,18.23,30,963.92,1123.92,90
71,25.98,76.81,23,94.13,596.47,90
72,55.86,75.44,15,0.0,3390.0,90
73,77.99,83.8,30,0.0,3390.0,90
74,26.34,48.77,15,0.0,3390.0,90
75,51.49,47.25,10,1115.61,1275.61,90
76,48.3,51.26,30,1051.16,1371.16,90
77,85.74,18.77,10,0.0,3390.0,90
78,49.64,78.25,15,0.0,3390.0,90
79,54.95,13.38,10,637.52,878.57,90
80,88.1,9.82,30,0.0,3390.0,90
81,52.15,17.82,10,0.0,3390.0,90
82,86.57,8.36,23,0.0,3390.0,90
83,88.8,83.69,30,0.0,3390.0,90
84,58.09,80.18,15,1488.91,1887.37,90
85,57.93,13.47,23,0.0,3390.0,90
86,83.09,40.75,30,0.0,3390.0,90
87,53.17,86.68,30,0.0,3390.0,90
88,47.67,12.04,23,0.0,3390.0,90
89,23.27,88.9,30,630.72,920.59,90
90,83.41,81.08,15,0.0,3390.0,90
91,64.72,77.52,15,0.0,3390.0,90
92,56.59,85.52,23,0.0,3390.0,90
93,51.53,47.62,15,1540.69,1790.87,90
94,85.41,98.93,10,218.02,625.03,90
95,85.59,81.89,10,0.0,3390.0,90
96,80.64,15.84,30,0.0,3390.0,90
97,85.25,50.49,23,0.0,3390.0,90
98,56.04,91.2,23,0.0,3390.0,90
99,83.06,49.72,15,0.0,3390.0,90
100,59.42,6.82,23,0.0,3390.0,90
