CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,3390.0,0
1,58.84,5.67,21,48.17,312.57,90
2,45.69,22.15,21,1184.45,1824.45,90
3,87.83,75.1,42,1365.19,1525.19,90
4,77.01,96.61,21,821.11,1141.11,90
5,92.65,14.71,42,1166.2,1326.2,90
6,20.33,44.85,31,1714.3,1874.3,90
7,91.43,85.77,42,410.65,1293.73,90
8,53.98,44.37,21,938.37,1578.37,90
9,18.0,86.55,10,963.47,1603.47,90
10,88.77,81.65,42,416.83,576.83,90
11,20.23,44.37,10,1164.35,1324.35,90
12,25.4,43.42,42,1702.74,1862.74,90
13,20.89,7.64,42,684.92,844.92,90
14,85.68,24.72,21,416.5,576.5,90
15,23.05,5.06,21,195.2,355.2,90
16,23.81,79.81,10,188.98,508.98,90
17,39.34,8.11,31,1668.91,1828.91,90
18,85.88,10.78,31,1096.51,1256.51,90
19,55.05,15.95,42,103.59,743.59,90
20,47.49,83.45,31,473.67,633.67,90
21,53.03,49.62,21,961.42,1516.57,90
22,89.92,17.88,42,59.36,487.02,90
23,54.51,13.95,31,1258.64,1418.64,90
24,54.11,10.69,42,1666.71,1826.71,90
25,72.35,55.07,21,1472.39,2080.11,90
26,48.48,81.63,10,654.23,1294.23,90
27,88.72,42.01,21,49.37,158.93,90
28,28.18,86.68,42,1691.53,1851.53,90
29,82.66,81.46,42,1115.07,1324.5,90
30,54.84,53.21,10,327.67,487.67,90
31,23.28,22.09,10,573.89,1213.89,90
32,24.57,83.39,21,36.78,321.14,90
33,54.21,13.06,42,1553.89,1873.89,90
34,23.51,54.0,21,376.26,696.26,90
35,90.1,78.4,42,57.59,156.57,90
36,87.7,47.59,10,992.98,1152.98,90
37,87.05,17.01,42,1645.83,1805.83,90
38,56.01,50.56,42,744.58,1751.48,90
39,87.98,13.47,42,1525.59,1685.59,90
40,53.23,50.11,10,1496.85,2136.85,90
41,90.64,18.0,10,690.02,850.02,90
42,67.71,88.49,42,820.52,1460.52,90
43,31.47,82.08,21,1606.59,2337.46,90
44,81.96,14.12,31,62.66,502.88,90
45,56.39,77.57,21,520.88,680.88,90
46,29.46,16.5,10,632.54,1272.54,90
47,49.64,90.58,10,527.09,687.09,90
48,33.24,88.0,42,246.34,714.66,90
49,24.38,58.82,10,17.94,442.67,90
50,57.59,11.82,42,344.49,504.49,90
51,79.01,55.46,31,1707.8,2027.8,90
52,62.51,54.76,10,1869.52,2029.52,90
53,83.83,84.03,10,776.58,1096.58,90
54,61.04,13.99,10,947.23,1183.97,90
55,54.37,78.66,10,723.58,1363.58,90
56,58.78,85.22,31,1648.51,1808.51,90
57,84.98,88.46,42,1135.1,1775.1,90
58,53.85,51.34,31,1892.91,2052.91,90
59,77.55,45.87,21,1506.19,1826.42,90
60,26.75,44.81,21,1032.18,1493.57,90
61,59.78,45.57,10,985.91,1305.91,90
62,26.92,57.91,42,1009.96,1169.96,90
63,94.92,93.6,21,743.86,1063.86,90
64,16.38,50.03,31,1656.94,2100.58,90
65,50.28,45.71,10,506.76,666.76,90
66,76.63,41.13,10,37.69,606.36,90
67,56.63,89.67,21,43.01,167.05,90
68,28.37,23.07,21,1019.14,1179.14,90
69,58.25,10.7,42,349.47,509.47,90
70,49.33,78.68,10,303.03,463.03,90
71,21.6,24.65,31,1854.77,2014.77,90
72,34.38,45.09,10,1029.74,1669.74,90
73,55.0,50.57,31,1411.62,1571.62,90
74,17.68,88.09,31,279.55,599.55,90
75,53.55,86.83,42,39.24,499.7,90
76,48.95,15.24,31,254.32,756.56,90
77,31.42,46.04,10,9.45,113.59,90
78,52.95,6.9,31,100.49,260.49,90
79,27.12,84.82,42,1723.06,1883.06,90
80,97.38,22.95,10,582.24,742.24,90
81,56.64,79.42,31,99.39,259.39,90
82,86.6,51.33,10,319.02,1126.96,90
83,67.78,16.51,10,1437.18,1757.18,90
84,27.03,49.31,31,1352.87,1992.87,90
85,26.26,57.11,42,738.23,1358.05,90
86,47.28,21.86,21,975.57,1582.34,90
87,60.73,26.57,21,1536.11,1856.11,90
88,28.76,17.49,21,1533.73,1693.73,90
89,60.56,63.14,31,1808.51,1968.51,90
90,78.89,51.99,42,38.94,453.71,90
91,46.8,12.98,21,779.36,1099.36,90
92,25.35,82.96,31,750.29,1758.04,90
93,89.01,45.91,21,1761.78,1921.78,90
94,30.76,43.09,42,1028.96,1188.96,90
95,23.37,53.9,10,1512.48,2014.78,90
96,84.79,82.52,42,1011.9,1171.9,90
97,22.53,83.5,10,779.71,939.71,90
98,19.94,52.32,10,906.29,1066.29,90
99,42.64,46.3,21,531.74,691.74,90
100,21.84,14.16,10,208.48,848.48,90
