CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,3390.0,0
1,84.9,13.76,23,1645.2,1965.2,90
2,26.31,93.26,30,1109.57,1427.17,90
3,81.08,90.25,23,0.0,3390.0,90
4,87.73,18.59,15,579.01,739.01,90
5,60.4,15.74,30,1188.1,1348.1,90
6,23.35,24.89,23,0.0,3390.0,90
7,51.89,48.89,30,1221.34,1381.34,90
8,24.04,56.46,30,0.0,3390.0,90
9,92.37,55.66,15,0.0,3390.0,90
10,21.52,46.22,30,0.0,3390.0,90
11,26.28,14.43,10,0.0,3390.0,90
12,22.38,8.21,30,986.28,1146.28,90
13,49.14,13.57,15,0.0,3390.0,90
14,85.0,45.94,30,1362.84,1522.84,90
15,21.97,51.52,15,1755.93,2075.93,90
16,51.33,78.83,23,0.0,3390.0,90
17,50.59,8.67,30,0.0,3390.0,90
18,14.85,85.15,10,769.6,929.6,90
19,56.95,14.67,30,0.0,3390.0,90
20,86.32,78.36,30,54.31,418.13,90
21,25.0,58.49,10,0.0,3390.0,90
22,87.44,13.88,30,0.0,3390.0,90
23,23.15,43.43,30,18.09,1154.68,90
24,33.33,16.74,30,0.0,3390.0,90
25,82.61,8.25,30,0.0,3390.0,90
26,30.77,28.54,10,0.0,3390.0,90
27,79.24,7.13,30,0.0,3390.0,90
28,58.5,48.25,10,0.0,3390.0,90
29,85.04,93.41,10,0.0,3390.0,90
30,24.62,86.64,15,0.0,3390.0,90
31,47.58,61.74,10,32.51,192.51,90
32,71.24,14.68,10,0.0,3390.0,90
33,25.43,21.41,10,287.79,447.79,90
34,24.46,17.7,30,0.0,3390.0,90
35,28.45,43.67,10,0.0,3390.0,90
36,81.35,21.51,23,73.01,233.01,90
37,81.31,24.99,30,58.47,378.47,90
38,59.27,80.84,23,0.0,3390.0,90
39,81.22,92.04,30,725.49,885.49,90
40,30.82,14.93,15,36.25,510.56,90
41,84.66,52.64,23,0.0,3390.0,90
42,26.44,85.1,15,1585.46,1745.46,90
43,86.39,51.46,23,0.0,3390.0,90
44,21.74,88.23,10,0.0,3390.0,90
45,88.56,9.27,30,0.0,3390.0,90
46,85.43,59.36,10,198.52,358.52,90
47,27.53,11.77,23,487.56,647.56,90
48,22.51,49.25,30,510.57,670.57,90
49,30.55,47.31,10,724.54,884.54,90
50,82.85,13.68,15,889.73,1209.73,90
51,67.07,50.96,30,0.0,3390.0,90
52,81.67,7.35,15,1221.43,1541.43,90
53,85.8,47.29,10,0.0,3390.0,90
54,51.6,46.82,15,1115.26,1435.26,90
55,97.15,17.64,15,0.0,3390.0,90
56,52.29,85.26,23,67.74,876.29,90
57,72.41,90.39,23,766.18,1086.18,90
58,25.22,53.24,15,0.0,3390.0,90
59,50.38,15.3,15,867.81,1027.81,90
60,82.97,92.64,30,0.0,3390.0,90
61,48.4,19.98,15,0.0,3390.0,90
62,23.86,82.77,23,915.51,1555.51,90
63,56.5,50.7,23,0.0,3390.0,90
64,25.09,47.66,30,0.0,3390.0,90
65,32.79,55.56,23,0.0,3390.0,90
66,26.87,53.94,23,887.8,1884.01,90
67,57.46,60.05,10,0.0,3390.0,90
68,25.7,89.35,23,380.85,1020.85,90
69,18.58,48.56,10,1321.76,1481.76,90
70,93.3,83.18,30,0.0,3390.0,90
71,83.95,17.21,15,0.0,3390.0,90
72,59.21,86.34,15,1824.74,1984.74,90
73,49.05,52.12,15,0.0,3390.0,90
74,80.2,65.56,30,1785.58,1945.58,90
75,61.02,54.02,10,0.0,3390.0,90
76,86.27,82.47,30,697.27,857.27,90
77,79.25,44.05,23,1803.31,1963.31,90
78,81.23,83.41,10,0.0,3390.0,90
79,58.0,85.4,10,1126.9,1286.9,90
80,76.58,18.95,15,784.58,944.58,90
81,85.74,55.4,23,126.18,286.18,90
82,25.15,91.84,23,406.81,726.81,90
83,90.66,47.22,30,1037.06,1677.06,90
84,28.77,75.63,23,0.0,3390.0,90
85,27.15,45.04,30,0.0,3390.0,90
86,83.94,57.92,30,798.94,958.94,90
87,22.53,78.84,23,765.69,1405.69,90
88,82.66,50.71,30,181.16,341.16,90
89,92.46,52.36,30,0.0,3390.0,90
90,15.34,49.75,23,1039.27,1199.27,90
91,82.7,46.77,30,0.0,3390.0,90
92,77.96,85.82,15,798.42,1438.42,90
93,87.76,14.44,10,77.87,717.87,90
94,91.14,90.29,23,1327.04,1487.04,90
95,52.54,12.92,23,1881.99,2041.99,90
96,57.8,90.17,30,43.94,873.15,90
97,88.34,38.95,15,0.0,3390.0,90
98,85.32,45.63,10,0.0,3390.0,90
99,86.33,19.93,10,126.43,286.43,90
100,78.92,47.87,23,38.98,165.14,90
