CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,26,70,9,200.0,225.0,10
2,79,22,6,9.0,64.0,10
3,59,59,10,124.0,147.0,10
4,35,39,10,0.0,42.0,10
5,17,2,8,21.0,67.0,10
6,62,65,10,179.0,230.0,10
7,6,4,10,140.0,199.0,10
8,22,78,3,183.0,230.0,10
9,47,78,10,32.0,54.0,10
10,21,60,3,191.0,230.0,10
11,45,49,4,138.0,176.0,10
12,26,33,5,0.0,43.0,10
13,0,51,1,28.0,68.0,10
14,74,78,7,190.0,230.0,10
15,55,87,3,183.0,230.0,10
16,28,0,4,51.0,96.0,10
17,51,30,6,171.0,230.0,10
18,65,42,10,10.0,50.0,10
19,69,0,1,19.0,64.0,10
20,56,92,9,185.0,230.0,10
21,51,2,8,108.0,130.0,10
22,71,76,7,204.0,230.0,10
23,33,77,6,97.0,135.0,10
24,98,5,3,99.0,122.0,10
25,0,80,3,185.0,230.0,10
26,98,21,5,74.0,95.0,10
27,99,56,3,80.0,119.0,10
28,40,100,9,149.0,203.0,10
29,97,54,6,88.0,120.0,10
30,94,82,9,183.0,230.0,10
31,76,80,4,163.0,223.0,10
32,86,33,5,138.0,183.0,10
33,81,42,2,177.0,230.0,10
34,70,98,5,199.0,230.0,10
35,39,68,8,61.0,103.0,10
36,91,56,4,94.0,150.0,10
37,71,18,6,137.0,167.0,10
38,80,93,10,74.0,113.0,10
39,92,32,5,144.0,164.0,10
40,19,92,2,193.0,230.0,10
41,14,96,2,32.0,88.0,10
42,19,98,1,145.0,202.0,10
43,66,54,6,71.0,114.0,10
44,37,56,3,76.0,125.0,10
45,27,55,4,104.0,124.0,10
46,97,46,3,191.0,230.0,10
47,61,73,4,173.0,212.0,10
48,9,43,6,55.0,98.0,10
49,22,18,4,189.0,230.0,10
50,68,50,1,178.0,229.0,10
51,42,67,3,46.0,95.0,10
52,20,30,8,0.0,32.0,10
53,24,30,7,22.0,71.0,10
54,61,91,8,174.0,230.0,10
55,87,40,7,170.0,223.0,10
56,36,88,4,175.0,204.0,10
57,85,95,5,204.0,230.0,10
58,87,72,5,121.0,160.0,10
59,47,41,8,0.0,42.0,10
60,19,92,2,204.0,230.0,10
61,80,75,4,202.0,230.0,10
62,46,2,10,82.0,125.0,10
63,37,2,1,68.0,100.0,10
64,85,60,5,49.0,81.0,10
65,65,100,8,187.0,230.0,10
66,97,92,2,76.0,101.0,10
67,32,100,3,57.0,89.0,10
68,85,47,4,39.0,74.0,10
69,7,1,2,157.0,209.0,10
70,15,9,10,180.0,230.0,10
71,67,33,8,116.0,138.0,10
72,37,31,10,134.0,192.0,10
73,92,59,2,125.0,174.0,10
74,86,18,3,171.0,200.0,10
75,52,9,3,180.0,210.0,10
76,65,100,8,201.0,230.0,10
77,2,45,4,84.0,120.0,10
78,39,38,9,178.0,227.0,10
79,74,42,8,207.0,230.0,10
80,20,89,2,198.0,230.0,10
81,84,98,7,70.0,97.0,10
82,58,54,7,178.0,230.0,10
83,28,28,8,124.0,165.0,10
84,26,4,2,34.0,74.0,10
85,96,62,3,132.0,173.0,10
86,58,59,5,137.0,186.0,10
87,27,76,6,134.0,157.0,10
88,0,2,9,58.0,115.0,10
89,100,4,3,76.0,132.0,10
90,52,86,4,198.0,230.0,10
91,86,7,4,58.0,93.0,10
92,10,92,7,145.0,202.0,10
93,94,52,3,77.0,106.0,10
94,58,4,5,194.0,230.0,10
95,10,55,7,17.0,66.0,10
96,80,88,4,180.0,230.0,10
97,26,86,2,120.0,156.0,10
98,84,43,7,210.0,230.0,10
99,39,79,7,119.0,165.0,10
100,8,86,9,174.0,214.0,10
