CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,61,85,10,171.0,230.0,10
2,89,59,7,54.0,100.0,10
3,46,28,9,31.0,63.0,10
4,3,49,10,18.0,45.0,10
5,93,58,8,184.0,230.0,10
6,44,24,4,200.0,230.0,10
7,95,57,9,169.0,212.0,10
8,52,78,7,188.0,230.0,10
9,2,8,2,73.0,115.0,10
10,39,50,2,76.0,99.0,10
11,8,31,5,25.0,62.0,10
12,0,33,7,35.0,56.0,10
13,37,70,7,113.0,150.0,10
14,67,84,10,174.0,230.0,10
15,27,79,5,173.0,206.0,10
16,73,88,10,199.0,230.0,10
17,55,50,4,208.0,230.0,10
18,95,8,6,76.0,106.0,10
19,74,12,9,75.0,96.0,10
20,13,99,8,77.0,115.0,10
21,62,65,9,38.0,73.0,10
22,33,8,1,84.0,137.0,10
23,85,42,6,164.0,207.0,10
24,50,60,6,94.0,143.0,10
25,85,39,2,133.0,162.0,10
26,73,17,7,7.0,66.0,10
27,97,9,3,92.0,117.0,10
28,51,76,9,35.0,72.0,10
29,52,41,7,94.0,152.0,10
30,19,6,7,10.0,57.0,10
31,99,56,1,62.0,92.0,10
32,39,2,10,121.0,152.0,10
33,62,35,6,36.0,95.0,10
34,84,38,3,135.0,161.0,10
35,56,58,10,27.0,63.0,10
36,95,58,8,184.0,204.0,10
37,50,29,9,152.0,178.0,10
38,19,68,5,127.0,164.0,10
39,98,36,4,85.0,135.0,10
40,80,21,8,197.0,230.0,10
41,40,45,2,179.0,230.0,10
42,26,52,5,97.0,157.0,10
43,82,89,5,69.0,128.0,10
44,8,30,1,46.0,96.0,10
45,94,41,10,139.0,197.0,10
46,81,26,7,202.0,230.0,10
47,79,53,7,23.0,80.0,10
48,58,24,10,191.0,230.0,10
49,83,16,9,169.0,227.0,10
50,39,6,4,133.0,167.0,10
51,84,12,10,40.0,69.0,10
52,24,13,6,26.0,71.0,10
53,54,16,9,2.0,48.0,10
54,12,90,6,93.0,145.0,10
55,27,41,2,175.0,230.0,10
56,28,24,6,191.0,230.0,10
57,48,28,1,105.0,153.0,10
58,89,23,4,172.0,230.0,10
59,23,22,2,202.0,230.0,10
60,74,92,5,179.0,230.0,10
61,23,1,9,59.0,98.0,10
62,25,50,9,210.0,230.0,10
63,12,97,5,91.0,113.0,10
64,90,71,6,183.0,216.0,10
65,7,64,2,198.0,230.0,10
66,9,84,1,151.0,190.0,10
67,25,100,3,163.0,192.0,10
68,41,43,8,194.0,226.0,10
69,77,98,1,180.0,230.0,10
70,27,73,2,177.0,230.0,10
71,77,78,4,174.0,230.0,10
72,10,40,3,44.0,74.0,10
73,77,31,8,11.0,68.0,10
74,69,63,5,182.0,230.0,10
75,30,30,3,110.0,157.0,10
76,87,20,1,176.0,230.0,10
77,70,93,9,49.0,86.0,10
78,57,1,5,178.0,229.0,10
79,51,63,8,119.0,142.0,10
80,88,7,1,186.0,208.0,10
81,5,96,2,59.0,95.0,10
82,46,47,7,0.0,48.0,10
83,70,98,10,159.0,217.0,10
84,41,19,6,156.0,193.0,10
85,85,100,7,111.0,146.0,10
86,20,2,1,51.0,100.0,10
87,16,97,6,56.0,107.0,10
88,10,61,5,204.0,230.0,10
89,10,8,9,169.0,193.0,10
90,42,39,8,116.0,147.0,10
91,91,83,8,172.0,230.0,10
92,83,52,2,150.0,189.0,10
93,79,30,8,181.0,230.0,10
94,18,91,1,55.0,84.0,10
95,52,40,2,195.0,230.0,10
96,28,23,6,192.0,230.0,10
97,41,67,4,82.0,125.0,10
98,92,43,8,203.0,227.0,10
99,20,50,5,184.0,230.0,10
100,81,42,9,202.0,230.0,10
