CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,26,48,8,106.0,133.0,10
2,56,65,1,21.0,62.0,10
3,33,100,7,196.0,230.0,10
4,83,81,10,161.0,195.0,10
5,90,97,8,173.0,230.0,10
6,97,49,9,175.0,218.0,10
7,91,57,8,173.0,230.0,10
8,33,37,3,191.0,230.0,10
9,45,86,5,117.0,143.0,10
10,86,71,8,172.0,230.0,10
11,4,65,5,210.0,230.0,10
12,21,7,10,96.0,153.0,10
13,70,12,7,42.0,68.0,10
14,13,77,4,187.0,230.0,10
15,65,38,1,97.0,142.0,10
16,47,80,4,42.0,64.0,10
17,12,62,7,178.0,199.0,10
18,17,88,6,29.0,82.0,10
19,1,29,10,13.0,70.0,10
20,62,38,2,108.0,149.0,10
21,9,59,5,210.0,230.0,10
22,12,29,5,28.0,82.0,10
23,77,44,9,138.0,189.0,10
24,29,20,9,146.0,178.0,10
25,30,16,1,163.0,186.0,10
26,40,92,9,36.0,83.0,10
27,63,16,1,11.0,44.0,10
28,21,51,3,193.0,228.0,10
29,38,93,2,130.0,178.0,10
30,59,2,8,90.0,131.0,10
31,49,64,3,67.0,126.0,10
32,6,89,4,173.0,230.0,10
33,24,59,4,126.0,173.0,10
34,89,14,3,183.0,203.0,10
35,9,81,4,171.0,230.0,10
36,75,22,5,8.0,59.0,10
37,82,16,1,133.0,181.0,10
38,72,65,8,186.0,230.0,10
39,69,74,5,202.0,230.0,10
40,37,65,2,71.0,123.0,10
41,58,68,10,25.0,74.0,10
42,13,15,8,64.0,110.0,10
43,55,3,7,73.0,130.0,10
44,93,70,10,173.0,230.0,10
45,50,79,3,159.0,191.0,10
46,39,46,8,95.0,149.0,10
47,48,7,6,70.0,94.0,10
48,97,78,4,185.0,230.0,10
49,16,35,7,0.0,56.0,10
50,76,38,9,81.0,134.0,10
51,10,1,2,80.0,134.0,10
52,38,54,4,149.0,190.0,10
53,81,2,2,189.0,212.0,10
54,24,68,4,201.0,230.0,10
55,91,66,4,73.0,131.0,10
56,92,1,2,73.0,115.0,10
57,35,6,10,183.0,204.0,10
58,2,76,6,148.0,186.0,10
59,30,71,8,197.0,230.0,10
60,16,76,4,158.0,194.0,10
61,22,41,8,175.0,230.0,10
62,3,76,4,120.0,179.0,10
63,1,100,5,198.0,230.0,10
64,94,8,4,117.0,177.0,10
65,83,11,7,109.0,147.0,10
66,39,97,3,105.0,157.0,10
67,45,2,3,23.0,83.0,10
68,63,53,3,202.0,230.0,10
69,88,83,3,62.0,99.0,10
70,10,55,2,180.0,230.0,10
71,52,67,5,60.0,108.0,10
72,79,4,1,173.0,230.0,10
73,40,38,9,158.0,181.0,10
74,5,85,3,49.0,71.0,10
75,22,70,9,70.0,99.0,10
76,47,49,10,210.0,230.0,10
77,57,69,6,59.0,81.0,10
78,45,75,8,100.0,120.0,10
79,51,96,2,56.0,96.0,10
80,14,80,8,182.0,213.0,10
81,61,63,9,182.0,230.0,10
82,95,60,8,198.0,230.0,10
83,49,6,2,85.0,107.0,10
84,14,99,8,185.0,230.0,10
85,16,86,3,94.0,141.0,10
86,82,65,6,196.0,230.0,10
87,40,91,10,194.0,230.0,10
88,32,88,7,178.0,230.0,10
89,32,80,4,175.0,230.0,10
90,92,3,2,91.0,118.0,10
91,41,0,5,28.0,59.0,10
92,79,74,6,39.0,90.0,10
93,35,49,3,183.0,230.0,10
94,48,18,1,119.0,170.0,10
95,93,73,6,206.0,230.0,10
96,93,33,10,52.0,83.0,10
97,86,57,3,37.0,84.0,10
98,37,15,6,3.0,28.0,10
99,57,56,7,114.0,153.0,10
100,96,65,6,52.0,91.0,10
