CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,51,89,1,171.0,230.0,10
2,44,36,5,81.0,130.0,10
3,24,63,2,172.0,230.0,10
4,68,84,10,86.0,124.0,10
5,53,40,7,203.0,230.0,10
6,48,43,5,96.0,155.0,10
7,33,3,6,189.0,221.0,10
8,65,9,5,51.0,87.0,10
9,55,90,7,188.0,218.0,10
10,95,16,7,45.0,101.0,10
11,69,41,1,199.0,230.0,10
12,72,60,4,206.0,230.0,10
13,83,84,3,61.0,105.0,10
14,96,61,5,204.0,230.0,10
15,100,30,7,200.0,230.0,10
16,58,54,4,118.0,156.0,10
17,41,33,1,0.0,29.0,10
18,61,28,9,108.0,138.0,10
19,24,51,7,82.0,123.0,10
20,35,39,8,95.0,117.0,10
21,3,42,1,174.0,230.0,10
22,99,54,8,176.0,230.0,10
23,59,88,10,144.0,202.0,10
24,86,38,4,41.0,76.0,10
25,11,12,1,97.0,128.0,10
26,56,94,3,176.0,230.0,10
27,3,72,1,124.0,153.0,10
28,86,74,5,67.0,99.0,10
29,15,78,3,34.0,77.0,10
30,53,51,10,139.0,187.0,10
31,40,10,4,198.0,226.0,10
32,48,25,2,106.0,156.0,10
33,73,30,9,158.0,196.0,10
34,44,4,4,186.0,230.0,10
35,81,20,3,30.0,83.0,10
36,68,60,8,26.0,60.0,10
37,91,50,10,194.0,230.0,10
38,79,62,3,73.0,94.0,10
39,95,34,4,204.0,230.0,10
40,21,47,8,171.0,220.0,10
41,50,99,4,184.0,230.0,10
42,83,63,2,46.0,68.0,10
43,76,12,3,179.0,200.0,10
44,22,47,10,176.0,215.0,10
45,26,16,4,135.0,158.0,10
46,40,74,8,29.0,60.0,10
47,8,23,1,39.0,75.0,10
48,19,82,3,189.0,211.0,10
49,13,93,3,192.0,230.0,10
50,93,76,1,191.0,230.0,10
51,69,36,7,178.0,230.0,10
52,73,61,10,176.0,230.0,10
53,58,12,9,11.0,56.0,10
54,79,85,4,73.0,114.0,10
55,18,93,4,167.0,205.0,10
56,85,39,1,49.0,71.0,10
57,92,52,8,177.0,230.0,10
58,64,62,8,190.0,230.0,10
59,92,14,9,187.0,230.0,10
60,100,2,1,180.0,230.0,10
61,14,1,10,116.0,138.0,10
62,99,98,4,194.0,230.0,10
63,98,46,4,178.0,203.0,10
64,68,78,10,139.0,171.0,10
65,0,22,4,18.0,42.0,10
66,77,2,2,82.0,118.0,10
67,67,7,2,32.0,82.0,10
68,73,82,7,87.0,119.0,10
69,46,3,10,200.0,230.0,10
70,71,55,6,23.0,45.0,10
71,79,75,10,209.0,230.0,10
72,83,78,3,189.0,230.0,10
73,33,46,4,90.0,149.0,10
74,82,42,3,136.0,180.0,10
75,79,100,9,50.0,94.0,10
76,62,89,1,139.0,188.0,10
77,88,69,7,179.0,230.0,10
78,62,85,3,138.0,176.0,10
79,9,17,2,68.0,91.0,10
80,20,66,7,74.0,107.0,10
81,81,37,5,170.0,230.0,10
82,23,1,4,154.0,193.0,10
83,72,28,4,143.0,201.0,10
84,85,43,10,142.0,202.0,10
85,36,62,4,50.0,97.0,10
86,66,74,1,106.0,162.0,10
87,76,25,9,123.0,165.0,10
88,50,94,7,207.0,230.0,10
89,100,95,3,199.0,230.0,10
90,40,65,9,5.0,61.0,10
91,92,80,1,83.0,105.0,10
92,95,72,1,188.0,209.0,10
93,53,53,2,0.0,38.0,10
94,66,80,5,141.0,173.0,10
95,7,55,3,192.0,230.0,10
96,51,50,10,192.0,230.0,10
97,59,73,2,104.0,148.0,10
98,14,22,2,51.0,79.0,10
99,23,65,3,20.0,63.0,10
100,65,13,8,140.0,193.0,10
