CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,72,45,4,102.0,158.0,10
2,40,80,9,89.0,139.0,10
3,72,74,3,34.0,66.0,10
4,90,54,10,51.0,74.0,10
5,47,21,9,0.0,57.0,10
6,98,91,6,189.0,230.0,10
7,57,16,10,29.0,65.0,10
8,20,91,8,59.0,83.0,10
9,84,49,6,27.0,82.0,10
10,8,31,7,14.0,59.0,10
11,52,13,5,155.0,208.0,10
12,0,36,9,67.0,107.0,10
13,34,28,10,81.0,137.0,10
14,81,38,9,16.0,73.0,10
15,35,68,7,177.0,202.0,10
16,61,31,5,121.0,156.0,10
17,20,45,8,0.0,60.0,10
18,87,82,10,189.0,230.0,10
19,63,31,10,144.0,178.0,10
20,42,8,8,110.0,159.0,10
21,43,98,7,71.0,111.0,10
22,93,65,5,189.0,214.0,10
23,72,92,10,67.0,90.0,10
24,75,33,2,170.0,207.0,10
25,5,0,9,142.0,202.0,10
26,50,74,8,38.0,82.0,10
27,27,32,5,60.0,83.0,10
28,13,18,4,105.0,143.0,10
29,27,81,9,183.0,230.0,10
30,100,23,8,49.0,106.0,10
31,66,48,6,123.0,149.0,10
32,72,33,9,172.0,208.0,10
33,80,0,9,97.0,130.0,10
34,23,47,7,1.0,30.0,10
35,39,98,2,114.0,173.0,10
36,59,75,3,103.0,162.0,10
37,77,58,4,28.0,79.0,10
38,76,56,7,153.0,185.0,10
39,88,22,4,195.0,230.0,10
40,81,45,5,83.0,141.0,10
41,18,13,3,198.0,223.0,10
42,33,35,9,102.0,142.0,10
43,95,17,1,175.0,200.0,10
44,59,31,8,111.0,143.0,10
45,80,21,10,144.0,167.0,10
46,62,100,4,179.0,230.0,10
47,6,28,8,38.0,60.0,10
48,67,51,1,132.0,172.0,10
49,96,52,8,131.0,175.0,10
50,5,50,4,31.0,78.0,10
51,94,0,3,108.0,165.0,10
52,84,97,4,206.0,228.0,10
53,64,91,2,176.0,230.0,10
54,94,100,10,92.0,122.0,10
55,79,40,6,34.0,65.0,10
56,31,15,8,60.0,100.0,10
57,95,38,5,187.0,230.0,10
58,14,5,5,206.0,230.0,10
59,76,26,6,13.0,64.0,10
60,51,22,8,40.0,62.0,10
61,56,63,6,180.0,230.0,10
62,90,34,7,192.0,227.0,10
63,53,49,3,169.0,189.0,10
64,44,35,1,208.0,230.0,10
65,80,81,2,199.0,230.0,10
66,68,69,2,197.0,230.0,10
67,32,94,2,208.0,230.0,10
68,28,14,10,20.0,58.0,10
69,18,20,6,118.0,171.0,10
70,87,68,2,36.0,89.0,10
71,61,79,8,122.0,175.0,10
72,50,58,2,172.0,230.0,10
73,49,60,6,142.0,195.0,10
74,31,56,1,0.0,56.0,10
75,61,82,10,185.0,230.0,10
76,82,93,1,179.0,223.0,10
77,94,79,3,78.0,135.0,10
78,74,99,4,62.0,102.0,10
79,60,63,9,136.0,164.0,10
80,10,63,6,143.0,184.0,10
81,32,79,3,202.0,230.0,10
82,11,17,8,94.0,123.0,10
83,53,7,1,153.0,173.0,10
84,49,70,10,33.0,55.0,10
85,93,47,2,70.0,98.0,10
86,25,86,3,25.0,83.0,10
87,31,88,8,183.0,230.0,10
88,65,46,8,119.0,143.0,10
89,70,33,6,163.0,190.0,10
90,80,51,10,83.0,118.0,10
91,84,52,2,72.0,102.0,10
92,26,22,9,208.0,230.0,10
93,15,35,3,131.0,180.0,10
94,81,67,4,67.0,89.0,10
95,31,20,9,43.0,80.0,10
96,17,63,3,128.0,163.0,10
97,14,27,1,63.0,118.0,10
98,32,31,7,192.0,230.0,10
99,21,9,4,23.0,45.0,10
100,9,99,6,79.0,113.0,10
