CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,3390.0,0
1,82.87,14.99,13,921.79,1579.83,90
2,91.85,5.14,40,173.93,1162.28,90
3,82.38,85.63,26,456.6,616.6,90
4,23.93,49.31,26,798.09,1529.84,90
5,21.09,27.04,13,29.74,424.39,90
6,23.22,7.49,53,384.74,544.74,90
7,59.55,15.89,13,85.19,245.19,90
8,49.71,88.59,13,1597.47,1757.47,90
9,59.21,13.2,26,196.51,356.51,90
10,53.07,46.91,40,1186.71,1346.71,90
11,83.4,55.56,26,617.73,937.73,90
12,61.1,93.74,26,1807.51,1967.51,90
13,82.04,84.7,26,1042.83,1202.83,90
14,16.75,52.31,26,1646.7,1806.7,90
15,82.21,14.08,40,1684.9,2004.9,90
16,21.7,83.22,53,930.01,1570.01,90
17,54.34,82.64,26,1288.96,1853.04,90
18,52.5,51.7,53,1021.61,1661.61,90
19,76.76,48.79,13,167.76,807.76,90
20,58.3,52.72,40,1032.75,1192.75,90
21,25.48,51.73,13,1253.76,1893.76,90
22,26.29,82.85,53,1541.1,1701.1,90
23,33.56,8.56,26,1859.18,2019.18,90
24,80.9,86.7,26,1474.16,1634.16,90
25,56.58,45.76,13,110.42,270.42,90
26,18.86,44.75,13,21.78,468.76,90
27,82.23,90.28,40,686.66,846.66,90
28,89.22,54.51,40,1703.58,1863.58,90
29,58.07,40.72,40,1526.37,2166.37,90
30,20.39,12.99,26,1169.28,1641.13,90
31,28.78,85.94,40,950.63,1110.63,90
32,87.16,15.68,26,1401.25,2212.27,90
33,30.21,14.09,13,500.67,820.67,90
34,23.04,89.33,40,595.98,755.98,90
35,57.71,25.6,13,330.94,650.94,90
36,44.04,20.11,40,1134.79,1774.79,90
37,29.01,50.7,13,138.41,298.41,90
38,60.38,45.05,53,20.97,401.0,90
39,51.7,10.32,40,1597.47,1917.47,90
40,23.8,81.51,26,1517.92,1972.24,90
41,90.96,84.36,26,70.7,390.7,90
42,89.3,82.1,13,1079.6,1239.6,90
43,59.57,16.63,53,38.69,546.83,90
44,50.03,16.46,40,188.4,348.4,90
45,93.81,22.3,40,180.88,340.88,90
46,88.77,60.51,40,1291.3,1451.3,90
47,63.28,86.32,26,269.31,909.31,90
48,86.08,84.41,13,475.25,635.25,90
49,15.65,1.9,40,1053.74,1407.98,90
50,81.39,88.27,53,283.26,443.26,90
51,55.42,88.49,13,990.5,1150.5,90
52,48.21,82.07,13,55.68,375.68,90
53,48.64,85.82,26,161.79,583.43,90
54,55.56,79.62,13,1195.25,1355.25,90
55,52.81,50.23,40,12.81,392.59,90
56,24.7,16.6,40,36.74,450.16,90
57,27.82,23.53,53,29.14,344.51,90
58,57.51,88.35,13,1018.56,1658.56,90
59,11.75,85.5,40,1341.76,1501.76,90
60,25.94,7.53,26,583.44,743.44,90
61,85.17,50.49,53,376.17,536.17,90
62,25.9,96.95,26,80.87,240.87,90
63,22.64,46.26,53,1755.68,2071.24,90
64,79.4,85.69,13,1040.32,1253.24,90
65,21.6,84.82,53,853.4,1173.4,90
66,83.97,51.68,26,494.76,944.88,90
67,27.29,79.54,26,724.95,884.95,90
68,22.83,54.47,26,957.09,1597.09,90
69,54.8,56.65,40,1069.94,1389.94,90
70,88.49,89.95,40,645.37,1693.97,90
71,58.08,55.98,13,19.04,371.41,90
72,90.93,15.3,26,428.18,748.18,90
73,56.32,53.2,13,725.45,1365.45,90
74,31.0,16.66,53,730.04,890.04,90
75,89.51,89.55,53,1292.24,1612.24,90
76,27.59,87.88,40,1528.03,1972.6,90
77,54.86,45.92,26,1492.14,2132.14,90
78,79.7,59.05,53,949.46,1109.46,90
79,86.41,94.77,53,826.03,1334.46,90
80,29.41,12.45,26,779.7,939.7,90
81,60.5,88.81,26,1624.06,1784.06,90
82,54.09,80.24,40,469.58,789.58,90
83,21.07,58.53,53,1393.51,1713.51,90
84,59.4,46.99,53,661.48,821.48,90
85,93.12,51.46,53,1269.61,1429.61,90
86,87.39,62.21,53,1150.7,1742.43,90
87,83.35,87.68,26,1404.16,1564.16,90
88,91.81,3.77,53,1094.73,1734.73,90
89,92.58,12.02,26,750.57,1280.49,90
90,30.08,55.86,26,699.42,859.42,90
91,23.02,50.48,13,1448.37,1768.37,90
92,81.65,54.82,40,489.03,1129.03,90
93,19.47,46.83,13,1569.89,1729.89,90
94,22.37,15.45,26,495.76,854.85,90
95,85.1,81.81,53,1223.88,1543.88,90
96,58.94,24.32,13,1460.6,2100.6,90
97,59.52,49.42,40,480.57,1132.88,90
98,61.6,21.64,26,833.36,1307.22,90
99,55.09,86.76,40,39.74,178.42,90
100,22.56,46.65,40,799.63,1275.96,90
