CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,3390.0,0
1,88.77,53.09,41,475.24,635.24,90
2,47.43,10.99,54,1758.09,1918.09,90
3,85.77,50.71,54,1066.95,1706.95,90
4,87.98,48.84,14,1128.8,2182.91,90
5,93.22,51.8,27,1718.56,2153.01,90
6,60.91,79.0,41,1316.55,1956.55,90
7,66.95,51.89,54,841.62,1001.62,90
8,11.48,81.85,41,786.1,946.1,90
9,53.6,93.11,54,1513.37,2153.37,90
10,80.08,85.99,14,490.79,810.79,90
11,47.79,5.61,14,45.07,313.02,90
12,30.89,83.94,41,1341.31,1501.31,90
13,53.87,10.79,14,570.86,730.86,90
14,35.85,42.88,41,1219.67,1379.67,90
15,78.58,56.59,54,934.77,1454.19,90
16,53.62,80.92,27,1179.99,1489.43,90
17,32.99,89.01,14,349.57,669.57,90
18,27.29,54.3,54,311.45,471.45,90
19,81.76,10.88,27,1499.27,2098.09,90
20,24.14,10.7,27,42.38,446.61,90
21,89.37,84.85,27,60.43,329.16,90
22,49.68,46.53,54,1583.8,1743.8,90
23,58.5,99.07,54,52.44,306.39,90
24,61.85,6.84,41,1543.4,1703.4,90
25,52.93,19.72,27,551.35,871.35,90
26,32.31,87.24,27,488.45,648.45,90
27,48.14,50.83,27,1136.72,1776.72,90
28,20.25,51.59,41,835.9,1475.9,90
29,54.58,21.06,27,1263.11,1423.11,90
30,28.82,90.64,54,642.23,802.23,90
31,24.18,58.1,27,17.77,592.12,90
32,54.94,50.63,14,1299.63,2099.52,90
33,23.55,13.19,54,1450.44,1770.44,90
34,26.99,52.19,41,972.65,1482.57,90
35,72.22,85.71,27,1603.68,1763.68,90
36,30.7,48.06,14,1190.28,1350.28,90
37,51.86,35.54,41,1813.99,1973.99,90
38,80.44,43.91,41,1080.43,1240.43,90
39,58.35,86.01,54,1336.07,1496.07,90
40,87.98,12.05,41,429.95,589.95,90
41,80.68,41.89,41,1727.32,1887.32,90
42,80.1,44.55,41,48.13,589.99,90
43,19.97,41.45,41,396.79,556.79,90
44,53.53,21.78,27,1198.82,1518.82,90
45,51.62,44.53,27,1415.77,1575.77,90
46,83.51,97.86,27,836.89,996.89,90
47,50.8,18.75,27,1862.52,2022.52,90
48,23.79,40.55,14,515.86,675.86,90
49,21.04,86.7,27,1051.22,1211.22,90
50,59.79,86.04,41,1728.23,1888.23,90
51,28.18,76.88,27,1691.51,1851.51,90
52,23.59,85.49,27,1185.75,1430.83,90
53,55.75,75.19,54,536.1,696.1,90
54,26.28,87.42,41,546.72,706.72,90
55,86.91,86.56,27,254.07,414.07,90
56,24.25,51.61,27,615.8,1074.65,90
57,28.97,55.4,27,124.11,284.11,90
58,54.7,20.64,14,1627.23,2023.62,90
59,28.13,16.9,27,1038.05,1678.05,90
60,22.28,89.66,54,476.45,636.45,90
61,53.66,40.82,41,660.26,1158.71,90
62,80.24,11.98,41,1449.1,2412.04,90
63,29.93,46.44,27,10.68,435.4,90
64,30.71,82.79,27,802.95,962.95,90
65,24.95,86.53,27,1066.8,1957.99,90
66,24.51,89.88,41,92.55,252.55,90
67,91.69,45.18,41,1481.26,2121.26,90
68,56.39,47.45,14,1349.92,1509.92,90
69,31.39,88.27,54,1349.75,1509.75,90
70,24.51,9.46,14,446.99,1086.99,90
71,52.92,84.68,54,37.01,615.91,90
72,20.15,50.77,14,150.06,310.06,90
73,54.2,89.68,41,1717.08,1877.08,90
74,29.48,15.11,14,1513.24,1733.88,90
75,30.49,77.17,54,1545.65,2268.4,90
76,59.86,85.59,27,1536.44,1696.44,90
77,56.22,44.55,54,110.32,270.32,90
78,88.44,58.2,27,1614.41,2254.41,90
79,49.77,39.25,41,751.27,911.27,90
80,87.47,70.73,54,1717.94,2168.32,90
81,24.59,90.45,14,815.21,1186.87,90
82,17.7,81.76,54,417.19,1057.19,90
83,25.23,17.79,27,92.41,252.41,90
84,25.15,12.84,41,886.12,1260.36,90
85,21.04,53.44,14,1417.71,1737.71,90
86,56.62,5.98,54,1672.45,1832.45,90
87,24.62,14.26,27,887.22,1527.22,90
88,55.75,94.66,14,770.06,930.06,90
89,80.79,86.93,41,154.09,314.09,90
90,55.89,74.5,14,1648.19,1808.19,90
91,91.32,10.02,41,147.33,787.33,90
92,55.13,42.28,14,484.09,804.09,90
93,10.48,87.96,54,81.92,639.04,90
94,59.28,16.78,27,38.41,135.08,90
95,56.17,20.18,54,1091.51,1251.51,90
96,51.21,13.81,54,960.01,1120.01,90
97,87.69,42.15,41,540.74,1180.74,90
98,88.8,83.54,41,584.29,1224.29,90
99,28.61,48.36,41,226.6,712.74,90
100,64.75,16.36,54,1563.45,1723.45,90
