CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,45.88,98.36,37,104.12,134.12,10
2,39.24,36.23,37,0.0,240.0,10
3,31.86,89.47,15,0.0,240.0,10
4,49.67,60.0,8,119.19,209.19,10
5,18.08,54.09,6,0.0,240.0,10
6,27.46,73.06,42,0.0,240.0,10
7,83.25,71.48,37,0.0,240.0,10
8,73.02,51.25,12,0.0,240.0,10
9,71.21,42.27,12,167.21,207.85,10
10,65.15,25.9,13,86.02,146.02,10
11,6.98,41.35,2,67.54,127.54,10
12,46.18,25.64,25,29.05,59.05,10
13,72.77,7.36,25,155.44,185.44,10
14,22.27,74.86,15,0.0,240.0,10
15,43.71,70.53,26,0.0,240.0,10
16,56.75,95.07,37,0.0,240.0,10
17,59.78,1.49,40,0.0,240.0,10
18,35.29,14.31,11,0.0,240.0,10
19,92.46,10.4,17,67.1,157.1,10
20,38.77,22.61,41,0.0,240.0,10
21,84.67,30.86,42,48.6,150.37,10
22,99.19,3.86,29,0.0,240.0,10
23,12.83,22.46,19,0.0,240.0,10
24,81.11,87.85,35,55.88,117.19,10
25,7.15,3.25,27,0.0,240.0,10
26,74.46,13.34,32,0.0,240.0,10
27,13.3,2.24,29,57.58,117.58,10
28,4.98,26.37,30,0.0,240.0,10
29,6.5,36.89,17,46.77,136.77,10
30,83.28,32.63,2,46.64,105.87,10
31,72.78,9.39,7,0.0,240.0,10
32,65.94,31.67,33,0.0,240.0,10
33,74.98,13.63,27,0.0,240.0,10
34,89.79,24.26,24,0.0,240.0,10
35,35.31,95.02,6,45.26,108.63,10
36,57.85,36.58,2,0.0,240.0,10
37,94.96,32.91,17,0.0,240.0,10
38,9.49,99.68,5,0.0,240.0,10
39,26.78,85.13,23,76.94,196.94,10
40,16.55,73.14,40,0.0,240.0,10
41,52.44,98.09,35,0.0,240.0,10
42,55.28,2.5,30,0.0,240.0,10
43,60.39,14.53,27,0.0,240.0,10
44,79.85,85.66,37,110.75,186.52,10
45,48.21,78.32,35,0.0,240.0,10
46,14.51,49.21,38,0.0,240.0,10
47,39.39,61.13,7,133.22,228.85,10
48,4.45,75.21,9,0.0,240.0,10
49,7.91,65.65,19,124.08,204.3,10
50,1.85,83.19,42,101.71,189.43,10
51,83.16,76.43,9,0.0,240.0,10
52,25.56,45.14,41,99.18,189.18,10
53,57.12,49.94,2,143.55,173.55,10
54,45.86,49.5,2,0.0,240.0,10
55,55.23,45.76,9,179.78,209.78,10
56,20.61,6.1,42,106.94,192.01,10
57,60.32,11.56,29,134.22,196.52,10
58,97.16,48.38,12,57.18,120.94,10
59,27.74,47.0,36,0.0,240.0,10
60,57.97,19.26,9,0.0,240.0,10
61,85.02,90.66,26,0.0,240.0,10
62,92.23,90.75,23,0.0,240.0,10
63,51.88,55.02,23,102.81,192.81,10
64,31.06,9.15,27,0.0,240.0,10
65,59.05,48.65,21,0.0,240.0,10
66,81.35,53.31,17,0.0,240.0,10
67,25.19,82.42,23,0.0,240.0,10
68,85.93,21.4,21,0.0,240.0,10
69,52.05,11.49,9,0.0,240.0,10
70,90.43,88.19,16,127.63,157.63,10
71,93.49,17.42,23,0.0,240.0,10
72,21.25,45.74,1,19.23,103.39,10
73,86.94,15.3,4,74.34,181.63,10
74,34.63,44.71,8,7.54,25.6,10
75,82.37,42.23,35,43.08,106.28,10
76,55.7,57.04,38,42.0,162.0,10
77,86.16,89.71,28,79.42,109.42,10
78,55.91,56.46,30,0.0,240.0,10
79,22.88,11.5,2,0.0,240.0,10
80,23.04,51.96,15,0.0,240.0,10
81,50.94,3.23,11,48.03,114.41,10
82,55.09,49.4,4,0.0,240.0,10
83,50.28,46.4,17,0.0,240.0,10
84,87.06,17.74,2,57.06,146.28,10
85,25.65,16.7,9,0.0,240.0,10
86,81.22,82.16,25,0.0,240.0,10
87,52.07,82.01,27,34.21,66.13,10
88,24.1,10.63,27,0.0,240.0,10
89,89.14,11.5,42,0.0,240.0,10
90,23.95,43.31,32,106.63,136.63,10
91,82.81,13.41,23,56.32,93.93,10
92,25.69,53.89,8,138.78,225.17,10
93,50.54,12.82,18,60.37,120.37,10
94,30.24,14.74,14,0.0,240.0,10
95,45.36,13.08,18,0.0,240.0,10
96,51.19,87.29,36,93.29,153.29,10
97,35.07,55.61,16,0.0,240.0,10
98,63.07,52.18,14,43.44,103.44,10
99,49.97,47.7,20,146.89,176.89,10
100,57.91,79.9,30,66.07,186.07,10
