CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,230.0,0
1,21.68,66.96,53,105.66,115.66,10
2,97.07,17.57,22,65.64,122.13,10
3,59.71,42.42,22,21.12,55.69,10
4,44.67,25.41,64,54.35,144.35,10
5,82.51,48.53,51,131.17,187.46,10
6,54.34,30.48,56,110.46,205.78,10
7,18.18,8.59,9,75.29,165.29,10
8,71.41,19.62,19,140.29,186.3,10
9,69.01,39.04,58,140.88,150.88,10
10,41.58,46.92,65,3.46,113.23,10
11,36.77,10.06,34,133.02,189.93,10
12,30.96,66.37,43,43.31,133.31,10
13,66.58,28.62,51,133.82,193.82,10
14,46.01,19.34,30,38.92,98.92,10
15,21.04,2.3,22,51.33,123.46,10
16,89.67,21.07,39,59.1,172.52,10
17,22.75,27.96,22,27.99,54.53,10
18,12.74,63.93,16,76.13,106.13,10
19,7.51,13.42,23,71.93,161.93,10
20,64.48,33.97,50,176.71,186.71,10
21,70.79,55.74,37,48.07,138.07,10
22,25.6,65.08,34,34.57,154.57,10
23,11.63,53.64,18,28.6,114.37,10
24,43.71,26.79,11,175.21,185.21,10
25,60.4,87.13,7,89.24,149.24,10
26,99.89,60.78,16,60.85,133.8,10
27,40.47,22.52,56,113.9,143.9,10
28,25.71,47.95,4,22.08,52.08,10
29,36.73,91.38,47,107.12,167.12,10
30,36.83,37.34,45,49.16,169.16,10
31,38.35,83.66,30,119.64,149.64,10
32,65.08,61.42,68,30.35,120.35,10
33,33.41,81.79,60,49.85,139.85,10
34,3.84,87.08,12,69.34,79.34,10
35,51.27,39.83,56,15.18,46.78,10
36,49.72,66.74,24,150.17,160.17,10
37,1.28,87.16,68,99.0,129.0,10
38,44.67,34.3,39,92.97,102.97,10
39,13.82,43.95,53,26.87,64.31,10
40,49.63,40.36,37,13.63,61.71,10
41,67.87,42.09,49,28.97,75.93,10
42,96.14,59.93,61,152.16,162.16,10
43,80.75,10.94,23,65.38,155.38,10
44,39.73,33.68,46,88.93,208.93,10
45,56.95,86.11,62,117.68,190.11,10
46,7.83,7.26,4,123.5,176.51,10
47,85.03,21.29,7,96.88,176.6,10
48,66.88,54.29,19,29.61,39.61,10
49,83.29,12.51,4,112.81,172.73,10
50,12.98,55.68,31,132.88,142.88,10
51,94.64,41.5,53,124.66,134.66,10
52,32.69,60.67,41,115.06,175.06,10
53,93.04,83.69,68,78.54,167.16,10
54,99.55,2.26,61,111.79,153.68,10
55,11.29,60.95,31,65.53,95.53,10
56,82.06,28.52,37,150.63,160.63,10
57,23.92,78.7,14,32.9,107.54,10
58,5.64,36.94,34,174.93,184.93,10
59,50.58,56.03,18,12.18,96.02,10
60,72.86,35.48,22,168.81,194.07,10
61,61.27,58.54,56,130.74,140.74,10
62,54.76,64.05,46,43.74,133.74,10
63,25.94,8.46,50,80.28,186.15,10
64,11.93,22.46,30,73.19,103.19,10
65,50.02,84.04,23,95.35,155.35,10
66,70.13,78.9,31,109.56,188.25,10
67,35.1,40.47,49,164.23,219.28,10
68,39.37,19.19,66,35.69,125.69,10
69,6.12,59.09,12,109.62,194.92,10
70,98.92,16.68,3,95.94,155.94,10
71,4.67,77.95,43,131.32,184.95,10
72,25.26,82.96,68,59.41,89.41,10
73,70.39,94.57,30,106.82,116.82,10
74,40.89,66.2,58,33.27,153.27,10
75,46.49,63.06,18,89.92,209.92,10
76,44.96,18.86,11,104.83,194.83,10
77,50.79,52.86,1,46.6,166.6,10
78,81.06,73.55,23,47.33,164.14,10
79,66.38,11.34,16,46.8,124.12,10
80,72.06,50.03,5,69.77,79.77,10
81,89.41,91.99,18,121.65,165.16,10
82,5.52,82.06,42,59.38,149.38,10
83,3.77,36.72,56,113.63,173.63,10
84,54.23,14.81,9,46.75,56.75,10
85,74.63,0.84,31,60.13,145.49,10
86,16.86,58.08,33,38.51,98.51,10
87,71.44,91.66,7,53.72,63.72,10
88,70.55,67.18,7,115.49,145.49,10
89,39.43,0.13,23,101.47,180.13,10
90,12.02,53.46,41,144.48,201.81,10
91,67.51,41.74,12,78.42,88.42,10
92,73.07,52.19,8,33.14,128.51,10
93,7.42,19.2,34,44.83,76.23,10
94,84.0,72.49,26,77.25,107.25,10
95,89.48,11.76,22,77.9,167.47,10
96,99.02,20.94,28,65.79,89.54,10
97,1.18,99.74,3,108.14,118.14,10
98,28.11,66.8,14,38.56,98.56,10
99,17.67,58.02,22,71.54,131.54,10
100,90.4,32.02,50,101.79,111.79,10
