CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,66.65,87.08,68,46.1,76.1,10
2,87.01,57.89,25,47.67,82.1,10
3,42.99,64.16,60,135.07,225.53,10
4,81.82,0.57,17,64.75,128.68,10
5,99.2,18.29,4,89.03,172.84,10
6,47.02,87.2,25,158.61,188.61,10
7,22.5,47.68,53,17.65,98.0,10
8,13.26,39.51,10,147.63,177.63,10
9,17.71,36.36,46,104.08,213.87,10
10,37.35,99.32,8,110.41,170.41,10
11,99.48,11.48,25,70.86,169.14,10
12,72.6,5.17,63,128.41,184.57,10
13,3.02,10.53,31,87.09,185.91,10
14,96.55,94.09,54,80.37,140.37,10
15,19.39,16.17,13,39.61,154.38,10
16,24.05,51.55,49,113.82,143.82,10
17,56.97,22.16,32,140.86,207.4,10
18,75.66,30.96,17,40.42,97.06,10
19,92.21,65.67,33,82.28,172.28,10
20,43.64,78.99,70,95.12,185.12,10
21,81.79,29.05,56,46.75,120.95,10
22,33.97,93.6,13,44.38,104.38,10
23,16.47,4.22,18,51.47,133.63,10
24,45.41,80.12,56,165.48,195.48,10
25,77.17,91.95,59,127.58,183.95,10
26,53.32,10.01,24,140.21,197.85,10
27,58.87,77.84,10,71.14,191.14,10
28,9.33,17.27,24,44.85,103.72,10
29,1.23,59.37,70,46.64,136.64,10
30,88.67,67.07,33,117.05,188.42,10
31,98.2,6.3,3,138.73,167.22,10
32,90.3,81.41,49,59.3,106.21,10
33,31.42,97.35,39,80.1,110.1,10
34,28.79,88.93,27,64.34,154.34,10
35,88.07,75.77,46,54.54,122.3,10
36,56.35,12.0,29,158.02,188.02,10
37,53.2,35.68,14,19.48,106.28,10
38,79.22,75.81,64,46.95,101.24,10
39,91.06,1.48,63,70.44,95.47,10
40,80.91,93.85,13,59.97,110.37,10
41,78.93,13.02,53,116.89,186.31,10
42,8.13,2.08,8,76.66,182.45,10
43,62.87,62.97,59,70.09,160.09,10
44,98.69,39.8,49,122.47,180.43,10
45,33.19,62.44,25,37.98,127.98,10
46,82.56,93.68,27,60.99,113.23,10
47,80.31,42.67,7,142.93,172.93,10
48,63.49,85.63,35,130.19,197.32,10
49,49.06,21.67,15,29.74,117.83,10
50,16.97,0.02,14,84.6,144.6,10
51,89.48,83.53,24,85.23,180.23,10
52,22.77,60.02,50,108.86,220.07,10
53,50.98,46.27,36,82.53,202.53,10
54,75.0,74.41,43,99.62,129.62,10
55,84.95,28.67,45,49.75,156.14,10
56,20.64,93.43,29,131.31,192.45,10
57,81.55,13.44,25,55.34,159.49,10
58,53.93,53.0,25,142.73,225.75,10
59,56.73,16.69,1,88.37,202.72,10
60,26.79,80.24,20,33.0,50.41,10
61,22.32,19.28,11,55.12,175.12,10
62,22.88,88.89,3,93.0,123.0,10
63,19.65,17.83,21,47.51,167.51,10
64,59.8,48.05,47,107.81,137.81,10
65,91.78,45.8,50,90.61,180.61,10
66,52.01,46.54,1,30.78,150.78,10
67,91.7,78.88,29,59.22,106.65,10
68,50.54,89.41,59,75.67,165.67,10
69,27.58,46.88,1,36.86,156.86,10
70,53.71,16.29,45,36.39,96.23,10
71,49.76,55.18,28,41.22,71.22,10
72,54.36,89.31,66,41.85,119.81,10
73,20.85,18.92,50,40.1,100.1,10
74,86.88,79.68,54,55.49,106.74,10
75,56.91,19.13,42,111.67,141.67,10
76,54.48,46.54,10,109.31,139.31,10
77,52.82,85.84,31,38.06,106.21,10
78,80.44,57.17,70,65.43,185.43,10
79,76.3,46.87,63,84.71,174.71,10
80,32.96,52.52,14,132.64,162.64,10
81,89.1,48.09,11,120.92,190.86,10
82,88.7,55.53,38,49.01,151.02,10
83,18.44,90.82,14,61.83,121.83,10
84,89.76,15.29,20,60.67,149.49,10
85,89.58,12.34,64,98.59,177.74,10
86,88.11,80.87,15,57.16,120.11,10
87,21.69,83.22,8,161.81,202.07,10
88,86.84,57.17,29,79.73,139.73,10
89,45.7,49.73,46,5.71,69.08,10
90,87.1,22.43,27,107.22,137.22,10
91,50.33,4.37,54,65.71,155.71,10
92,25.16,14.66,33,142.08,201.67,10
93,84.25,11.14,25,140.0,181.11,10
94,28.34,77.54,49,88.44,118.44,10
95,91.48,22.39,60,58.42,133.89,10
96,28.54,12.51,52,93.02,123.02,10
97,51.19,19.72,27,35.64,125.64,10
98,25.27,50.33,33,79.23,169.23,10
99,33.33,8.02,47,51.78,141.78,10
100,86.82,24.24,31,121.38,181.38,10
