CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1000.0,0
1,55.34,1.14,23,659.03,779.03,10
2,69.65,37.6,47,218.94,578.94,10
3,94.26,81.8,12,303.41,423.41,10
4,58.77,25.22,18,245.35,365.35,10
5,20.37,34.04,7,570.16,974.7,10
6,47.66,29.61,57,537.43,897.43,10
7,51.49,16.54,18,558.58,964.62,10
8,97.77,10.79,1,69.82,232.37,10
9,93.19,91.36,35,0.0,1000.0,10
10,52.54,72.49,65,284.4,764.4,10
11,43.6,63.0,6,425.97,785.97,10
12,34.06,30.12,50,142.65,262.65,10
13,57.82,49.81,14,0.0,1000.0,10
14,57.95,28.67,39,514.71,972.12,10
15,36.7,8.39,8,552.06,792.06,10
16,5.23,25.35,37,42.62,273.94,10
17,7.42,10.38,17,258.1,378.1,10
18,81.29,3.89,66,414.3,774.3,10
19,65.89,27.26,4,0.0,1000.0,10
20,87.15,48.5,64,744.44,952.83,10
21,30.56,51.76,46,218.83,458.83,10
22,38.2,56.43,14,801.97,993.32,10
23,11.45,99.7,43,492.1,732.1,10
24,42.56,34.82,21,15.39,264.27,10
25,71.02,36.39,10,339.46,699.46,10
26,83.33,45.43,50,249.01,369.01,10
27,71.96,10.75,19,208.03,448.03,10
28,84.61,73.57,66,196.97,316.97,10
29,21.17,14.53,19,462.9,702.9,10
30,31.63,97.61,4,527.74,767.74,10
31,25.68,45.61,68,248.1,368.1,10
32,3.0,39.72,64,464.66,704.66,10
33,57.13,95.31,69,553.41,951.56,10
34,51.67,81.91,4,480.26,600.26,10
35,54.71,4.08,30,687.66,951.78,10
36,31.5,57.55,26,0.0,1000.0,10
37,95.06,85.91,48,190.76,430.76,10
38,22.84,22.01,17,32.83,327.84,10
39,20.12,92.25,7,0.0,1000.0,10
40,85.27,77.49,14,52.96,399.94,10
41,39.27,50.44,57,868.65,999.15,10
42,46.43,25.34,46,0.0,1000.0,10
43,50.5,3.05,18,576.61,816.61,10
44,13.18,88.66,48,60.25,300.25,10
45,75.17,42.29,44,36.01,311.92,10
46,51.72,37.0,15,705.92,982.5,10
47,74.08,78.42,66,859.1,955.62,10
48,76.33,72.26,53,42.61,419.15,10
49,20.45,33.8,33,0.0,1000.0,10
50,46.98,33.08,48,0.0,1000.0,10
51,75.49,32.94,26,0.0,1000.0,10
52,13.82,39.9,8,0.0,1000.0,10
53,97.99,22.59,55,0.0,1000.0,10
54,61.22,43.3,62,434.36,794.36,10
55,7.1,48.79,61,240.99,480.99,10
56,70.22,51.32,58,323.64,443.64,10
57,87.21,28.89,48,0.0,1000.0,10
58,8.62,93.66,6,807.56,946.23,10
59,37.82,57.64,46,7.94,267.12,10
60,79.2,32.43,18,336.71,576.71,10
61,71.62,13.54,50,815.43,935.43,10
62,29.13,14.47,59,742.04,862.04,10
63,81.12,22.26,26,484.16,844.16,10
64,71.74,94.33,59,272.72,392.72,10
65,52.78,54.0,17,896.24,986.61,10
66,46.1,32.59,15,194.56,554.56,10
67,47.57,60.28,8,233.64,353.64,10
68,98.6,93.78,17,528.44,888.44,10
69,86.22,88.91,37,60.42,305.31,10
70,46.78,65.74,57,258.12,738.12,10
71,89.51,39.3,35,0.0,1000.0,10
72,96.18,41.58,58,56.81,214.84,10
73,60.11,70.98,4,744.37,864.37,10
74,95.06,24.46,4,310.93,670.93,10
75,74.61,52.08,28,282.52,642.52,10
76,26.86,77.66,39,0.0,1000.0,10
77,55.22,66.1,32,478.2,958.2,10
78,32.29,48.13,66,359.28,719.28,10
79,61.74,40.49,4,23.73,227.17,10
80,19.84,96.16,58,0.0,1000.0,10
81,51.15,73.39,33,0.0,1000.0,10
82,41.1,35.51,59,399.09,759.09,10
83,40.72,40.92,55,346.4,706.4,10
84,54.42,54.35,8,0.0,1000.0,10
85,49.72,13.48,28,549.92,962.21,10
86,49.61,16.91,15,0.0,1000.0,10
87,12.61,93.26,44,407.87,527.87,10
88,60.5,65.95,37,169.95,289.95,10
89,40.18,90.9,29,415.26,775.26,10
90,63.79,76.92,61,237.24,357.24,10
91,36.86,96.0,66,785.88,905.88,10
92,82.05,85.39,69,0.0,1000.0,10
93,17.22,27.1,18,243.12,483.12,10
94,28.56,27.09,30,721.88,974.39,10
95,85.54,3.19,48,79.27,439.27,10
96,7.61,27.39,65,437.3,797.3,10
97,19.99,23.19,30,0.0,1000.0,10
98,79.79,56.31,39,0.0,1000.0,10
99,0.58,42.93,29,40.05,344.95,10
100,40.79,11.39,64,0.0,1000.0,10
