CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1000.0,0
1,29.03,78.65,23,389.13,749.13,10
2,15.94,4.41,84,677.02,948.45,10
3,39.4,41.64,59,347.3,587.3,10
4,45.09,82.69,48,33.08,326.27,10
5,9.8,70.39,30,808.89,928.89,10
6,33.79,31.0,80,786.42,906.42,10
7,93.25,24.85,27,374.44,854.44,10
8,64.25,27.51,25,384.21,504.21,10
9,50.71,78.63,78,691.74,811.74,10
10,88.17,83.87,13,58.89,328.76,10
11,58.22,24.88,23,795.04,968.97,10
12,66.12,70.99,70,289.89,649.89,10
13,1.07,43.92,95,550.21,960.6,10
14,84.33,48.96,8,44.34,332.92,10
15,31.14,87.18,4,38.22,350.3,10
16,15.59,20.64,67,100.49,580.49,10
17,68.74,35.24,84,347.5,587.5,10
18,71.3,15.77,6,409.96,889.96,10
19,25.23,15.66,8,586.97,946.97,10
20,95.29,40.54,72,647.26,767.26,10
21,33.72,1.42,23,635.22,875.22,10
22,15.34,42.11,36,441.32,681.32,10
23,6.85,51.07,19,33.17,93.34,10
24,45.5,76.72,2,636.59,756.59,10
25,65.98,44.59,32,191.11,431.11,10
26,22.47,72.69,30,759.02,971.33,10
27,70.79,15.33,17,599.4,839.4,10
28,91.48,6.44,17,302.47,662.47,10
29,5.5,18.74,17,359.07,839.07,10
30,90.95,52.0,23,406.76,766.76,10
31,78.79,22.78,78,720.69,952.61,10
32,49.02,35.83,29,87.44,567.44,10
33,82.78,2.26,4,163.0,523.0,10
34,24.38,15.26,21,275.2,395.2,10
35,85.92,46.75,21,739.66,953.97,10
36,40.42,44.95,15,824.51,944.51,10
37,97.19,85.03,61,67.07,521.24,10
38,70.64,29.05,11,221.99,461.99,10
39,16.52,92.14,38,599.41,839.41,10
40,42.31,27.88,74,22.24,292.6,10
41,47.09,91.78,67,42.38,211.23,10
42,38.71,56.26,15,538.82,898.82,10
43,80.3,42.71,95,40.95,310.16,10
44,23.35,99.45,93,52.18,118.34,10
45,95.66,84.35,82,715.43,934.59,10
46,68.84,29.49,65,35.39,301.61,10
47,91.34,27.56,36,56.03,306.62,10
48,80.08,91.83,13,675.34,942.07,10
49,60.3,80.31,59,161.98,281.98,10
50,79.17,19.32,34,866.77,950.25,10
51,66.79,9.35,76,704.32,951.32,10
52,50.79,16.22,27,736.79,964.54,10
53,41.63,83.3,74,773.64,893.64,10
54,98.72,31.8,69,63.53,303.53,10
55,53.2,51.13,32,493.67,733.67,10
56,95.44,47.86,70,55.48,499.54,10
57,69.91,92.18,84,561.56,681.56,10
58,37.34,90.21,17,398.81,518.81,10
59,91.75,93.07,38,385.29,625.29,10
60,27.04,40.04,86,324.86,564.86,10
61,87.04,35.92,53,744.88,950.9,10
62,60.03,11.81,95,43.12,317.24,10
63,5.63,41.2,38,441.37,921.37,10
64,57.89,39.27,78,546.84,786.84,10
65,57.77,51.51,69,816.6,936.6,10
66,68.57,64.95,51,659.47,899.47,10
67,42.42,42.5,15,156.2,516.2,10
68,14.08,51.32,61,36.06,396.06,10
69,58.72,47.65,2,25.73,505.73,10
70,32.57,72.16,32,368.72,728.72,10
71,7.47,91.44,17,611.13,851.13,10
72,2.06,96.24,38,503.15,863.15,10
73,46.24,41.27,86,10.73,295.19,10
74,25.64,1.01,61,134.37,254.37,10
75,27.48,10.94,4,749.53,958.98,10
76,65.98,31.91,61,517.58,637.58,10
77,76.72,20.69,86,107.82,467.82,10
78,90.02,52.3,17,539.61,659.61,10
79,11.45,40.08,57,46.62,406.62,10
80,20.68,19.97,38,95.64,455.64,10
81,50.64,67.19,72,561.59,681.59,10
82,91.16,50.22,2,51.16,262.89,10
83,96.58,94.16,10,540.82,660.82,10
84,86.51,50.0,67,46.51,378.48,10
85,14.09,21.79,69,793.45,961.7,10
86,64.77,42.18,2,25.98,499.9,10
87,14.68,47.9,27,25.41,159.69,10
88,1.74,73.39,17,368.73,608.73,10
89,7.36,62.91,57,509.26,749.26,10
90,79.3,13.26,46,53.8,498.81,10
91,51.86,77.91,8,84.92,204.92,10
92,26.06,16.29,95,36.48,385.82,10
93,33.68,55.47,27,11.82,131.82,10
94,57.53,13.09,48,227.12,707.12,10
95,45.76,26.83,8,132.65,612.65,10
96,84.2,31.36,48,688.85,808.85,10
97,83.87,42.86,19,625.95,955.55,10
98,72.66,51.01,67,32.68,494.8,10
99,62.2,39.54,13,245.53,725.53,10
100,76.82,42.52,80,187.18,307.18,10
