CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,84.05,83.24,18,60.89,540.89,10
2,66.78,66.58,49,542.38,902.38,10
3,70.02,67.38,58,424.46,664.46,10
4,38.69,68.28,51,546.73,941.67,10
5,89.74,33.26,4,58.09,418.09,10
6,94.49,1.36,22,73.04,515.64,10
7,34.91,13.21,36,643.73,922.86,10
8,12.66,81.54,55,101.9,581.9,10
9,91.84,77.78,53,188.19,668.19,10
10,97.66,21.63,26,97.62,577.62,10
11,14.08,52.07,63,492.62,732.62,10
12,82.9,3.98,21,645.11,765.11,10
13,99.56,60.22,44,261.82,381.82,10
14,97.89,36.51,67,106.51,466.51,10
15,45.8,75.24,29,186.1,306.1,10
16,79.27,23.3,1,464.5,912.51,10
17,92.98,86.74,8,728.84,848.84,10
18,1.82,12.86,37,556.57,906.74,10
19,49.61,46.1,32,155.08,635.08,10
20,70.84,8.97,64,330.94,690.94,10
21,64.49,61.64,42,712.49,932.88,10
22,23.36,54.24,16,398.05,878.05,10
23,22.22,14.69,29,401.29,521.29,10
24,57.31,97.75,3,660.2,780.2,10
25,23.69,35.53,7,225.97,705.97,10
26,25.66,26.65,12,38.0,278.0,10
27,40.42,70.19,27,680.9,920.9,10
28,3.88,95.71,63,728.1,848.1,10
29,4.63,88.13,25,60.77,180.77,10
30,89.44,52.45,30,49.5,447.42,10
31,13.7,56.51,11,27.09,311.76,10
32,62.86,85.78,47,42.46,301.71,10
33,55.09,41.07,12,349.34,709.34,10
34,83.83,98.1,10,168.29,528.29,10
35,64.51,87.44,41,601.83,841.83,10
36,59.87,68.98,25,27.48,378.25,10
37,68.82,70.48,37,624.83,864.83,10
38,32.1,57.57,22,13.24,253.24,10
39,59.41,31.51,29,613.14,933.19,10
40,34.99,76.22,7,26.69,157.46,10
41,58.27,14.92,40,286.56,406.56,10
42,83.76,88.31,64,391.43,631.43,10
43,46.61,20.89,51,568.91,928.91,10
44,94.76,88.23,59,66.78,169.72,10
45,24.44,9.56,30,522.76,642.76,10
46,44.07,67.64,19,750.33,941.9,10
47,17.54,51.32,26,680.22,800.22,10
48,42.54,89.06,48,39.14,362.55,10
49,42.96,53.38,33,338.26,818.26,10
50,95.53,29.97,58,421.42,661.42,10
51,26.68,46.78,8,387.18,627.18,10
52,59.34,84.34,4,39.41,268.64,10
53,20.98,85.47,47,111.57,231.57,10
54,29.61,10.7,62,40.65,214.49,10
55,28.4,85.01,69,67.0,187.0,10
56,75.31,53.2,3,437.35,677.35,10
57,27.69,12.23,21,75.39,435.39,10
58,52.13,80.98,51,257.28,617.28,10
59,21.22,57.08,21,726.27,846.27,10
60,60.1,94.35,44,48.69,457.98,10
61,22.5,11.85,29,63.0,543.0,10
62,18.39,18.54,23,429.55,549.55,10
63,28.88,15.0,47,412.94,532.94,10
64,54.05,52.13,44,589.07,945.79,10
65,80.1,41.09,69,206.85,566.85,10
66,45.71,87.59,64,378.93,498.93,10
67,30.79,81.18,32,401.32,521.32,10
68,51.35,55.18,48,635.85,947.52,10
69,68.11,85.79,51,569.31,689.31,10
70,56.6,90.94,59,92.64,452.64,10
71,52.66,55.89,56,697.47,946.04,10
72,94.17,12.72,51,608.41,894.24,10
73,29.49,81.06,45,32.79,390.55,10
74,79.71,48.93,34,563.78,803.78,10
75,32.34,46.39,63,449.53,569.53,10
76,14.12,54.99,51,172.37,532.37,10
77,30.91,47.09,55,124.54,244.54,10
78,33.21,55.13,29,99.02,459.02,10
79,88.71,46.81,63,764.19,884.19,10
80,58.99,18.97,66,506.31,923.62,10
81,83.2,19.53,52,471.37,591.37,10
82,87.03,47.3,55,235.54,355.54,10
83,81.35,12.6,47,223.5,463.5,10
84,61.95,55.01,26,342.14,582.14,10
85,28.97,82.38,37,672.34,925.79,10
86,60.09,13.83,12,248.79,608.79,10
87,62.32,41.65,7,161.5,281.5,10
88,58.56,88.61,7,42.84,163.98,10
89,85.82,78.46,34,627.62,867.62,10
90,92.08,53.24,36,241.5,721.5,10
91,27.89,85.99,26,177.47,417.47,10
92,25.22,81.55,41,311.81,671.81,10
93,84.45,46.65,49,277.78,517.78,10
94,50.88,10.64,66,223.57,583.57,10
95,93.45,78.29,66,348.39,708.39,10
96,57.69,56.95,22,106.51,586.51,10
97,58.81,50.27,10,319.07,439.07,10
98,58.14,48.82,25,171.2,531.2,10
99,44.28,91.65,29,496.17,616.17,10
100,50.56,21.24,42,619.29,739.29,10
