CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,3390.0,0
1,28.16,53.39,33,0.0,3390.0,90
2,23.77,54.96,25,0.0,3390.0,90
3,30.19,91.95,10,1210.79,1850.79,90
4,83.48,12.86,10,1517.1,1779.39,90
5,20.9,16.64,25,444.44,776.0,90
6,55.14,88.2,33,0.0,3390.0,90
7,84.05,88.99,33,0.0,3390.0,90
8,50.07,81.78,10,33.34,881.7,90
9,45.03,8.43,25,0.0,3390.0,90
10,89.27,10.26,33,0.0,3390.0,90
11,63.74,13.08,10,43.89,783.95,90
12,29.77,79.78,17,0.0,3390.0,90
13,19.69,23.35,25,0.0,3390.0,90
14,82.82,10.82,17,0.0,3390.0,90
15,15.58,12.92,17,0.0,3390.0,90
16,27.05,16.74,33,0.0,3390.0,90
17,21.34,53.88,33,0.0,3390.0,90
18,61.86,85.61,33,744.06,1384.06,90
19,19.96,15.22,25,0.0,3390.0,90
20,53.72,51.32,17,0.0,3390.0,90
21,31.36,81.29,25,0.0,3390.0,90
22,93.3,89.07,33,1529.2,2115.87,90
23,51.42,44.86,17,0.0,3390.0,90
24,84.51,57.58,25,996.14,1513.45,90
25,88.01,17.12,25,0.0,3390.0,90
26,35.4,86.29,10,492.23,812.23,90
27,78.79,56.84,25,537.41,877.37,90
28,23.22,84.67,33,38.52,786.42,90
29,57.25,12.93,25,40.89,201.25,90
30,64.44,85.15,17,0.0,3390.0,90
31,85.99,75.67,25,0.0,3390.0,90
32,60.14,48.73,10,0.0,3390.0,90
33,85.73,8.56,17,1156.59,1316.59,90
34,18.01,9.61,17,730.04,890.04,90
35,21.82,12.8,10,0.0,3390.0,90
36,90.2,43.55,33,0.0,3390.0,90
37,56.33,87.42,17,522.12,1162.12,90
38,27.31,10.65,33,222.63,382.63,90
39,81.7,47.33,17,310.16,470.16,90
40,26.13,82.45,17,0.0,3390.0,90
41,55.17,44.53,33,0.0,3390.0,90
42,50.89,15.29,17,973.46,1133.46,90
43,27.23,80.19,33,1637.6,1797.6,90
44,83.97,20.16,10,0.0,3390.0,90
45,31.73,39.07,33,13.71,652.86,90
46,60.72,81.82,10,37.97,271.65,90
47,15.71,82.67,17,0.0,3390.0,90
48,23.56,58.67,33,1305.45,1465.45,90
49,50.72,49.17,17,13.3,173.3,90
50,21.6,47.71,33,0.0,3390.0,90
51,25.27,44.0,10,0.0,3390.0,90
52,53.54,7.43,10,0.0,3390.0,90
53,56.61,89.47,33,0.0,3390.0,90
54,22.52,91.85,10,0.0,3390.0,90
55,92.15,13.64,17,0.0,3390.0,90
56,52.0,11.33,17,150.92,310.92,90
57,64.09,13.51,25,0.0,3390.0,90
58,56.37,48.02,10,0.0,3390.0,90
59,23.67,70.78,17,441.8,601.8,90
60,55.1,76.39,33,740.41,1380.41,90
61,26.81,51.69,10,1097.53,1257.53,90
62,83.75,17.69,17,200.54,567.23,90
63,29.15,44.4,10,559.4,719.4,90
64,81.3,21.54,33,0.0,3390.0,90
65,79.11,44.64,17,0.0,3390.0,90
66,84.13,46.47,25,932.51,1092.51,90
67,89.28,3.31,25,442.06,889.83,90
68,78.17,84.02,10,1272.91,1432.91,90
69,29.75,38.76,33,0.0,3390.0,90
70,61.31,13.5,17,1867.91,2027.91,90
71,78.95,88.27,33,649.17,969.17,90
72,29.33,82.7,17,1508.64,1668.64,90
73,80.24,18.18,10,765.5,958.78,90
74,82.45,52.46,17,1398.55,1718.55,90
75,83.21,82.03,33,0.0,3390.0,90
76,24.47,11.54,33,0.0,3390.0,90
77,30.23,50.21,10,0.0,3390.0,90
78,57.22,83.79,33,535.64,862.81,90
79,58.9,84.08,17,0.0,3390.0,90
80,20.83,11.5,10,0.0,3390.0,90
81,19.66,49.45,17,168.09,328.09,90
82,50.52,35.47,33,0.0,3390.0,90
83,83.13,24.69,10,333.43,493.43,90
84,24.22,51.26,17,0.0,3390.0,90
85,49.07,46.97,33,908.79,2071.51,90
86,27.28,45.82,33,0.0,3390.0,90
87,61.37,23.49,25,930.5,1090.5,90
88,50.67,51.57,33,0.0,3390.0,90
89,91.05,10.27,17,0.0,3390.0,90
90,88.04,52.62,10,0.0,3390.0,90
91,23.37,46.32,25,148.91,740.2,90
92,83.17,7.67,33,263.23,801.49,90
93,82.49,85.72,33,0.0,3390.0,90
94,49.36,9.48,33,41.59,324.72,90
95,53.35,51.23,17,999.81,1159.81,90
96,10.23,54.46,25,0.0,3390.0,90
97,94.15,6.58,17,0.0,3390.0,90
98,44.68,18.56,25,1166.09,1326.09,90
99,15.58,85.93,10,43.44,639.05,90
100,27.13,17.78,17,347.97,667.97,90
