CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,67,17,4,29.0,60.0,10
2,33,80,4,149.0,200.0,10
3,71,63,5,94.0,126.0,10
4,64,1,3,159.0,208.0,10
5,9,92,6,26.0,83.0,10
6,7,2,4,190.0,210.0,10
7,98,93,10,84.0,117.0,10
8,87,34,5,39.0,68.0,10
9,59,47,8,111.0,137.0,10
10,75,71,8,179.0,230.0,10
11,3,25,9,54.0,101.0,10
12,84,49,3,179.0,230.0,10
13,68,65,7,34.0,61.0,10
14,68,49,5,44.0,93.0,10
15,5,38,7,29.0,61.0,10
16,31,54,7,173.0,230.0,10
17,22,71,10,206.0,230.0,10
18,75,34,6,192.0,230.0,10
19,18,12,8,198.0,230.0,10
20,31,38,1,187.0,230.0,10
21,49,11,3,133.0,167.0,10
22,15,26,5,98.0,148.0,10
23,22,43,8,0.0,47.0,10
24,86,23,2,162.0,207.0,10
25,33,6,3,99.0,151.0,10
26,33,20,10,70.0,91.0,10
27,11,21,5,113.0,172.0,10
28,19,6,4,19.0,63.0,10
29,96,14,5,115.0,141.0,10
30,29,39,10,0.0,52.0,10
31,68,7,4,17.0,75.0,10
32,73,73,8,128.0,166.0,10
33,50,44,2,123.0,161.0,10
34,57,52,3,63.0,114.0,10
35,92,83,9,130.0,183.0,10
36,16,66,3,89.0,138.0,10
37,6,62,2,166.0,209.0,10
38,82,91,8,172.0,230.0,10
39,69,7,10,34.0,82.0,10
40,96,14,10,127.0,165.0,10
41,40,93,8,42.0,79.0,10
42,47,29,2,53.0,76.0,10
43,99,95,9,74.0,130.0,10
44,70,14,10,120.0,149.0,10
45,72,78,3,176.0,230.0,10
46,16,76,6,58.0,112.0,10
47,85,4,9,86.0,123.0,10
48,74,61,3,25.0,64.0,10
49,24,19,5,199.0,230.0,10
50,25,24,6,151.0,187.0,10
51,41,66,5,186.0,230.0,10
52,69,58,9,52.0,94.0,10
53,30,8,3,37.0,78.0,10
54,25,10,3,25.0,73.0,10
55,36,98,6,120.0,163.0,10
56,49,37,9,108.0,149.0,10
57,59,47,6,106.0,145.0,10
58,12,36,8,57.0,89.0,10
59,46,72,3,162.0,208.0,10
60,56,45,8,74.0,128.0,10
61,23,18,10,190.0,230.0,10
62,57,45,7,79.0,108.0,10
63,67,64,8,204.0,230.0,10
64,83,51,5,30.0,59.0,10
65,81,74,4,148.0,193.0,10
66,41,55,5,133.0,162.0,10
67,2,85,9,129.0,166.0,10
68,37,70,5,76.0,115.0,10
69,93,52,9,179.0,230.0,10
70,92,53,5,199.0,230.0,10
71,48,38,5,157.0,193.0,10
72,37,71,4,70.0,119.0,10
73,61,12,2,200.0,227.0,10
74,92,23,4,171.0,226.0,10
75,75,93,9,60.0,89.0,10
76,3,25,9,82.0,133.0,10
77,27,69,9,209.0,230.0,10
78,52,50,1,184.0,230.0,10
79,100,23,3,198.0,220.0,10
80,31,50,6,177.0,230.0,10
81,83,5,4,78.0,98.0,10
82,94,95,1,170.0,200.0,10
83,23,32,1,19.0,73.0,10
84,54,78,4,110.0,135.0,10
85,36,39,10,207.0,230.0,10
86,6,31,9,13.0,43.0,10
87,17,84,3,197.0,230.0,10
88,88,5,1,164.0,191.0,10
89,72,13,10,119.0,151.0,10
90,77,86,7,206.0,230.0,10
91,25,17,5,180.0,230.0,10
92,75,10,3,41.0,101.0,10
93,72,80,2,55.0,81.0,10
94,15,84,1,202.0,230.0,10
95,36,92,1,115.0,156.0,10
96,92,20,10,141.0,163.0,10
97,68,41,10,122.0,174.0,10
98,90,39,4,49.0,105.0,10
99,73,28,10,176.0,230.0,10
100,32,4,6,99.0,139.0,10
