CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,89,30,3,169.0,199.0,10
2,24,47,3,93.0,126.0,10
3,79,23,1,26.0,56.0,10
4,65,30,4,107.0,133.0,10
5,36,12,7,162.0,204.0,10
6,91,17,10,204.0,230.0,10
7,37,100,7,44.0,71.0,10
8,16,47,10,0.0,44.0,10
9,39,31,2,59.0,106.0,10
10,86,6,6,198.0,230.0,10
11,2,43,3,85.0,132.0,10
12,93,36,10,171.0,230.0,10
13,48,54,2,138.0,193.0,10
14,28,27,4,93.0,134.0,10
15,12,95,2,53.0,105.0,10
16,16,61,10,65.0,94.0,10
17,99,3,8,66.0,93.0,10
18,95,69,8,125.0,166.0,10
19,42,5,8,25.0,65.0,10
20,86,36,2,36.0,73.0,10
21,50,27,4,0.0,53.0,10
22,63,87,7,184.0,230.0,10
23,14,77,7,147.0,178.0,10
24,51,28,10,155.0,180.0,10
25,64,34,1,178.0,230.0,10
26,3,12,4,32.0,87.0,10
27,0,72,8,133.0,168.0,10
28,59,19,7,189.0,226.0,10
29,22,55,9,200.0,230.0,10
30,94,41,3,68.0,101.0,10
31,48,62,7,208.0,230.0,10
32,44,72,8,60.0,106.0,10
33,82,7,3,205.0,230.0,10
34,5,80,1,37.0,77.0,10
35,8,53,3,186.0,230.0,10
36,98,15,10,180.0,230.0,10
37,33,17,7,158.0,183.0,10
38,72,90,1,195.0,230.0,10
39,44,51,10,172.0,230.0,10
40,17,43,9,47.0,89.0,10
41,13,90,6,87.0,107.0,10
42,80,75,1,198.0,225.0,10
43,56,55,2,8.0,33.0,10
44,37,62,10,172.0,223.0,10
45,61,13,4,156.0,202.0,10
46,76,40,2,104.0,157.0,10
47,76,26,7,89.0,136.0,10
48,33,61,10,146.0,177.0,10
49,27,20,4,106.0,161.0,10
50,85,8,3,176.0,230.0,10
51,36,48,8,138.0,175.0,10
52,21,21,3,78.0,109.0,10
53,73,18,3,116.0,148.0,10
54,52,82,8,31.0,56.0,10
55,66,44,4,51.0,106.0,10
56,35,52,1,113.0,138.0,10
57,65,12,2,155.0,198.0,10
58,59,84,8,192.0,230.0,10
59,74,31,8,119.0,179.0,10
60,3,11,4,24.0,82.0,10
61,5,60,9,155.0,208.0,10
62,82,40,3,97.0,123.0,10
63,37,11,10,0.0,54.0,10
64,15,37,6,102.0,136.0,10
65,50,38,9,0.0,42.0,10
66,93,36,9,205.0,230.0,10
67,96,70,3,148.0,176.0,10
68,22,79,7,191.0,230.0,10
69,30,95,6,195.0,230.0,10
70,25,73,8,182.0,230.0,10
71,97,69,3,124.0,174.0,10
72,40,66,8,119.0,149.0,10
73,58,15,3,137.0,160.0,10
74,97,35,7,174.0,230.0,10
75,23,63,10,113.0,154.0,10
76,84,98,7,81.0,117.0,10
77,15,95,2,63.0,98.0,10
78,3,55,1,21.0,77.0,10
79,30,13,1,120.0,175.0,10
80,71,80,7,36.0,95.0,10
81,94,8,9,82.0,131.0,10
82,50,62,7,201.0,230.0,10
83,71,41,3,114.0,149.0,10
84,45,37,8,0.0,23.0,10
85,69,46,4,71.0,112.0,10
86,98,18,2,66.0,95.0,10
87,28,46,3,181.0,230.0,10
88,57,40,5,54.0,93.0,10
89,35,70,8,127.0,176.0,10
90,95,40,5,37.0,91.0,10
91,39,18,4,30.0,85.0,10
92,67,6,1,114.0,163.0,10
93,28,40,9,170.0,230.0,10
94,27,34,2,0.0,50.0,10
95,62,41,1,43.0,68.0,10
96,77,61,7,178.0,204.0,10
97,63,82,10,178.0,230.0,10
98,45,91,8,88.0,135.0,10
99,30,50,2,0.0,43.0,10
100,36,15,7,175.0,196.0,10
