CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,85,5,8,81.0,108.0,10
2,40,19,2,137.0,183.0,10
3,27,40,10,193.0,230.0,10
4,60,83,10,113.0,161.0,10
5,84,79,10,196.0,223.0,10
6,17,73,5,170.0,230.0,10
7,85,42,7,202.0,230.0,10
8,48,49,4,210.0,230.0,10
9,89,53,8,117.0,164.0,10
10,28,58,3,86.0,141.0,10
11,39,90,4,169.0,206.0,10
12,75,75,6,184.0,230.0,10
13,25,63,6,155.0,207.0,10
14,79,29,4,28.0,62.0,10
15,98,71,8,82.0,118.0,10
16,36,20,1,59.0,106.0,10
17,68,51,3,28.0,58.0,10
18,81,15,7,50.0,91.0,10
19,75,42,2,7.0,67.0,10
20,53,60,7,141.0,183.0,10
21,12,23,1,10.0,31.0,10
22,7,37,8,127.0,154.0,10
23,32,49,4,0.0,49.0,10
24,55,71,3,74.0,124.0,10
25,68,80,2,126.0,153.0,10
26,49,91,6,60.0,98.0,10
27,11,62,2,201.0,230.0,10
28,51,68,8,132.0,185.0,10
29,23,87,6,55.0,91.0,10
30,67,61,5,161.0,210.0,10
31,63,15,10,26.0,58.0,10
32,97,75,3,104.0,125.0,10
33,35,38,9,184.0,230.0,10
34,35,17,3,42.0,93.0,10
35,39,58,1,113.0,165.0,10
36,59,23,1,131.0,182.0,10
37,68,85,7,199.0,230.0,10
38,64,32,2,109.0,151.0,10
39,4,8,6,84.0,133.0,10
40,50,93,3,54.0,85.0,10
41,33,13,3,0.0,32.0,10
42,41,44,10,170.0,230.0,10
43,86,12,3,20.0,74.0,10
44,28,2,3,148.0,182.0,10
45,58,92,9,182.0,230.0,10
46,22,19,2,110.0,154.0,10
47,70,93,8,55.0,102.0,10
48,99,63,3,192.0,230.0,10
49,87,28,9,35.0,78.0,10
50,39,83,3,159.0,183.0,10
51,61,84,6,113.0,157.0,10
52,98,53,1,97.0,143.0,10
53,81,95,10,58.0,105.0,10
54,68,28,5,177.0,210.0,10
55,66,52,2,40.0,60.0,10
56,84,19,2,90.0,145.0,10
57,49,90,3,60.0,98.0,10
58,75,35,5,147.0,168.0,10
59,11,70,4,193.0,230.0,10
60,79,5,4,48.0,99.0,10
61,77,25,7,151.0,185.0,10
62,7,41,5,90.0,134.0,10
63,23,50,9,181.0,230.0,10
64,51,73,5,157.0,194.0,10
65,12,96,6,206.0,230.0,10
66,48,15,4,0.0,55.0,10
67,77,43,1,48.0,73.0,10
68,82,56,5,192.0,230.0,10
69,29,30,10,26.0,79.0,10
70,93,68,2,81.0,112.0,10
71,93,81,10,105.0,157.0,10
72,65,64,7,203.0,230.0,10
73,61,36,7,159.0,182.0,10
74,62,45,6,144.0,199.0,10
75,99,27,1,51.0,107.0,10
76,8,69,4,206.0,230.0,10
77,89,56,9,196.0,227.0,10
78,96,19,5,123.0,165.0,10
79,41,64,4,101.0,161.0,10
80,14,43,4,0.0,47.0,10
81,34,4,9,9.0,64.0,10
82,87,4,9,86.0,118.0,10
83,64,41,8,69.0,101.0,10
84,41,51,8,174.0,230.0,10
85,84,57,7,205.0,230.0,10
86,30,8,5,167.0,196.0,10
87,86,15,6,70.0,129.0,10
88,35,90,7,170.0,230.0,10
89,2,40,8,114.0,142.0,10
90,69,66,6,206.0,230.0,10
91,17,89,3,115.0,169.0,10
92,63,73,8,91.0,125.0,10
93,35,93,1,190.0,230.0,10
94,26,37,9,65.0,118.0,10
95,82,7,4,90.0,145.0,10
96,77,18,8,69.0,110.0,10
97,0,47,7,29.0,50.0,10
98,36,29,10,118.0,170.0,10
99,41,17,6,164.0,193.0,10
100,40,2,5,89.0,121.0,10
