CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,49,51,3,192.0,230.0,10
2,90,5,9,181.0,230.0,10
3,21,47,7,172.0,230.0,10
4,54,59,9,172.0,230.0,10
5,82,73,3,36.0,93.0,10
6,54,86,4,191.0,230.0,10
7,35,27,10,178.0,230.0,10
8,58,94,4,163.0,221.0,10
9,84,74,8,203.0,230.0,10
10,78,27,4,183.0,230.0,10
11,58,42,6,0.0,42.0,10
12,31,6,2,165.0,210.0,10
13,65,60,7,80.0,110.0,10
14,62,60,5,111.0,137.0,10
15,34,83,9,181.0,230.0,10
16,94,72,1,181.0,230.0,10
17,95,96,2,153.0,204.0,10
18,85,94,9,204.0,230.0,10
19,15,89,3,87.0,129.0,10
20,16,93,9,71.0,111.0,10
21,43,2,2,40.0,88.0,10
22,85,74,1,197.0,230.0,10
23,81,39,9,83.0,140.0,10
24,70,5,8,161.0,207.0,10
25,17,49,10,189.0,230.0,10
26,49,33,3,0.0,52.0,10
27,19,46,7,72.0,96.0,10
28,68,9,10,188.0,212.0,10
29,36,1,4,18.0,48.0,10
30,34,94,2,207.0,230.0,10
31,33,71,7,204.0,230.0,10
32,7,35,9,128.0,183.0,10
33,2,60,7,10.0,58.0,10
34,32,82,7,210.0,230.0,10
35,60,10,8,134.0,167.0,10
36,23,44,2,45.0,96.0,10
37,86,47,5,196.0,230.0,10
38,61,48,2,150.0,204.0,10
39,28,0,2,161.0,193.0,10
40,55,46,2,180.0,220.0,10
41,55,79,6,126.0,155.0,10
42,27,7,5,142.0,167.0,10
43,51,38,9,135.0,168.0,10
44,7,93,1,62.0,107.0,10
45,19,41,1,86.0,128.0,10
46,52,24,5,199.0,230.0,10
47,5,92,6,77.0,101.0,10
48,38,56,4,187.0,230.0,10
49,29,49,9,150.0,207.0,10
50,2,68,2,168.0,188.0,10
51,26,72,6,24.0,84.0,10
52,34,48,6,202.0,230.0,10
53,31,24,8,111.0,157.0,10
54,54,69,10,30.0,68.0,10
55,61,29,6,187.0,230.0,10
56,84,11,2,53.0,77.0,10
57,60,26,10,95.0,154.0,10
58,92,10,5,42.0,96.0,10
59,69,0,1,119.0,170.0,10
60,39,4,10,12.0,70.0,10
61,20,24,1,38.0,94.0,10
62,23,81,1,43.0,95.0,10
63,14,93,1,79.0,112.0,10
64,58,27,3,93.0,151.0,10
65,43,61,9,116.0,166.0,10
66,56,58,6,170.0,230.0,10
67,79,36,8,48.0,68.0,10
68,66,8,2,141.0,199.0,10
69,59,56,2,79.0,119.0,10
70,49,82,1,165.0,212.0,10
71,4,29,2,10.0,58.0,10
72,52,5,7,75.0,104.0,10
73,23,48,6,122.0,163.0,10
74,60,96,3,158.0,204.0,10
75,28,66,8,1.0,51.0,10
76,63,45,8,142.0,164.0,10
77,5,64,4,187.0,226.0,10
78,69,37,4,59.0,98.0,10
79,7,42,1,106.0,152.0,10
80,62,63,1,180.0,230.0,10
81,99,47,1,191.0,222.0,10
82,99,82,10,180.0,230.0,10
83,55,89,7,36.0,65.0,10
84,51,69,8,43.0,100.0,10
85,49,13,8,88.0,108.0,10
86,37,41,9,97.0,136.0,10
87,17,76,5,21.0,58.0,10
88,47,39,5,105.0,162.0,10
89,41,48,2,88.0,129.0,10
90,99,17,3,166.0,199.0,10
91,59,50,10,171.0,230.0,10
92,13,88,6,116.0,149.0,10
93,73,61,7,179.0,230.0,10
94,11,4,5,63.0,112.0,10
95,58,67,7,14.0,63.0,10
96,57,40,2,180.0,230.0,10
97,75,38,9,57.0,110.0,10
98,95,54,8,53.0,80.0,10
99,35,62,4,203.0,230.0,10
100,79,80,1,177.0,230.0,10
