CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,36,25,2,114.0,140.0,10
2,42,96,9,114.0,164.0,10
3,86,81,5,199.0,230.0,10
4,61,7,9,16.0,68.0,10
5,19,5,5,68.0,123.0,10
6,62,94,10,175.0,230.0,10
7,21,23,3,3.0,50.0,10
8,99,18,7,123.0,163.0,10
9,91,25,9,148.0,182.0,10
10,77,31,5,43.0,65.0,10
11,32,52,6,203.0,230.0,10
12,61,86,6,157.0,203.0,10
13,96,76,10,132.0,170.0,10
14,94,73,8,122.0,166.0,10
15,24,67,3,199.0,230.0,10
16,65,32,9,179.0,229.0,10
17,7,84,2,82.0,110.0,10
18,77,34,1,100.0,122.0,10
19,17,6,9,43.0,94.0,10
20,53,88,7,175.0,230.0,10
21,37,47,7,42.0,69.0,10
22,87,7,9,156.0,201.0,10
23,15,77,2,21.0,59.0,10
24,85,1,5,144.0,166.0,10
25,65,99,9,183.0,230.0,10
26,34,55,9,104.0,148.0,10
27,91,83,3,136.0,174.0,10
28,66,64,6,20.0,63.0,10
29,65,13,3,80.0,134.0,10
30,19,13,9,33.0,86.0,10
31,62,68,1,132.0,184.0,10
32,11,78,7,49.0,98.0,10
33,31,95,4,152.0,199.0,10
34,55,11,8,175.0,230.0,10
35,97,74,10,102.0,157.0,10
36,10,39,3,149.0,194.0,10
37,3,73,6,97.0,131.0,10
38,49,94,2,185.0,230.0,10
39,14,30,6,0.0,58.0,10
40,30,32,3,78.0,128.0,10
41,41,77,6,89.0,115.0,10
42,46,55,1,123.0,153.0,10
43,22,81,8,202.0,230.0,10
44,99,84,9,185.0,218.0,10
45,92,83,4,110.0,158.0,10
46,48,43,4,35.0,86.0,10
47,38,95,9,41.0,88.0,10
48,36,50,6,164.0,216.0,10
49,36,28,8,109.0,157.0,10
50,48,78,7,178.0,230.0,10
51,52,29,6,78.0,99.0,10
52,77,81,4,60.0,116.0,10
53,37,100,8,67.0,88.0,10
54,62,50,10,21.0,55.0,10
55,80,1,3,54.0,110.0,10
56,57,34,2,53.0,97.0,10
57,9,94,4,196.0,230.0,10
58,1,77,5,83.0,136.0,10
59,69,39,9,153.0,193.0,10
60,83,85,1,59.0,84.0,10
61,1,58,6,142.0,166.0,10
62,100,82,9,161.0,183.0,10
63,41,73,10,52.0,109.0,10
64,40,61,5,0.0,38.0,10
65,68,64,4,165.0,202.0,10
66,70,86,3,59.0,115.0,10
67,72,44,10,185.0,207.0,10
68,64,67,4,106.0,148.0,10
69,99,60,7,182.0,230.0,10
70,56,33,9,5.0,36.0,10
71,81,72,3,99.0,126.0,10
72,15,75,7,28.0,87.0,10
73,42,3,6,148.0,202.0,10
74,22,26,2,138.0,184.0,10
75,73,9,1,109.0,152.0,10
76,87,75,10,48.0,87.0,10
77,54,44,1,171.0,230.0,10
78,78,50,1,192.0,214.0,10
79,68,51,1,200.0,230.0,10
80,94,81,1,59.0,113.0,10
81,94,37,5,124.0,147.0,10
82,66,9,5,21.0,80.0,10
83,21,17,6,33.0,57.0,10
84,5,20,3,41.0,68.0,10
85,2,20,10,18.0,57.0,10
86,20,20,3,24.0,48.0,10
87,0,35,2,189.0,215.0,10
88,65,46,1,194.0,230.0,10
89,74,21,10,15.0,75.0,10
90,13,94,6,178.0,230.0,10
91,11,87,8,187.0,230.0,10
92,83,5,8,127.0,187.0,10
93,66,69,5,106.0,129.0,10
94,76,92,1,52.0,85.0,10
95,52,93,1,187.0,230.0,10
96,62,22,3,18.0,59.0,10
97,99,81,5,154.0,198.0,10
98,42,11,8,183.0,212.0,10
99,11,20,9,111.0,146.0,10
100,40,52,6,186.0,230.0,10
