CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,5,70,2,98.0,120.0,10
2,76,63,4,141.0,188.0,10
3,99,6,9,90.0,113.0,10
4,99,10,4,133.0,164.0,10
5,17,17,3,53.0,86.0,10
6,60,74,3,200.0,230.0,10
7,10,38,4,19.0,70.0,10
8,87,8,7,186.0,230.0,10
9,49,98,9,60.0,111.0,10
10,10,27,3,33.0,90.0,10
11,77,78,1,188.0,217.0,10
12,64,13,6,133.0,188.0,10
13,39,74,4,92.0,145.0,10
14,0,85,9,43.0,88.0,10
15,50,74,9,189.0,225.0,10
16,80,94,2,176.0,230.0,10
17,14,66,8,8.0,60.0,10
18,85,2,6,166.0,226.0,10
19,5,74,5,74.0,130.0,10
20,58,11,3,115.0,169.0,10
21,89,79,3,197.0,230.0,10
22,90,53,9,201.0,230.0,10
23,33,87,5,33.0,87.0,10
24,42,42,7,50.0,100.0,10
25,51,51,7,74.0,131.0,10
26,53,94,2,209.0,230.0,10
27,3,43,7,206.0,230.0,10
28,68,19,9,186.0,230.0,10
29,97,78,6,174.0,230.0,10
30,16,69,2,185.0,230.0,10
31,50,28,4,32.0,64.0,10
32,17,10,10,79.0,125.0,10
33,22,33,1,0.0,33.0,10
34,25,13,7,15.0,51.0,10
35,21,36,1,66.0,98.0,10
36,32,46,9,208.0,230.0,10
37,60,41,1,174.0,230.0,10
38,49,69,3,167.0,218.0,10
39,72,88,7,200.0,230.0,10
40,41,37,4,0.0,44.0,10
41,74,53,7,94.0,120.0,10
42,98,35,7,118.0,169.0,10
43,67,41,1,170.0,230.0,10
44,24,88,5,190.0,219.0,10
45,8,52,4,157.0,212.0,10
46,21,17,4,61.0,119.0,10
47,66,35,9,78.0,119.0,10
48,0,35,8,91.0,113.0,10
49,85,31,10,36.0,94.0,10
50,73,62,5,183.0,230.0,10
51,98,35,7,124.0,166.0,10
52,54,75,2,152.0,209.0,10
53,84,44,10,177.0,198.0,10
54,34,85,5,196.0,230.0,10
55,2,62,7,102.0,139.0,10
56,40,84,4,123.0,144.0,10
57,89,64,10,116.0,168.0,10
58,38,65,9,135.0,194.0,10
59,93,52,4,188.0,230.0,10
60,20,45,4,131.0,176.0,10
61,31,97,1,53.0,106.0,10
62,65,60,3,12.0,50.0,10
63,31,49,6,171.0,230.0,10
64,62,13,9,127.0,185.0,10
65,5,28,7,26.0,72.0,10
66,84,92,4,201.0,230.0,10
67,25,91,5,154.0,208.0,10
68,63,75,7,201.0,230.0,10
69,65,25,7,189.0,212.0,10
70,85,14,6,112.0,168.0,10
71,62,29,3,181.0,230.0,10
72,99,60,3,59.0,88.0,10
73,86,28,1,185.0,230.0,10
74,44,68,7,175.0,230.0,10
75,93,23,3,174.0,230.0,10
76,39,51,6,0.0,33.0,10
77,82,100,3,171.0,230.0,10
78,66,92,6,63.0,103.0,10
79,52,16,1,100.0,126.0,10
80,47,53,3,182.0,230.0,10
81,52,95,7,199.0,230.0,10
82,42,49,2,125.0,166.0,10
83,61,76,6,36.0,62.0,10
84,54,87,7,194.0,230.0,10
85,56,25,6,23.0,43.0,10
86,50,98,5,50.0,94.0,10
87,28,82,4,151.0,197.0,10
88,7,40,4,0.0,54.0,10
89,24,36,2,51.0,76.0,10
90,29,46,9,200.0,230.0,10
91,94,95,9,154.0,185.0,10
92,91,30,9,30.0,90.0,10
93,68,61,4,189.0,230.0,10
94,33,52,3,104.0,157.0,10
95,25,91,4,173.0,230.0,10
96,24,54,5,189.0,230.0,10
97,23,42,6,174.0,230.0,10
98,61,3,8,63.0,97.0,10
99,35,58,8,159.0,217.0,10
100,47,20,9,55.0,79.0,10
