CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,87,80,3,110.0,143.0,10
2,61,70,4,39.0,60.0,10
3,13,34,4,45.0,68.0,10
4,9,86,4,74.0,97.0,10
5,95,36,2,176.0,200.0,10
6,41,27,2,80.0,137.0,10
7,62,67,3,208.0,230.0,10
8,39,12,9,51.0,95.0,10
9,94,34,7,101.0,125.0,10
10,51,94,3,67.0,105.0,10
11,96,8,2,55.0,93.0,10
12,20,45,6,62.0,82.0,10
13,16,3,8,186.0,230.0,10
14,89,44,2,57.0,103.0,10
15,72,46,1,195.0,215.0,10
16,38,69,1,139.0,191.0,10
17,51,92,1,47.0,97.0,10
18,61,45,7,209.0,230.0,10
19,80,57,6,26.0,82.0,10
20,77,94,3,62.0,119.0,10
21,62,68,3,15.0,66.0,10
22,89,17,4,110.0,135.0,10
23,7,42,7,132.0,189.0,10
24,25,79,6,88.0,143.0,10
25,17,86,5,40.0,72.0,10
26,11,67,2,152.0,193.0,10
27,22,80,10,132.0,161.0,10
28,88,76,5,127.0,151.0,10
29,13,36,1,156.0,200.0,10
30,41,54,4,178.0,230.0,10
31,85,4,7,165.0,199.0,10
32,93,80,4,50.0,97.0,10
33,34,14,10,30.0,68.0,10
34,71,38,7,39.0,77.0,10
35,54,31,2,164.0,206.0,10
36,30,82,2,186.0,230.0,10
37,91,87,9,138.0,184.0,10
38,27,76,7,83.0,111.0,10
39,69,56,9,70.0,114.0,10
40,3,13,4,103.0,139.0,10
41,39,14,10,66.0,93.0,10
42,66,25,5,131.0,189.0,10
43,16,98,6,154.0,200.0,10
44,6,77,6,124.0,149.0,10
45,100,87,1,62.0,119.0,10
46,33,73,1,174.0,230.0,10
47,26,75,8,89.0,134.0,10
48,80,56,9,35.0,77.0,10
49,5,34,6,8.0,49.0,10
50,35,87,10,184.0,230.0,10
51,57,86,1,171.0,211.0,10
52,76,94,3,83.0,119.0,10
53,56,32,1,187.0,213.0,10
54,95,15,2,112.0,144.0,10
55,86,13,3,71.0,128.0,10
56,9,77,9,98.0,139.0,10
57,17,6,5,173.0,209.0,10
58,76,38,6,31.0,55.0,10
59,19,32,7,58.0,108.0,10
60,93,7,1,192.0,222.0,10
61,61,84,4,126.0,152.0,10
62,51,40,9,204.0,230.0,10
63,78,38,3,207.0,230.0,10
64,80,83,10,193.0,230.0,10
65,9,89,3,42.0,91.0,10
66,20,6,8,9.0,53.0,10
67,53,69,10,129.0,179.0,10
68,77,30,2,8.0,64.0,10
69,100,47,5,90.0,142.0,10
70,37,52,9,119.0,162.0,10
71,10,81,4,94.0,116.0,10
72,14,12,4,125.0,168.0,10
73,14,46,5,115.0,155.0,10
74,12,64,2,167.0,213.0,10
75,80,62,1,57.0,85.0,10
76,87,74,5,115.0,149.0,10
77,26,89,3,45.0,105.0,10
78,8,30,8,47.0,93.0,10
79,96,91,4,126.0,146.0,10
80,11,61,10,29.0,58.0,10
81,19,89,9,143.0,169.0,10
82,26,95,9,49.0,69.0,10
83,66,13,6,130.0,165.0,10
84,5,2,10,128.0,187.0,10
85,86,38,2,192.0,215.0,10
86,50,71,1,184.0,230.0,10
87,62,35,5,121.0,166.0,10
88,59,24,7,0.0,47.0,10
89,78,47,8,101.0,156.0,10
90,95,52,4,163.0,184.0,10
91,48,78,3,15.0,67.0,10
92,62,98,4,170.0,230.0,10
93,16,0,1,206.0,227.0,10
94,44,87,6,68.0,118.0,10
95,37,67,2,171.0,194.0,10
96,9,49,2,101.0,122.0,10
97,1,57,2,74.0,102.0,10
98,0,82,3,128.0,173.0,10
99,93,96,4,154.0,212.0,10
100,63,34,6,55.0,78.0,10
