CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,56,30,1,43.0,70.0,10
2,32,76,2,12.0,55.0,10
3,65,62,8,91.0,145.0,10
4,35,96,10,204.0,230.0,10
5,69,99,5,200.0,229.0,10
6,62,71,8,19.0,62.0,10
7,97,44,10,106.0,161.0,10
8,59,44,10,174.0,198.0,10
9,60,13,9,89.0,136.0,10
10,4,91,6,175.0,230.0,10
11,4,86,4,51.0,77.0,10
12,93,66,7,181.0,230.0,10
13,93,34,6,182.0,230.0,10
14,8,45,2,115.0,174.0,10
15,35,2,3,152.0,173.0,10
16,41,27,10,170.0,230.0,10
17,27,5,2,122.0,148.0,10
18,79,74,7,68.0,95.0,10
19,39,15,6,190.0,230.0,10
20,6,5,8,84.0,124.0,10
21,21,85,5,54.0,87.0,10
22,72,77,9,192.0,230.0,10
23,63,33,9,120.0,161.0,10
24,14,72,10,180.0,230.0,10
25,52,78,6,133.0,159.0,10
26,88,32,6,147.0,200.0,10
27,99,39,6,49.0,88.0,10
28,39,20,10,191.0,230.0,10
29,75,0,5,140.0,162.0,10
30,32,36,1,154.0,209.0,10
31,87,95,8,210.0,230.0,10
32,54,35,4,208.0,230.0,10
33,20,32,1,0.0,21.0,10
34,91,39,10,74.0,102.0,10
35,88,57,6,209.0,230.0,10
36,63,58,1,22.0,47.0,10
37,97,16,8,182.0,230.0,10
38,33,42,9,113.0,135.0,10
39,37,40,10,72.0,114.0,10
40,71,1,1,88.0,122.0,10
41,15,95,4,182.0,211.0,10
42,57,68,7,116.0,151.0,10
43,13,36,9,44.0,83.0,10
44,95,49,2,33.0,82.0,10
45,80,49,1,52.0,112.0,10
46,49,17,3,0.0,50.0,10
47,98,49,3,134.0,171.0,10
48,100,42,9,80.0,130.0,10
49,39,41,8,72.0,115.0,10
50,91,87,3,137.0,170.0,10
51,66,26,10,24.0,48.0,10
52,69,19,6,208.0,230.0,10
53,73,6,2,176.0,230.0,10
54,54,96,7,170.0,230.0,10
55,75,62,2,209.0,230.0,10
56,8,42,5,188.0,230.0,10
57,44,38,4,116.0,150.0,10
58,69,97,7,177.0,217.0,10
59,81,75,7,57.0,77.0,10
60,51,22,5,176.0,220.0,10
61,5,40,3,12.0,41.0,10
62,68,29,2,92.0,147.0,10
63,52,52,4,176.0,230.0,10
64,42,28,1,35.0,66.0,10
65,56,18,10,189.0,230.0,10
66,64,86,8,172.0,197.0,10
67,75,15,7,184.0,230.0,10
68,2,22,10,22.0,56.0,10
69,43,71,7,173.0,230.0,10
70,95,65,7,197.0,230.0,10
71,11,87,7,187.0,222.0,10
72,10,65,8,98.0,152.0,10
73,68,33,2,131.0,170.0,10
74,69,47,1,147.0,179.0,10
75,79,92,9,178.0,230.0,10
76,92,11,4,194.0,230.0,10
77,15,16,1,58.0,102.0,10
78,72,37,5,205.0,230.0,10
79,44,54,6,6.0,30.0,10
80,58,36,9,201.0,230.0,10
81,38,95,4,192.0,230.0,10
82,48,51,8,193.0,230.0,10
83,17,72,8,176.0,230.0,10
84,6,74,9,64.0,113.0,10
85,51,77,2,141.0,188.0,10
86,59,72,6,130.0,185.0,10
87,26,38,6,180.0,205.0,10
88,84,26,2,75.0,98.0,10
89,2,75,1,80.0,101.0,10
90,50,76,7,154.0,191.0,10
91,49,13,7,190.0,230.0,10
92,23,15,7,101.0,157.0,10
93,17,36,7,20.0,73.0,10
94,55,75,2,181.0,230.0,10
95,96,42,5,104.0,124.0,10
96,49,45,1,193.0,230.0,10
97,36,22,3,165.0,224.0,10
98,62,34,9,174.0,230.0,10
99,48,52,9,210.0,230.0,10
100,53,74,9,35.0,77.0,10
