CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,91.99,17.59,33,61.26,99.62,10
2,70.7,73.07,14,38.4,103.43,10
3,96.17,89.94,18,110.13,171.08,10
4,4.32,40.2,20,37.0,83.03,10
5,53.68,63.45,40,19.18,123.37,10
6,35.23,21.55,37,52.97,82.97,10
7,80.47,87.44,18,0.0,240.0,10
8,68.28,79.55,25,40.9,107.12,10
9,77.36,18.77,24,146.05,176.05,10
10,15.64,32.76,13,29.84,96.81,10
11,36.42,96.79,47,52.49,82.49,10
12,81.07,91.09,39,58.1,108.79,10
13,43.62,34.48,19,109.27,139.27,10
14,26.52,58.05,6,15.7,114.62,10
15,24.02,38.23,21,125.92,220.15,10
16,21.21,29.82,7,122.71,182.71,10
17,8.61,43.62,18,0.0,240.0,10
18,11.95,76.55,14,87.08,177.08,10
19,48.58,52.42,12,0.0,240.0,10
20,21.98,14.07,41,101.63,199.8,10
21,1.65,97.47,41,69.38,178.97,10
22,26.2,51.18,8,79.49,199.49,10
23,78.61,78.91,44,101.47,191.77,10
24,67.83,24.22,46,83.42,202.06,10
25,13.64,2.47,35,68.48,128.48,10
26,53.67,33.79,37,61.55,181.55,10
27,5.95,16.86,12,108.81,138.81,10
28,62.13,93.23,26,57.59,147.59,10
29,35.87,69.2,37,19.64,74.69,10
30,98.45,56.86,41,112.89,181.15,10
31,53.18,85.18,45,37.57,84.4,10
32,22.01,28.22,34,28.25,115.83,10
33,30.54,12.65,39,38.53,97.54,10
34,18.35,69.19,11,112.07,211.07,10
35,21.63,80.47,34,120.23,204.42,10
36,14.13,95.11,30,0.0,240.0,10
37,91.64,61.61,39,0.0,240.0,10
38,88.81,86.45,39,131.4,179.08,10
39,26.96,36.15,48,19.02,116.23,10
40,29.11,87.31,20,0.0,240.0,10
41,64.81,32.11,24,106.09,196.09,10
42,79.91,59.41,30,150.26,180.26,10
43,63.02,33.55,26,43.14,73.14,10
44,81.34,40.31,35,111.44,197.54,10
45,47.32,72.81,42,90.43,120.43,10
46,34.01,11.43,5,78.17,108.17,10
47,40.44,58.82,2,37.29,157.29,10
48,58.08,46.23,40,99.41,219.41,10
49,32.38,57.83,24,67.96,127.96,10
50,63.99,1.57,32,54.05,146.42,10
51,53.0,87.59,37,69.31,159.31,10
52,83.11,57.92,22,78.77,196.17,10
53,31.27,83.75,17,112.45,142.45,10
54,55.43,95.5,17,48.05,148.02,10
55,88.14,46.41,26,0.0,240.0,10
56,83.27,4.04,4,63.12,93.78,10
57,63.75,84.08,2,0.0,240.0,10
58,85.16,85.13,17,0.0,240.0,10
59,51.41,9.81,32,103.86,193.86,10
60,30.18,12.61,48,0.0,240.0,10
61,59.13,18.04,31,0.0,240.0,10
62,13.83,94.48,2,143.64,188.39,10
63,22.22,13.55,10,0.0,240.0,10
64,76.96,12.99,4,83.45,113.45,10
65,16.5,77.69,16,56.15,116.15,10
66,50.98,51.46,16,11.08,64.85,10
67,25.1,54.45,22,76.08,196.08,10
68,82.81,90.15,44,58.69,104.91,10
69,58.41,84.88,38,0.0,240.0,10
70,61.51,16.32,12,0.0,240.0,10
71,25.08,57.0,34,59.83,179.83,10
72,27.47,80.76,22,0.0,240.0,10
73,86.04,82.38,39,74.18,104.18,10
74,53.89,49.08,28,145.62,175.62,10
75,24.1,13.12,37,159.01,199.84,10
76,81.44,27.33,13,101.75,131.75,10
77,25.74,81.47,27,159.56,189.56,10
78,83.71,57.31,34,61.28,121.28,10
79,19.57,56.29,6,0.0,240.0,10
80,90.98,84.12,41,68.19,98.19,10
81,31.58,46.08,20,9.29,77.12,10
82,50.25,82.21,10,0.0,240.0,10
83,27.93,86.9,20,0.0,240.0,10
84,27.0,53.76,29,0.0,240.0,10
85,85.32,13.3,40,120.01,150.01,10
86,20.92,48.35,6,184.37,214.37,10
87,28.06,52.55,44,139.23,199.23,10
88,53.27,91.38,22,43.46,152.09,10
89,82.84,23.59,6,0.0,240.0,10
90,26.07,86.66,30,0.0,240.0,10
91,28.35,13.44,29,96.76,126.76,10
92,16.66,47.42,9,26.49,86.49,10
93,58.09,55.04,34,0.0,240.0,10
94,52.25,15.87,22,36.26,143.73,10
95,71.4,25.3,17,0.0,240.0,10
96,58.17,87.55,18,0.0,240.0,10
97,83.01,59.21,40,102.12,192.12,10
98,56.72,16.22,35,37.69,121.03,10
99,78.11,45.29,13,127.39,201.6,10
100,19.75,55.18,17,106.37,136.37,10
