CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1000.0,0
1,35.37,55.96,4,535.45,895.45,10
2,5.53,82.91,60,0.0,1000.0,10
3,99.13,9.71,44,840.4,928.45,10
4,88.02,75.76,3,378.96,498.96,10
5,40.39,96.7,27,0.0,1000.0,10
6,52.35,80.82,29,382.54,502.54,10
7,11.85,34.23,52,0.0,1000.0,10
8,22.76,70.55,25,0.0,1000.0,10
9,67.12,35.07,20,0.0,1000.0,10
10,80.72,60.95,17,544.64,904.64,10
11,61.24,96.95,9,0.0,1000.0,10
12,38.47,23.84,47,420.89,540.89,10
13,7.85,88.64,67,0.0,1000.0,10
14,62.92,2.01,7,517.52,757.52,10
15,19.64,65.12,44,324.34,444.34,10
16,49.81,67.01,11,0.0,1000.0,10
17,40.08,9.72,46,0.0,1000.0,10
18,15.63,67.92,11,0.0,1000.0,10
19,62.83,18.51,63,54.13,294.13,10
20,54.09,57.53,35,15.98,147.96,10
21,5.8,93.09,16,589.38,944.99,10
22,81.58,10.34,46,228.24,588.24,10
23,75.57,29.29,5,0.0,1000.0,10
24,6.83,8.17,28,0.0,1000.0,10
25,1.6,97.8,43,138.76,498.76,10
26,87.86,62.81,29,471.94,591.94,10
27,28.47,17.62,15,391.07,631.07,10
28,90.32,64.79,50,52.45,409.51,10
29,56.35,85.18,13,0.0,1000.0,10
30,20.5,33.9,25,25.29,382.44,10
31,43.71,10.01,42,0.0,1000.0,10
32,73.7,21.26,35,734.11,854.11,10
33,36.36,42.84,4,572.44,812.44,10
34,19.37,43.63,28,0.0,1000.0,10
35,19.05,24.45,8,376.45,496.45,10
36,29.38,45.17,62,181.24,301.24,10
37,62.44,91.2,4,611.52,731.52,10
38,55.28,2.96,4,0.0,1000.0,10
39,9.34,36.67,25,0.0,1000.0,10
40,17.95,9.97,64,0.0,1000.0,10
41,48.26,82.59,9,0.0,1000.0,10
42,65.32,46.15,38,56.35,536.35,10
43,63.56,63.19,11,788.94,908.94,10
44,47.06,93.91,35,55.83,415.83,10
45,74.28,6.82,44,410.98,770.98,10
46,38.66,28.82,16,638.69,978.78,10
47,81.46,92.69,36,0.0,1000.0,10
48,12.38,99.95,5,347.1,467.1,10
49,5.74,27.25,43,0.0,1000.0,10
50,36.79,58.68,34,0.0,1000.0,10
51,17.74,77.1,9,201.21,561.21,10
52,71.4,54.69,3,34.47,394.47,10
53,24.0,6.01,56,0.0,1000.0,10
54,14.07,79.43,55,459.92,579.92,10
55,15.8,9.73,35,0.0,1000.0,10
56,11.93,97.04,15,0.0,1000.0,10
57,91.64,94.2,39,67.97,521.87,10
58,20.45,52.06,1,679.97,919.97,10
59,85.25,87.92,51,0.0,1000.0,10
60,5.28,62.11,19,454.9,934.9,10
61,70.23,87.13,24,0.0,1000.0,10
62,23.64,76.48,29,404.67,524.67,10
63,38.09,70.53,51,434.17,794.17,10
64,89.92,28.88,29,325.82,685.82,10
65,22.95,39.48,35,176.04,296.04,10
66,99.03,45.08,3,0.0,1000.0,10
67,58.74,51.65,13,0.0,1000.0,10
68,21.35,95.57,1,66.21,306.21,10
69,34.21,82.88,42,359.74,479.74,10
70,7.41,65.23,25,269.32,629.32,10
71,41.52,42.61,4,409.83,889.83,10
72,20.21,39.43,38,0.0,1000.0,10
73,67.15,68.3,66,0.0,1000.0,10
74,54.96,68.4,34,23.71,287.27,10
75,55.19,81.04,27,775.67,895.67,10
76,63.4,24.25,47,0.0,1000.0,10
77,6.71,96.51,40,416.64,776.64,10
78,22.38,9.64,11,0.0,1000.0,10
79,0.11,25.97,42,201.42,681.42,10
80,12.54,58.72,58,0.0,1000.0,10
81,94.32,94.91,67,70.48,438.36,10
82,21.35,15.09,13,0.0,1000.0,10
83,27.08,11.86,11,0.0,1000.0,10
84,53.71,75.87,24,0.0,1000.0,10
85,8.9,31.03,54,0.0,1000.0,10
86,69.88,36.76,52,793.18,967.32,10
87,45.38,13.1,47,271.56,631.56,10
88,36.94,10.77,46,0.0,1000.0,10
89,48.58,24.15,54,186.17,666.17,10
90,21.99,80.39,25,86.15,206.15,10
91,98.29,26.83,62,0.0,1000.0,10
92,31.61,48.36,19,0.0,1000.0,10
93,23.56,8.66,47,0.0,1000.0,10
94,86.96,83.08,1,0.0,1000.0,10
95,56.28,14.82,44,693.48,961.24,10
96,63.77,80.39,44,0.0,1000.0,10
97,41.15,44.28,35,0.0,1000.0,10
98,43.34,41.23,9,430.36,670.36,10
99,1.95,74.54,36,45.28,474.7,10
100,50.6,23.45,52,0.0,1000.0,10
