CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,8,24,8,80.0,139.0,10
2,68,29,2,207.0,228.0,10
3,84,67,3,131.0,187.0,10
4,41,32,9,205.0,230.0,10
5,13,16,7,155.0,190.0,10
6,24,53,5,119.0,145.0,10
7,50,36,2,97.0,148.0,10
8,92,53,9,196.0,230.0,10
9,79,65,5,171.0,200.0,10
10,6,6,1,192.0,230.0,10
11,51,35,2,3.0,33.0,10
12,64,56,10,193.0,217.0,10
13,8,57,6,197.0,230.0,10
14,89,50,4,205.0,230.0,10
15,3,91,8,56.0,104.0,10
16,29,93,8,176.0,230.0,10
17,82,99,8,56.0,84.0,10
18,67,13,2,189.0,227.0,10
19,20,25,5,143.0,180.0,10
20,47,4,9,24.0,79.0,10
21,21,77,6,31.0,51.0,10
22,38,81,7,40.0,60.0,10
23,58,37,10,113.0,157.0,10
24,59,9,8,172.0,230.0,10
25,8,1,4,47.0,75.0,10
26,6,19,6,126.0,147.0,10
27,30,65,1,171.0,230.0,10
28,35,97,7,159.0,217.0,10
29,49,58,3,184.0,225.0,10
30,46,3,6,9.0,44.0,10
31,29,55,5,170.0,230.0,10
32,64,66,9,207.0,230.0,10
33,8,73,9,159.0,218.0,10
34,5,58,2,21.0,71.0,10
35,25,33,6,60.0,92.0,10
36,7,74,1,172.0,221.0,10
37,32,30,9,89.0,135.0,10
38,44,70,2,31.0,57.0,10
39,53,68,5,203.0,230.0,10
40,72,62,1,183.0,230.0,10
41,96,26,9,199.0,230.0,10
42,42,59,2,194.0,230.0,10
43,62,97,10,177.0,230.0,10
44,29,18,8,120.0,148.0,10
45,82,10,8,173.0,230.0,10
46,99,28,1,181.0,230.0,10
47,13,62,7,187.0,230.0,10
48,14,28,9,73.0,102.0,10
49,67,55,2,98.0,128.0,10
50,62,24,7,55.0,103.0,10
51,81,76,10,100.0,147.0,10
52,78,15,9,26.0,60.0,10
53,75,68,9,94.0,138.0,10
54,32,20,3,127.0,186.0,10
55,54,30,8,152.0,210.0,10
56,5,68,10,190.0,230.0,10
57,51,34,9,179.0,230.0,10
58,95,81,7,197.0,230.0,10
59,68,91,10,184.0,230.0,10
60,34,55,2,202.0,230.0,10
61,84,33,9,192.0,230.0,10
62,58,2,6,71.0,114.0,10
63,0,83,2,197.0,223.0,10
64,80,53,2,210.0,230.0,10
65,79,44,4,184.0,230.0,10
66,94,30,5,189.0,230.0,10
67,69,96,9,173.0,230.0,10
68,3,31,10,10.0,45.0,10
69,78,96,5,135.0,193.0,10
70,19,13,9,68.0,91.0,10
71,46,17,2,40.0,78.0,10
72,8,75,10,154.0,192.0,10
73,50,41,7,178.0,230.0,10
74,58,3,4,98.0,119.0,10
75,13,37,10,61.0,91.0,10
76,93,54,2,174.0,230.0,10
77,39,30,8,146.0,177.0,10
78,77,21,7,90.0,114.0,10
79,95,82,4,54.0,82.0,10
80,46,74,2,170.0,230.0,10
81,86,82,10,180.0,230.0,10
82,26,94,6,204.0,230.0,10
83,35,36,4,95.0,137.0,10
84,93,19,4,129.0,157.0,10
85,13,52,9,202.0,230.0,10
86,91,37,3,47.0,80.0,10
87,63,22,10,66.0,99.0,10
88,85,68,7,151.0,188.0,10
89,41,14,3,147.0,187.0,10
90,10,46,2,38.0,77.0,10
91,0,3,9,177.0,230.0,10
92,69,17,3,186.0,230.0,10
93,13,8,4,16.0,63.0,10
94,55,53,7,162.0,204.0,10
95,59,46,7,9.0,30.0,10
96,13,56,5,188.0,230.0,10
97,93,44,5,177.0,204.0,10
98,64,75,1,79.0,139.0,10
99,98,66,6,72.0,105.0,10
100,9,30,9,13.0,71.0,10
