CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,73.1,48.19,1,0.0,240.0,10
2,65.04,96.23,28,0.0,240.0,10
3,46.24,48.11,11,53.6,143.6,10
4,21.64,40.61,3,30.5,90.5,10
5,42.66,44.61,33,146.93,206.93,10
6,49.0,77.75,11,115.47,205.47,10
7,74.85,36.37,24,80.97,140.97,10
8,31.27,87.53,36,39.94,69.94,10
9,65.45,92.83,14,49.82,137.6,10
10,34.33,40.16,13,156.59,228.64,10
11,14.63,55.6,19,39.76,69.76,10
12,99.81,68.14,8,78.57,177.5,10
13,3.59,60.64,13,75.79,135.79,10
14,87.44,28.98,14,0.0,240.0,10
15,89.34,46.12,2,49.49,96.9,10
16,63.22,70.15,20,41.48,101.48,10
17,62.66,68.55,4,0.0,240.0,10
18,19.18,47.84,18,20.93,64.53,10
19,57.63,10.01,41,98.64,188.64,10
20,39.49,90.56,7,0.0,240.0,10
21,47.66,13.05,36,37.74,133.53,10
22,60.82,95.49,16,59.68,89.68,10
23,73.22,75.78,17,42.05,109.27,10
24,48.17,20.76,28,74.25,164.25,10
25,7.75,95.11,24,0.0,240.0,10
26,16.63,27.25,24,157.93,187.93,10
27,15.79,97.02,41,92.37,182.37,10
28,30.37,76.68,32,122.5,211.64,10
29,41.78,24.2,34,29.65,149.65,10
30,94.15,29.46,31,86.0,146.0,10
31,69.38,45.34,36,29.75,140.24,10
32,34.32,32.68,22,40.05,160.05,10
33,13.05,20.96,26,45.17,75.17,10
34,21.12,84.38,15,94.62,154.62,10
35,54.75,81.67,36,34.94,145.17,10
36,97.89,9.66,20,70.56,158.42,10
37,54.84,50.14,30,112.05,172.05,10
38,96.14,2.53,11,73.52,166.48,10
39,21.49,71.47,33,150.75,210.75,10
40,93.53,78.66,24,60.72,130.54,10
41,16.46,81.94,35,124.75,184.75,10
42,64.54,24.56,2,35.35,116.77,10
43,88.66,87.15,31,115.84,175.84,10
44,74.94,10.19,37,52.97,154.19,10
45,40.96,92.85,6,0.0,240.0,10
46,43.07,21.37,37,45.65,165.65,10
47,82.67,33.02,21,110.33,140.33,10
48,0.33,93.16,10,58.62,104.98,10
49,55.01,7.36,4,0.0,240.0,10
50,23.13,3.93,26,84.63,114.63,10
51,29.94,19.91,12,133.85,208.27,10
52,80.69,11.59,14,55.96,170.93,10
53,25.98,88.9,37,0.0,240.0,10
54,55.72,17.97,23,113.12,204.32,10
55,50.38,52.08,37,93.68,153.68,10
56,55.39,12.62,24,104.11,194.11,10
57,63.21,44.27,29,145.68,175.68,10
58,90.89,88.37,24,0.0,240.0,10
59,88.51,13.73,33,0.0,240.0,10
60,29.13,48.72,15,10.95,85.69,10
61,64.29,13.27,16,0.0,240.0,10
62,88.81,73.21,32,98.3,128.3,10
63,85.93,23.14,21,53.21,80.76,10
64,30.36,25.01,20,149.78,209.78,10
65,48.03,43.38,11,0.0,240.0,10
66,58.53,81.28,26,129.51,159.51,10
67,50.98,11.75,39,158.82,200.21,10
68,28.54,52.27,5,11.68,89.54,10
69,54.43,55.79,5,69.1,159.1,10
70,50.82,24.93,33,80.39,170.39,10
71,23.5,90.68,2,0.0,240.0,10
72,88.8,19.27,3,0.0,240.0,10
73,87.91,92.36,20,0.0,240.0,10
74,88.43,89.7,33,0.0,240.0,10
75,50.32,81.92,12,70.64,190.64,10
76,57.8,84.97,28,0.0,240.0,10
77,45.19,56.77,38,66.5,96.5,10
78,24.24,22.55,41,0.0,240.0,10
79,55.93,82.14,6,133.26,204.13,10
80,84.41,50.3,20,44.41,94.54,10
81,74.46,22.26,37,117.91,195.76,10
82,53.06,12.0,34,55.55,145.55,10
83,68.81,22.07,20,139.12,169.12,10
84,52.72,17.25,15,0.0,240.0,10
85,49.41,45.24,8,10.55,99.09,10
86,30.12,79.43,3,0.0,240.0,10
87,57.85,89.07,32,42.95,94.54,10
88,62.07,38.87,40,101.9,131.9,10
89,32.48,84.74,29,0.0,240.0,10
90,87.24,47.5,20,0.0,240.0,10
91,90.52,17.99,35,0.0,240.0,10
92,83.69,83.63,24,0.0,240.0,10
93,19.35,76.54,20,42.32,72.32,10
94,49.4,13.51,37,37.68,81.29,10
95,53.02,9.06,8,42.96,104.65,10
96,83.27,47.54,10,136.15,166.15,10
97,26.56,83.54,41,150.55,180.55,10
98,87.33,18.16,1,96.7,156.7,10
99,87.4,54.74,6,118.81,192.36,10
100,25.61,83.94,11,74.37,164.37,10
