CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,84,60,9,93.0,144.0,10
2,49,80,9,179.0,230.0,10
3,15,94,10,86.0,145.0,10
4,95,26,5,187.0,230.0,10
5,42,54,2,87.0,130.0,10
6,88,95,10,187.0,230.0,10
7,39,8,6,79.0,138.0,10
8,57,8,4,5.0,61.0,10
9,20,34,1,0.0,29.0,10
10,2,54,6,62.0,90.0,10
11,95,62,9,81.0,123.0,10
12,11,17,3,98.0,136.0,10
13,11,62,4,182.0,230.0,10
14,100,56,1,186.0,230.0,10
15,7,23,7,28.0,57.0,10
16,79,51,10,185.0,230.0,10
17,89,81,6,104.0,148.0,10
18,70,15,9,160.0,184.0,10
19,81,34,8,50.0,71.0,10
20,56,92,2,153.0,175.0,10
21,22,83,10,38.0,94.0,10
22,93,98,1,200.0,230.0,10
23,56,40,7,191.0,230.0,10
24,84,79,2,141.0,187.0,10
25,10,68,3,187.0,230.0,10
26,86,57,7,53.0,98.0,10
27,15,20,5,78.0,135.0,10
28,87,86,4,195.0,227.0,10
29,30,4,4,43.0,77.0,10
30,58,81,3,16.0,74.0,10
31,85,5,5,109.0,153.0,10
32,61,65,1,196.0,230.0,10
33,59,45,6,23.0,57.0,10
34,25,2,3,4.0,54.0,10
35,32,68,3,171.0,230.0,10
36,98,3,3,204.0,225.0,10
37,48,51,2,121.0,152.0,10
38,40,85,3,87.0,107.0,10
39,87,43,2,179.0,230.0,10
40,16,89,3,97.0,138.0,10
41,1,82,10,135.0,178.0,10
42,38,73,1,93.0,141.0,10
43,100,39,1,144.0,195.0,10
44,35,18,8,58.0,106.0,10
45,82,91,2,49.0,85.0,10
46,23,47,3,210.0,230.0,10
47,80,68,5,52.0,81.0,10
48,37,97,1,141.0,170.0,10
49,81,12,9,205.0,230.0,10
50,73,57,9,129.0,163.0,10
51,43,57,6,174.0,230.0,10
52,37,55,4,40.0,73.0,10
53,86,44,10,176.0,228.0,10
54,7,35,6,98.0,131.0,10
55,30,32,2,68.0,100.0,10
56,20,19,3,134.0,194.0,10
57,88,2,6,98.0,153.0,10
58,22,57,9,78.0,129.0,10
59,15,75,1,27.0,80.0,10
60,56,43,3,2.0,53.0,10
61,81,97,4,175.0,230.0,10
62,57,85,3,49.0,90.0,10
63,81,14,5,172.0,230.0,10
64,38,64,2,15.0,57.0,10
65,95,88,4,126.0,166.0,10
66,48,34,1,0.0,60.0,10
67,99,73,9,145.0,193.0,10
68,40,42,9,172.0,230.0,10
69,7,80,5,123.0,157.0,10
70,35,52,3,175.0,230.0,10
71,24,14,3,174.0,230.0,10
72,15,99,1,52.0,112.0,10
73,15,62,10,199.0,220.0,10
74,56,76,9,196.0,230.0,10
75,9,83,1,53.0,96.0,10
76,3,52,1,55.0,114.0,10
77,65,41,9,192.0,230.0,10
78,63,15,4,61.0,114.0,10
79,93,20,2,178.0,230.0,10
80,41,81,4,172.0,230.0,10
81,95,86,2,77.0,110.0,10
82,6,5,7,117.0,177.0,10
83,54,4,5,125.0,154.0,10
84,8,69,7,192.0,230.0,10
85,2,68,8,17.0,66.0,10
86,48,4,6,121.0,143.0,10
87,37,5,8,95.0,121.0,10
88,0,83,9,155.0,193.0,10
89,95,89,8,178.0,202.0,10
90,66,74,7,159.0,179.0,10
91,40,35,4,75.0,132.0,10
92,48,44,8,0.0,47.0,10
93,37,54,10,6.0,33.0,10
94,75,5,8,41.0,76.0,10
95,12,2,1,181.0,208.0,10
96,35,70,6,189.0,230.0,10
97,5,100,5,133.0,155.0,10
98,31,78,2,32.0,62.0,10
99,50,38,9,178.0,230.0,10
100,65,82,2,174.0,230.0,10
