CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,1,10,5,129.0,169.0,10
2,16,28,4,3.0,55.0,10
3,42,33,9,167.0,220.0,10
4,83,64,4,180.0,230.0,10
5,94,31,5,118.0,178.0,10
6,82,84,5,178.0,230.0,10
7,54,15,9,161.0,213.0,10
8,8,44,6,120.0,150.0,10
9,86,12,4,50.0,82.0,10
10,24,12,1,12.0,57.0,10
11,71,66,2,53.0,109.0,10
12,8,5,3,166.0,190.0,10
13,96,47,7,100.0,126.0,10
14,91,22,2,205.0,230.0,10
15,7,9,2,145.0,173.0,10
16,84,81,7,96.0,128.0,10
17,22,75,9,31.0,83.0,10
18,47,7,2,18.0,61.0,10
19,0,69,8,36.0,69.0,10
20,94,42,5,44.0,89.0,10
21,82,76,3,86.0,140.0,10
22,44,96,4,81.0,122.0,10
23,95,93,1,130.0,157.0,10
24,54,33,8,83.0,138.0,10
25,36,1,1,142.0,193.0,10
26,1,21,4,25.0,59.0,10
27,45,60,3,177.0,230.0,10
28,28,52,4,146.0,201.0,10
29,76,41,4,57.0,97.0,10
30,18,87,5,59.0,104.0,10
31,47,11,3,21.0,70.0,10
32,48,82,4,41.0,98.0,10
33,12,64,3,205.0,225.0,10
34,34,13,1,112.0,153.0,10
35,70,85,4,49.0,72.0,10
36,60,27,3,144.0,170.0,10
37,72,37,9,185.0,230.0,10
38,92,26,9,45.0,92.0,10
39,83,67,6,185.0,230.0,10
40,88,74,2,191.0,230.0,10
41,82,71,2,39.0,73.0,10
42,27,30,4,84.0,109.0,10
43,62,21,7,189.0,230.0,10
44,77,96,9,68.0,100.0,10
45,45,70,6,23.0,52.0,10
46,13,22,1,70.0,99.0,10
47,22,42,2,103.0,123.0,10
48,80,53,1,175.0,214.0,10
49,59,93,3,170.0,230.0,10
50,93,73,9,201.0,230.0,10
51,20,67,2,176.0,227.0,10
52,6,0,3,169.0,225.0,10
53,40,22,1,170.0,208.0,10
54,59,24,9,179.0,230.0,10
55,72,86,8,200.0,230.0,10
56,52,8,10,67.0,110.0,10
57,29,78,4,197.0,228.0,10
58,100,41,6,178.0,230.0,10
59,85,33,7,152.0,190.0,10
60,54,59,6,195.0,230.0,10
61,22,12,8,12.0,44.0,10
62,81,6,8,173.0,230.0,10
63,64,64,4,184.0,215.0,10
64,96,11,10,80.0,139.0,10
65,82,50,1,173.0,197.0,10
66,83,64,1,201.0,230.0,10
67,62,81,3,88.0,147.0,10
68,69,92,9,74.0,119.0,10
69,47,90,6,58.0,91.0,10
70,23,66,1,145.0,168.0,10
71,36,3,5,157.0,185.0,10
72,27,56,7,106.0,128.0,10
73,30,5,3,61.0,87.0,10
74,15,60,4,204.0,230.0,10
75,43,25,6,122.0,155.0,10
76,67,43,8,149.0,174.0,10
77,25,66,10,22.0,47.0,10
78,47,24,4,177.0,230.0,10
79,20,50,1,0.0,27.0,10
80,32,16,1,90.0,112.0,10
81,62,72,5,185.0,230.0,10
82,26,2,3,26.0,80.0,10
83,44,19,5,34.0,94.0,10
84,20,81,2,56.0,78.0,10
85,100,6,7,61.0,118.0,10
86,31,5,8,94.0,125.0,10
87,56,9,7,161.0,196.0,10
88,43,100,7,91.0,142.0,10
89,95,33,4,165.0,208.0,10
90,4,22,8,51.0,72.0,10
91,40,46,6,141.0,200.0,10
92,62,49,10,174.0,230.0,10
93,33,77,10,135.0,161.0,10
94,52,37,8,186.0,230.0,10
95,1,70,6,204.0,230.0,10
96,95,8,1,51.0,81.0,10
97,57,2,5,82.0,129.0,10
98,30,60,6,174.0,230.0,10
99,33,55,6,164.0,203.0,10
100,7,43,10,135.0,158.0,10
