CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,46,75,4,170.0,212.0,10
2,58,66,10,157.0,196.0,10
3,42,76,10,184.0,230.0,10
4,65,11,8,123.0,147.0,10
5,84,43,7,51.0,88.0,10
6,67,84,6,38.0,70.0,10
7,51,100,7,195.0,230.0,10
8,15,46,2,189.0,230.0,10
9,87,89,3,57.0,96.0,10
10,21,8,5,21.0,62.0,10
11,50,98,2,190.0,230.0,10
12,33,73,7,118.0,143.0,10
13,26,20,5,7.0,34.0,10
14,90,65,10,179.0,230.0,10
15,71,95,1,55.0,97.0,10
16,79,4,10,136.0,195.0,10
17,91,45,7,76.0,109.0,10
18,67,82,9,192.0,230.0,10
19,62,38,3,195.0,230.0,10
20,76,40,5,185.0,230.0,10
21,89,20,3,54.0,77.0,10
22,78,39,1,177.0,230.0,10
23,95,58,6,181.0,211.0,10
24,87,62,10,205.0,230.0,10
25,33,24,5,54.0,114.0,10
26,84,25,5,51.0,88.0,10
27,87,42,7,30.0,55.0,10
28,16,84,1,39.0,98.0,10
29,56,85,1,138.0,179.0,10
30,59,63,6,192.0,230.0,10
31,97,87,10,192.0,219.0,10
32,39,13,9,23.0,83.0,10
33,32,13,6,108.0,160.0,10
34,90,54,5,124.0,155.0,10
35,36,21,5,128.0,151.0,10
36,22,28,10,113.0,169.0,10
37,47,100,10,193.0,230.0,10
38,20,54,1,139.0,178.0,10
39,6,24,6,11.0,53.0,10
40,34,86,8,78.0,110.0,10
41,45,48,8,130.0,171.0,10
42,52,69,9,112.0,148.0,10
43,97,41,6,181.0,230.0,10
44,25,34,5,0.0,58.0,10
45,92,77,1,80.0,111.0,10
46,75,0,2,88.0,130.0,10
47,25,93,8,145.0,172.0,10
48,1,13,9,148.0,178.0,10
49,60,72,3,203.0,230.0,10
50,90,24,10,64.0,109.0,10
51,40,79,5,17.0,72.0,10
52,89,51,2,19.0,77.0,10
53,78,40,3,173.0,230.0,10
54,99,47,5,88.0,111.0,10
55,85,5,9,162.0,206.0,10
56,93,100,9,189.0,230.0,10
57,20,39,4,41.0,88.0,10
58,20,66,5,74.0,126.0,10
59,74,53,3,187.0,230.0,10
60,34,99,4,55.0,87.0,10
61,92,80,9,101.0,121.0,10
62,71,69,1,179.0,230.0,10
63,1,52,2,11.0,52.0,10
64,94,98,5,71.0,125.0,10
65,46,47,5,154.0,202.0,10
66,31,8,1,109.0,135.0,10
67,69,44,3,145.0,172.0,10
68,0,68,7,182.0,205.0,10
69,68,62,6,143.0,172.0,10
70,97,79,2,53.0,91.0,10
71,86,94,4,174.0,230.0,10
72,7,66,7,171.0,196.0,10
73,39,52,4,204.0,230.0,10
74,71,16,2,208.0,230.0,10
75,19,83,5,44.0,67.0,10
76,13,24,7,90.0,143.0,10
77,54,58,4,0.0,60.0,10
78,54,0,4,70.0,94.0,10
79,80,60,2,186.0,230.0,10
80,5,52,3,184.0,230.0,10
81,96,84,9,104.0,129.0,10
82,81,92,9,71.0,104.0,10
83,52,81,3,143.0,179.0,10
84,29,91,1,127.0,153.0,10
85,92,39,1,157.0,194.0,10
86,80,52,8,148.0,190.0,10
87,10,71,8,108.0,145.0,10
88,33,34,3,56.0,107.0,10
89,58,3,10,81.0,118.0,10
90,53,29,6,199.0,230.0,10
91,70,85,8,178.0,230.0,10
92,69,43,6,114.0,170.0,10
93,40,6,3,9.0,47.0,10
94,25,79,2,34.0,60.0,10
95,88,62,2,174.0,230.0,10
96,56,33,7,107.0,153.0,10
97,26,5,5,22.0,78.0,10
98,58,42,2,68.0,111.0,10
99,5,40,8,81.0,113.0,10
100,89,17,8,180.0,230.0,10
