CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,230.0,0
1,75.14,41.33,31,36.19,147.97,10
2,77.94,96.73,9,105.13,165.13,10
3,13.26,73.16,37,149.07,194.62,10
4,81.06,15.07,12,53.91,117.8,10
5,70.38,73.59,10,49.54,109.54,10
6,79.64,89.34,44,114.02,144.02,10
7,65.19,27.42,10,33.83,107.37,10
8,68.43,39.86,26,63.26,183.26,10
9,13.84,51.5,34,96.35,203.8,10
10,47.33,26.82,31,118.18,178.18,10
11,34.12,24.55,26,113.72,203.88,10
12,92.23,13.9,26,63.49,139.76,10
13,80.44,50.66,40,44.38,134.38,10
14,31.2,38.86,41,14.2,81.54,10
15,69.11,25.12,33,44.75,74.75,10
16,14.74,25.09,22,46.4,76.4,10
17,24.53,56.02,24,124.28,213.4,10
18,46.93,82.24,17,32.98,38.31,10
19,73.12,17.45,15,147.14,157.14,10
20,35.58,77.67,34,92.17,122.17,10
21,92.95,76.73,24,78.03,88.03,10
22,43.03,26.84,38,105.09,135.09,10
23,97.55,75.9,11,63.11,94.03,10
24,18.09,7.08,18,62.22,72.22,10
25,40.41,85.13,44,35.13,113.52,10
26,52.25,52.52,38,162.58,192.58,10
27,26.2,55.32,10,36.85,66.85,10
28,96.68,9.01,13,69.95,160.05,10
29,49.01,91.08,20,114.88,144.88,10
30,28.52,4.38,31,47.04,62.86,10
31,24.66,64.01,13,20.77,58.99,10
32,58.21,48.14,35,125.97,211.7,10
33,23.3,51.77,18,112.64,202.64,10
34,8.25,58.26,20,104.84,164.84,10
35,99.94,39.97,36,60.77,169.23,10
36,76.65,59.97,19,157.98,167.98,10
37,40.44,83.93,23,155.14,165.14,10
38,62.71,37.84,6,25.76,113.03,10
39,31.98,81.04,1,32.06,56.83,10
40,88.22,88.42,6,61.65,136.51,10
41,6.2,64.89,29,36.93,156.01,10
42,53.65,56.44,31,133.9,214.91,10
43,71.07,68.78,38,127.03,157.03,10
44,75.64,17.84,4,129.27,159.27,10
45,17.51,52.84,34,25.76,55.76,10
46,7.69,14.35,28,122.67,152.67,10
47,31.81,25.5,3,33.2,123.2,10
48,74.99,94.5,24,108.21,138.21,10
49,9.72,97.59,1,85.25,115.25,10
50,13.1,21.39,15,51.27,171.27,10
51,86.08,89.08,7,98.57,158.57,10
52,6.89,13.79,13,131.12,180.93,10
53,30.93,23.03,33,177.54,187.54,10
54,55.62,93.18,4,45.92,164.03,10
55,88.47,98.1,15,80.56,161.71,10
56,53.88,95.12,2,71.69,131.69,10
57,30.12,50.9,38,126.54,186.54,10
58,49.65,22.4,40,174.09,184.09,10
59,93.75,26.37,15,58.71,90.11,10
60,18.47,26.95,28,156.15,186.15,10
61,84.98,26.27,6,92.9,122.9,10
62,82.32,14.89,8,54.99,129.11,10
63,45.21,36.67,10,63.21,93.21,10
64,29.18,90.88,20,45.33,55.33,10
65,81.16,52.19,36,137.51,188.78,10
66,54.15,22.2,24,165.51,195.51,10
67,29.25,83.15,7,56.4,86.4,10
68,36.52,41.19,15,133.24,193.24,10
69,19.6,78.45,4,73.4,193.4,10
70,71.81,78.12,9,94.41,154.41,10
71,53.36,41.55,3,15.81,95.16,10
72,7.58,26.49,18,46.05,166.05,10
73,3.51,41.47,31,37.47,113.24,10
74,45.7,54.28,43,125.61,155.61,10
75,81.44,82.85,31,104.03,177.12,10
76,55.48,55.94,36,16.58,86.05,10
77,26.6,50.27,5,44.96,104.96,10
78,72.41,13.38,32,81.28,91.28,10
79,21.88,15.86,22,72.08,191.35,10
80,95.31,51.97,5,88.33,174.65,10
81,65.17,22.96,29,91.58,181.58,10
82,74.02,78.24,37,44.21,74.29,10
83,35.93,98.51,24,78.22,168.22,10
84,26.52,17.1,38,108.58,194.45,10
85,76.89,61.9,29,38.76,151.72,10
86,88.24,47.34,2,48.31,117.36,10
87,30.57,14.28,30,108.58,118.58,10
88,70.75,72.5,30,85.96,95.96,10
89,83.76,70.55,35,53.49,143.49,10
90,69.93,63.28,5,32.74,107.79,10
91,6.11,47.05,18,48.75,168.75,10
92,23.42,78.72,43,72.22,132.22,10
93,30.94,18.41,36,32.86,96.02,10
94,35.97,11.73,21,38.48,56.59,10
95,7.54,70.52,44,46.41,136.41,10
96,40.24,43.5,10,18.66,28.66,10
97,19.45,35.38,32,39.53,99.53,10
98,39.02,15.93,24,135.85,145.85,10
99,14.0,92.79,29,50.07,168.0,10
100,86.62,29.25,5,76.18,106.18,10
