CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1236.0,0
1,49.83,16.77,12,92.01,452.01,90
2,90.72,95.27,37,192.52,552.52,90
3,22.96,88.17,50,503.19,563.52,90
4,53.86,53.62,25,144.29,256.12,90
5,57.91,19.81,50,35.1,188.33,90
6,78.37,13.79,12,173.38,366.81,90
7,58.17,88.61,50,42.67,384.16,90
8,28.79,90.14,50,579.04,732.21,90
9,89.26,64.5,37,51.35,207.92,90
10,19.32,88.52,12,43.72,172.41,90
11,24.43,11.5,50,286.76,332.8,90
12,23.59,45.72,37,382.51,558.11,90
13,53.12,51.67,50,228.44,588.44,90
14,42.37,24.72,25,241.16,318.95,90
15,64.34,88.07,12,390.89,570.89,90
16,94.85,51.26,37,276.39,339.19,90
17,49.62,35.64,12,111.23,291.23,90
18,55.45,10.14,25,643.57,699.71,90
19,53.31,45.71,37,446.61,502.02,90
20,46.82,38.66,25,445.11,532.35,90
21,29.04,85.26,37,125.69,374.27,90
22,83.72,21.94,25,51.95,408.63,90
23,22.0,56.01,12,18.98,129.62,90
24,87.22,85.32,25,221.47,293.61,90
25,62.99,11.76,25,179.72,282.94,90
26,19.55,49.06,25,452.22,632.22,90
27,32.64,82.03,12,363.96,415.84,90
28,24.37,79.74,50,367.91,494.0,90
29,81.54,88.98,37,196.54,250.94,90
30,58.38,16.31,50,274.42,329.38,90
31,33.2,17.75,50,445.12,589.84,90
32,52.58,13.75,25,350.16,452.95,90
33,28.92,23.38,50,83.92,156.59,90
34,89.18,18.38,12,58.47,388.52,90
35,83.32,76.2,25,323.19,409.02,90
36,57.12,48.0,25,457.52,519.02,90
37,23.96,82.61,12,184.17,251.76,90
38,24.59,41.44,12,103.52,159.22,90
39,91.41,21.27,50,58.89,183.34,90
40,84.79,15.62,12,60.39,111.72,90
41,24.59,88.51,12,328.9,394.84,90
42,81.96,17.53,50,498.49,566.15,90
43,25.6,76.94,37,199.84,379.84,90
44,18.22,13.28,37,458.38,638.38,90
45,35.76,80.2,37,497.72,593.18,90
46,57.28,79.58,12,34.26,198.61,90
47,87.46,18.29,50,494.11,674.11,90
48,88.87,56.67,50,49.32,91.54,90
49,28.5,87.82,50,302.01,527.52,90
50,50.97,18.81,25,173.21,230.92,90
51,22.64,10.6,50,248.18,558.84,90
52,52.77,41.2,25,289.23,349.5,90
53,60.0,51.64,12,573.03,635.44,90
54,88.8,17.21,25,240.74,600.74,90
55,53.99,13.08,25,39.48,229.46,90
56,23.18,3.6,37,49.35,264.23,90
57,83.83,49.52,25,161.9,302.43,90
58,66.18,48.52,25,219.27,347.46,90
59,58.23,86.15,50,416.48,776.48,90
60,87.57,92.12,50,213.94,264.45,90
61,54.56,54.38,50,609.43,673.93,90
62,83.06,49.46,37,406.11,468.14,90
63,27.19,16.01,25,334.94,395.35,90
64,49.41,90.83,37,518.04,698.04,90
65,24.71,78.76,50,130.28,192.37,90
66,58.58,21.64,25,394.12,574.12,90
67,88.96,13.45,12,104.23,464.23,90
68,24.16,87.96,37,491.64,589.85,90
69,86.19,6.8,12,121.29,361.72,90
70,54.8,48.84,50,227.07,372.74,90
71,47.56,18.61,37,287.3,467.3,90
72,81.4,43.37,37,528.91,603.84,90
73,82.69,77.11,50,88.03,268.03,90
74,28.37,93.58,25,117.95,198.66,90
75,26.77,57.4,12,578.47,704.92,90
76,56.17,49.0,37,56.17,110.27,90
77,58.27,78.91,37,560.17,740.17,90
78,79.71,74.84,50,138.81,296.17,90
79,33.23,86.79,25,96.75,276.75,90
80,83.74,86.57,12,116.96,476.96,90
81,35.32,23.26,50,227.19,321.93,90
82,63.19,14.0,37,239.9,301.94,90
83,88.31,15.27,37,162.02,263.66,90
84,52.18,84.25,37,378.78,429.22,90
85,58.42,17.42,12,137.18,278.27,90
86,57.51,85.76,50,172.51,225.67,90
87,84.08,83.37,25,523.27,747.93,90
88,20.65,87.19,37,41.92,193.63,90
89,24.22,10.61,37,42.43,197.52,90
90,51.71,52.52,37,436.47,486.3,90
91,59.16,47.28,25,155.26,276.42,90
92,56.53,54.74,25,263.77,443.77,90
93,83.54,49.82,12,535.64,715.64,90
94,85.9,49.55,25,158.02,247.1,90
95,85.66,50.75,50,254.13,314.65,90
96,21.26,84.95,37,83.52,291.04,90
97,53.9,62.86,37,100.11,400.81,90
98,48.73,50.02,50,54.64,248.18,90
99,53.17,84.4,37,156.57,207.1,90
100,81.7,84.93,25,407.21,579.58,90
