CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1236.0,0
1,23.67,11.63,32,494.82,564.28,90
2,49.02,11.19,32,111.62,177.73,90
3,50.33,10.21,22,464.68,515.68,90
4,60.11,43.24,32,315.83,419.12,90
5,15.88,85.82,11,475.57,537.09,90
6,23.13,49.9,11,98.13,155.31,90
7,82.49,87.51,22,369.34,729.34,90
8,75.63,18.03,11,172.5,237.97,90
9,51.41,18.73,11,438.89,543.86,90
10,20.61,78.2,22,239.13,297.64,90
11,60.6,20.39,43,488.62,668.62,90
12,22.49,13.7,11,40.3,213.87,90
13,78.47,84.36,32,350.92,435.65,90
14,87.99,94.1,22,242.24,602.24,90
15,81.3,81.28,11,61.29,322.75,90
16,47.64,79.0,32,242.97,422.97,90
17,58.57,22.23,43,88.09,127.81,90
18,53.26,92.22,22,80.64,142.0,90
19,51.23,49.13,43,23.9,93.67,90
20,22.11,9.46,22,203.38,253.96,90
21,93.16,17.52,43,62.3,323.34,90
22,87.53,82.29,43,272.89,478.15,90
23,80.39,21.57,43,124.0,324.89,90
24,26.27,45.2,32,461.12,508.17,90
25,75.81,84.29,32,178.56,249.48,90
26,57.87,76.88,11,299.82,377.8,90
27,55.96,47.94,11,91.57,145.33,90
28,28.55,14.84,11,36.98,71.79,90
29,56.29,80.2,11,116.96,183.1,90
30,61.82,17.76,22,298.65,358.48,90
31,24.55,20.17,32,33.59,347.87,90
32,27.46,86.89,43,302.66,662.66,90
33,57.98,39.63,22,164.6,524.6,90
34,26.45,90.74,11,151.89,511.89,90
35,90.08,44.47,32,556.24,612.71,90
36,23.75,18.09,32,461.72,528.5,90
37,32.95,49.43,32,10.73,86.95,90
38,86.65,43.38,22,155.36,399.65,90
39,85.69,2.2,11,334.08,459.64,90
40,28.49,21.52,32,45.63,256.67,90
41,28.38,78.32,32,134.75,267.13,90
42,25.68,83.63,32,202.3,296.37,90
43,18.39,12.45,22,48.27,252.89,90
44,22.42,18.91,11,487.72,669.5,90
45,62.5,49.69,11,125.95,188.9,90
46,91.07,13.21,43,160.94,222.99,90
47,25.06,20.2,43,264.85,380.88,90
48,58.38,86.99,32,215.94,330.08,90
49,49.21,47.13,11,189.29,257.68,90
50,72.69,53.3,32,55.14,189.37,90
51,83.47,17.66,22,403.17,459.56,90
52,52.18,83.41,11,487.43,667.43,90
53,24.14,24.21,11,273.69,374.69,90
54,29.22,88.4,43,39.88,269.57,90
55,63.09,13.85,32,260.19,620.19,90
56,57.89,48.76,11,252.03,612.03,90
57,84.94,83.94,43,424.09,499.43,90
58,24.84,56.79,11,534.85,644.43,90
59,83.78,8.91,22,581.53,657.06,90
60,25.6,80.13,43,408.16,462.13,90
61,58.21,87.83,32,594.17,649.38,90
62,54.23,88.1,11,607.66,733.52,90
63,86.32,12.41,11,213.73,265.02,90
64,80.52,82.94,32,141.08,321.08,90
65,54.78,50.12,43,150.74,209.2,90
66,90.27,86.1,43,543.3,599.6,90
67,23.36,44.84,22,169.92,529.92,90
68,48.18,47.96,32,617.68,688.46,90
69,86.21,93.0,22,344.08,520.05,90
70,79.32,46.23,43,91.6,451.6,90
71,79.24,10.41,11,271.15,451.15,90
72,82.05,70.33,11,552.17,686.08,90
73,51.99,22.81,32,351.19,483.48,90
74,56.67,18.89,22,167.24,229.04,90
75,80.77,44.34,32,188.47,368.47,90
76,51.88,17.97,32,460.71,523.41,90
77,49.68,82.86,11,34.26,302.07,90
78,52.07,17.26,11,578.81,628.91,90
79,20.65,45.66,32,59.45,150.35,90
80,52.05,87.57,43,39.46,93.42,90
81,24.79,45.76,11,359.96,666.98,90
82,27.99,86.52,43,305.05,485.05,90
83,89.87,58.93,43,50.66,271.71,90
84,20.84,80.44,32,354.3,665.63,90
85,83.67,82.67,11,81.01,174.88,90
86,31.37,88.27,43,91.34,363.84,90
87,87.29,20.14,32,623.05,718.67,90
88,17.7,57.61,22,206.79,474.51,90
89,56.72,56.81,22,19.1,206.92,90
90,58.01,18.64,11,62.88,111.68,90
91,85.31,60.66,43,249.24,328.85,90
92,55.3,49.09,11,363.23,723.23,90
93,85.52,14.44,43,219.42,292.62,90
94,77.49,78.49,22,47.09,230.55,90
95,88.5,16.42,32,472.27,652.27,90
96,51.87,87.09,32,38.94,257.46,90
97,43.35,88.66,11,477.8,533.65,90
98,19.32,86.66,11,42.09,379.02,90
99,29.71,46.96,22,110.81,172.27,90
100,90.15,85.74,32,183.41,363.41,90
