CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1236.0,0
1,81.1,51.06,45,0.0,1236.0,90
2,57.25,95.56,15,263.0,360.72,90
3,87.84,45.9,15,0.0,1236.0,90
4,79.78,88.87,15,98.05,253.61,90
5,21.49,81.63,45,0.0,1236.0,90
6,82.28,43.51,45,0.0,1236.0,90
7,22.73,44.03,60,203.31,293.91,90
8,27.39,39.89,45,424.92,624.1,90
9,58.21,83.28,30,164.66,524.66,90
10,55.29,14.56,15,0.0,1236.0,90
11,56.69,47.53,60,49.82,115.14,90
12,26.08,18.97,30,73.73,433.73,90
13,54.51,7.7,30,632.49,682.6,90
14,54.69,85.94,30,0.0,1236.0,90
15,59.1,86.28,45,41.0,205.11,90
16,86.15,55.33,15,0.0,1236.0,90
17,78.85,77.63,30,201.3,258.59,90
18,57.32,86.99,60,0.0,1236.0,90
19,63.63,11.92,15,0.0,1236.0,90
20,29.78,46.71,15,533.0,579.1,90
21,51.83,45.09,45,385.89,745.89,90
22,87.06,86.7,30,221.83,581.83,90
23,28.33,20.76,60,31.48,92.23,90
24,96.58,46.52,45,0.0,1236.0,90
25,22.27,46.59,15,359.28,412.92,90
26,26.6,3.83,30,0.0,1236.0,90
27,22.99,13.84,15,228.7,485.74,90
28,81.22,85.15,15,0.0,1236.0,90
29,86.33,76.2,45,590.81,648.19,90
30,20.79,90.04,60,0.0,1236.0,90
31,55.85,73.5,30,0.0,1236.0,90
32,84.23,84.37,45,0.0,1236.0,90
33,47.08,71.39,60,312.49,438.82,90
34,57.66,17.45,45,0.0,1236.0,90
35,28.77,25.82,60,0.0,1236.0,90
36,22.08,13.44,15,438.58,603.46,90
37,88.11,14.27,30,0.0,1236.0,90
38,85.11,45.83,30,0.0,1236.0,90
39,81.71,6.56,30,520.12,714.65,90
40,76.84,94.51,45,0.0,1236.0,90
41,30.06,84.63,45,437.64,571.54,90
42,55.49,49.74,60,0.0,1236.0,90
43,85.32,92.87,45,0.0,1236.0,90
44,22.04,86.0,15,42.37,222.37,90
45,88.42,78.12,60,0.0,1236.0,90
46,80.17,87.91,45,68.11,428.11,90
47,25.62,76.94,30,81.67,151.03,90
48,92.75,88.25,15,92.57,272.57,90
49,30.43,85.02,30,0.0,1236.0,90
50,28.94,21.96,60,388.77,466.87,90
51,50.47,43.56,60,644.35,697.7,90
52,65.81,83.6,45,550.43,730.43,90
53,80.31,85.85,60,129.11,187.93,90
54,56.93,49.52,60,0.0,1236.0,90
55,86.41,16.02,30,0.0,1236.0,90
56,22.96,96.54,60,185.91,415.75,90
57,24.18,72.33,15,0.0,1236.0,90
58,21.36,46.14,45,83.19,263.19,90
59,56.91,40.59,60,0.0,1236.0,90
60,25.15,57.73,15,0.0,1236.0,90
61,85.37,77.28,45,372.7,552.7,90
62,46.29,87.77,15,198.52,423.87,90
63,90.18,15.13,15,0.0,1236.0,90
64,56.61,20.73,60,0.0,1236.0,90
65,24.68,84.29,30,472.1,832.1,90
66,59.91,44.92,45,0.0,1236.0,90
67,76.8,47.27,60,0.0,1236.0,90
68,20.43,47.89,60,0.0,1236.0,90
69,18.69,13.36,45,0.0,1236.0,90
70,18.2,53.44,45,652.28,696.22,90
71,27.72,86.53,60,442.72,564.05,90
72,85.37,10.29,15,60.29,338.74,90
73,19.36,87.16,30,149.68,207.02,90
74,14.63,59.79,30,0.0,1236.0,90
75,28.01,14.15,45,81.24,236.5,90
76,86.46,11.01,45,622.95,706.76,90
77,17.43,83.31,15,0.0,1236.0,90
78,59.14,18.45,15,0.0,1236.0,90
79,24.33,80.43,60,0.0,1236.0,90
80,75.72,81.87,15,468.83,533.34,90
81,84.71,18.92,30,472.72,591.4,90
82,86.39,58.3,15,47.13,300.22,90
83,23.84,16.92,15,0.0,1236.0,90
84,87.16,83.61,15,639.09,695.67,90
85,61.53,56.6,45,152.17,233.33,90
86,28.62,48.81,15,199.87,379.87,90
87,84.95,80.05,45,548.98,663.56,90
88,25.23,83.55,30,487.74,611.25,90
89,57.73,14.94,30,0.0,1236.0,90
90,25.06,55.35,45,269.58,449.58,90
91,29.53,48.54,45,361.63,407.97,90
92,62.62,87.83,15,374.5,734.5,90
93,27.26,91.61,15,0.0,1236.0,90
94,30.82,50.56,30,244.49,459.49,90
95,60.86,50.51,30,0.0,1236.0,90
96,19.62,58.35,30,591.65,752.6,90
97,62.63,10.15,30,582.42,638.11,90
98,17.89,53.2,60,0.0,1236.0,90
99,68.29,11.82,15,492.86,557.17,90
100,33.54,91.96,15,319.4,679.4,90
