CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1236.0,0
1,87.76,45.39,33,416.23,776.23,90
2,77.74,92.01,66,214.53,292.42,90
3,55.47,18.06,33,136.53,180.23,90
4,88.19,87.79,49,0.0,1236.0,90
5,23.3,80.17,33,577.81,619.14,90
6,80.29,8.87,16,57.58,120.42,90
7,61.74,14.24,16,0.0,1236.0,90
8,81.29,81.39,66,168.21,243.2,90
9,29.06,55.54,16,0.0,1236.0,90
10,17.76,17.52,33,0.0,1236.0,90
11,90.68,83.86,66,0.0,1236.0,90
12,21.41,93.02,33,208.65,244.94,90
13,60.55,5.57,49,0.0,1236.0,90
14,23.59,51.84,33,0.0,1236.0,90
15,52.13,20.85,16,0.0,1236.0,90
16,76.16,53.56,16,0.0,1236.0,90
17,54.34,22.99,49,0.0,1236.0,90
18,87.32,57.71,66,62.96,242.96,90
19,60.8,11.46,16,0.0,1236.0,90
20,88.66,81.23,16,0.0,1236.0,90
21,27.81,89.94,16,0.0,1236.0,90
22,29.68,84.97,49,0.0,1236.0,90
23,26.62,67.25,49,21.83,80.41,90
24,76.0,95.23,16,74.02,135.41,90
25,65.58,50.58,66,29.33,101.25,90
26,79.92,55.05,16,222.7,277.97,90
27,25.86,9.57,33,462.83,521.0,90
28,20.2,81.19,33,0.0,1236.0,90
29,20.65,83.13,66,0.0,1236.0,90
30,47.04,86.16,16,0.0,1236.0,90
31,36.22,84.39,66,53.68,115.07,90
32,91.86,6.43,33,91.96,150.46,90
33,84.01,41.46,16,0.0,1236.0,90
34,27.14,47.1,16,0.0,1236.0,90
35,87.2,54.28,33,0.0,1236.0,90
36,63.93,53.51,66,64.67,244.67,90
37,56.13,53.13,66,287.14,647.14,90
38,59.0,77.38,49,602.86,673.62,90
39,78.93,58.66,49,354.99,525.68,90
40,50.22,22.09,49,0.0,1236.0,90
41,47.95,87.63,66,331.56,691.56,90
42,22.39,9.43,16,0.0,1236.0,90
43,80.13,89.23,16,0.0,1236.0,90
44,55.54,86.24,49,0.0,1236.0,90
45,79.75,85.2,66,237.81,313.32,90
46,19.41,89.95,49,543.35,723.35,90
47,51.22,89.87,66,0.0,1236.0,90
48,28.35,86.98,66,0.0,1236.0,90
49,87.25,49.87,49,67.93,150.88,90
50,52.29,11.39,16,0.0,1236.0,90
51,55.49,47.47,16,21.38,201.38,90
52,58.46,43.97,66,0.0,1236.0,90
53,21.77,100.0,33,0.0,1236.0,90
54,44.85,15.48,33,531.48,629.97,90
55,45.15,46.02,33,0.0,1236.0,90
56,91.6,41.17,49,0.0,1236.0,90
57,87.04,15.38,16,0.0,1236.0,90
58,83.55,10.55,33,554.82,606.94,90
59,49.11,14.86,33,472.08,542.34,90
60,84.5,6.63,33,0.0,1236.0,90
61,30.51,46.0,33,0.0,1236.0,90
62,33.2,18.46,49,111.66,319.97,90
63,11.01,53.12,16,29.16,344.65,90
64,84.53,16.12,16,0.0,1236.0,90
65,51.93,78.69,16,0.0,1236.0,90
66,90.78,13.1,33,62.77,217.34,90
67,27.8,49.93,66,444.6,624.6,90
68,88.04,61.17,49,0.0,1236.0,90
69,81.8,89.7,49,0.0,1236.0,90
70,85.52,19.93,49,54.56,246.45,90
71,27.03,51.8,16,0.0,1236.0,90
72,21.17,49.47,16,282.03,642.03,90
73,31.34,50.77,49,0.0,1236.0,90
74,81.25,90.37,33,61.89,156.31,90
75,77.32,12.66,66,528.16,708.16,90
76,26.75,85.05,16,580.86,703.55,90
77,65.89,77.4,16,540.58,669.32,90
78,54.38,76.88,33,250.4,430.4,90
79,83.44,14.0,33,526.27,589.28,90
80,84.23,17.43,16,177.54,334.83,90
81,62.57,50.98,33,0.0,1236.0,90
82,86.41,9.64,33,0.0,1236.0,90
83,61.52,43.28,33,128.19,488.19,90
84,54.85,84.76,66,0.0,1236.0,90
85,86.51,9.33,66,0.0,1236.0,90
86,49.45,53.42,66,361.26,541.26,90
87,34.05,50.36,33,5.96,183.71,90
88,24.59,89.53,33,0.0,1236.0,90
89,72.24,21.82,66,393.24,458.24,90
90,81.94,10.56,66,0.0,1236.0,90
91,92.14,90.65,49,0.0,1236.0,90
92,56.76,54.86,16,435.46,492.93,90
93,84.79,10.82,66,0.0,1236.0,90
94,24.44,51.12,49,465.78,825.78,90
95,81.45,89.68,49,181.62,450.87,90
96,76.14,50.55,66,0.0,1236.0,90
97,81.22,47.53,49,0.0,1236.0,90
98,53.55,52.59,66,520.39,610.27,90
99,30.89,10.99,16,575.88,695.71,90
100,57.19,82.63,16,0.0,1236.0,90
