CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,44.34,26.13,10,115.98,215.74,10
2,84.65,94.33,21,119.91,149.91,10
3,62.09,1.05,7,55.21,115.21,10
4,4.52,79.77,13,152.35,193.68,10
5,99.08,44.49,15,63.7,180.66,10
6,1.45,8.33,4,83.93,113.93,10
7,50.73,38.28,30,15.89,126.88,10
8,81.21,93.41,24,84.21,180.14,10
9,25.31,98.31,28,50.49,106.01,10
10,55.79,34.04,23,85.32,205.32,10
11,30.54,23.36,13,61.83,181.83,10
12,33.78,90.55,11,96.48,126.48,10
13,40.65,49.02,29,1.18,68.18,10
14,40.27,69.54,24,140.36,200.36,10
15,75.47,10.72,27,52.92,107.14,10
16,48.0,18.17,9,100.11,130.11,10
17,45.16,50.74,21,109.47,169.47,10
18,11.15,85.12,18,72.95,102.95,10
19,66.08,69.55,24,126.17,156.17,10
20,39.94,29.5,6,20.5,63.68,10
21,90.26,11.76,23,63.15,82.78,10
22,53.22,88.97,28,109.48,169.48,10
23,48.23,16.28,21,59.48,119.48,10
24,72.77,21.97,21,162.07,192.07,10
25,77.27,91.59,9,157.83,184.15,10
26,52.66,45.04,20,136.76,196.76,10
27,55.76,47.63,27,125.97,215.97,10
28,69.86,88.68,3,123.01,183.01,10
29,59.19,24.35,27,32.03,66.15,10
30,23.69,15.22,2,40.94,130.94,10
31,22.51,47.56,32,124.94,214.94,10
32,92.72,14.39,12,96.13,176.38,10
33,70.65,56.41,13,46.99,136.99,10
34,67.25,78.56,21,91.47,151.47,10
35,97.77,68.0,7,127.67,179.49,10
36,35.92,83.47,14,71.38,131.38,10
37,70.05,58.04,24,103.71,163.71,10
38,13.61,91.45,15,49.14,148.38,10
39,39.91,93.43,26,43.43,89.6,10
40,81.13,19.5,23,130.99,160.99,10
41,13.26,29.23,16,33.86,91.89,10
42,61.98,25.71,32,53.36,143.36,10
43,1.11,84.11,5,103.58,188.27,10
44,96.81,97.88,26,74.3,159.12,10
45,83.06,78.44,21,94.57,184.57,10
46,38.01,40.43,29,171.66,201.66,10
47,85.21,44.84,32,153.22,194.5,10
48,9.81,95.69,1,83.84,143.84,10
49,52.13,23.42,33,85.71,205.71,10
50,11.42,60.7,33,91.08,209.48,10
51,55.92,61.78,33,19.8,88.19,10
52,80.22,50.83,2,40.23,133.23,10
53,52.17,56.05,14,104.96,194.96,10
54,48.43,84.36,21,111.18,171.18,10
55,82.79,13.49,23,88.63,183.75,10
56,33.25,11.3,9,54.97,114.97,10
57,22.86,13.34,29,108.61,199.53,10
58,90.43,18.45,19,59.49,135.77,10
59,54.6,9.16,13,115.01,175.01,10
60,25.17,11.39,29,69.06,189.06,10
61,85.85,83.21,30,56.61,87.25,10
62,82.05,13.73,1,62.8,122.8,10
63,57.81,79.04,20,34.07,94.66,10
64,21.96,54.18,22,18.52,75.23,10
65,84.36,86.21,30,125.65,155.65,10
66,27.47,93.31,28,97.66,127.66,10
67,18.12,57.32,1,155.8,215.8,10
68,80.58,83.29,5,113.24,187.51,10
69,87.28,25.19,1,58.32,148.32,10
70,54.2,56.64,1,45.57,105.57,10
71,83.81,9.88,13,59.4,168.09,10
72,54.74,40.71,1,96.97,156.97,10
73,34.88,48.06,29,186.7,234.52,10
74,54.74,55.64,22,15.78,70.36,10
75,27.75,16.02,27,36.12,115.83,10
76,70.57,9.43,29,101.8,131.8,10
77,21.4,82.13,22,66.23,186.23,10
78,19.34,76.35,7,93.48,183.48,10
79,46.71,84.4,15,35.05,122.89,10
80,77.59,40.66,3,77.39,167.39,10
81,68.55,54.73,13,30.28,150.28,10
82,88.73,79.47,29,56.95,83.82,10
83,16.96,81.2,5,38.79,53.9,10
84,76.99,86.1,17,72.6,188.31,10
85,91.44,18.34,22,60.4,104.11,10
86,27.0,16.03,27,51.14,81.14,10
87,46.96,91.92,11,69.61,159.61,10
88,84.03,92.23,15,84.67,144.67,10
89,62.46,44.45,23,32.57,92.57,10
90,23.51,52.62,11,100.01,160.01,10
91,48.15,89.79,1,129.13,189.13,10
92,74.77,86.47,15,50.39,69.44,10
93,50.6,19.77,9,32.03,73.87,10
94,54.3,9.53,6,101.44,131.44,10
95,86.46,53.89,25,136.81,193.38,10
96,75.77,80.94,10,69.41,189.41,10
97,57.84,85.28,32,58.95,118.95,10
98,16.97,47.22,18,121.25,216.8,10
99,51.3,89.67,16,73.21,103.21,10
100,24.02,88.48,17,41.67,87.77,10
