CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,77.81,20.78,38,47.78,99.26,10
2,50.58,49.33,14,169.74,199.74,10
3,5.74,19.78,21,45.68,70.54,10
4,31.96,91.0,20,133.73,193.73,10
5,24.83,5.05,17,47.44,141.0,10
6,92.31,82.77,5,76.2,136.2,10
7,44.37,77.93,38,97.49,157.49,10
8,90.42,46.19,30,50.56,83.6,10
9,16.8,18.48,36,39.14,105.05,10
10,63.52,41.14,2,112.55,172.55,10
11,46.56,73.77,20,132.31,215.34,10
12,11.88,66.36,7,32.53,146.31,10
13,15.33,97.61,26,53.62,89.42,10
14,14.96,83.17,17,88.2,118.2,10
15,73.65,10.91,1,83.7,113.7,10
16,42.3,61.77,2,41.06,71.06,10
17,89.93,74.66,18,67.3,184.31,10
18,57.9,83.04,9,74.73,164.73,10
19,66.6,59.74,11,123.47,211.67,10
20,71.03,29.22,33,138.88,198.88,10
21,11.92,54.19,10,97.52,157.52,10
22,29.24,77.9,38,43.27,73.27,10
23,7.17,7.99,38,97.18,157.18,10
24,62.57,95.93,38,131.3,161.3,10
25,4.35,15.95,39,61.63,121.63,10
26,43.26,66.52,25,88.54,178.54,10
27,14.55,27.13,13,152.49,205.78,10
28,94.1,84.39,1,110.9,140.9,10
29,95.66,20.92,9,62.8,166.1,10
30,46.68,51.57,4,6.86,67.15,10
31,26.95,0.15,40,51.53,159.05,10
32,7.39,44.14,33,52.21,112.21,10
33,30.84,19.19,10,32.14,113.21,10
34,67.92,41.96,41,29.05,142.27,10
35,5.39,25.53,1,42.39,103.43,10
36,54.18,43.06,23,157.71,224.21,10
37,91.43,29.7,38,124.11,184.71,10
38,45.21,59.76,16,11.06,72.71,10
39,41.96,61.67,7,107.74,197.74,10
40,21.68,3.25,27,67.13,157.13,10
41,50.93,25.92,33,129.29,189.29,10
42,42.42,15.93,31,62.73,92.73,10
43,40.18,15.54,29,86.1,116.1,10
44,45.32,26.5,24,24.09,82.84,10
45,79.09,85.63,41,69.97,99.97,10
46,69.46,44.66,6,40.17,160.17,10
47,54.68,94.01,20,128.38,188.38,10
48,22.06,35.23,3,23.24,95.7,10
49,24.82,1.45,10,50.87,116.91,10
50,52.13,83.36,35,59.85,119.85,10
51,57.46,11.61,29,46.02,106.02,10
52,54.7,8.33,6,53.7,143.7,10
53,88.2,48.01,11,163.0,191.76,10
54,55.68,79.52,35,102.68,132.68,10
55,48.54,10.42,20,42.73,102.73,10
56,27.08,80.76,33,145.16,206.64,10
57,84.95,49.84,2,100.3,195.05,10
58,31.09,49.21,18,48.52,168.52,10
59,91.27,87.18,2,97.04,176.67,10
60,81.29,46.4,27,54.98,174.98,10
61,52.63,39.09,3,53.75,83.75,10
62,18.0,79.21,16,155.46,203.43,10
63,21.26,21.32,32,34.26,110.17,10
64,78.42,52.01,22,38.47,155.61,10
65,61.46,45.91,17,48.52,168.52,10
66,60.38,27.17,24,112.87,209.4,10
67,64.25,80.73,2,39.15,119.02,10
68,21.26,77.62,2,152.0,182.0,10
69,45.93,48.76,16,119.89,149.89,10
70,57.65,23.02,24,141.63,171.63,10
71,83.02,47.76,25,80.74,196.92,10
72,87.14,55.77,29,47.49,123.85,10
73,86.29,50.8,18,46.3,103.48,10
74,22.98,43.59,15,54.66,144.66,10
75,86.66,53.16,20,128.27,193.23,10
76,27.89,47.5,39,59.14,119.14,10
77,87.38,79.9,35,56.03,77.05,10
78,23.68,49.98,33,16.32,33.76,10
79,45.69,51.29,33,38.87,158.87,10
80,30.25,51.77,1,9.91,83.3,10
81,20.83,8.55,20,110.93,140.93,10
82,95.92,46.63,16,56.02,142.02,10
83,28.7,47.94,34,180.22,228.51,10
84,21.36,88.19,19,42.5,107.36,10
85,25.49,85.15,25,38.03,102.72,10
86,87.4,84.22,36,72.33,102.33,10
87,41.72,48.74,7,147.01,207.01,10
88,55.36,76.67,2,86.85,176.85,10
89,78.55,84.4,16,51.67,72.19,10
90,45.79,48.18,11,166.03,233.93,10
91,32.7,79.2,41,63.85,183.85,10
92,88.72,50.42,2,48.72,64.26,10
93,49.77,45.97,27,80.6,110.6,10
94,24.88,90.39,22,115.87,196.87,10
95,60.37,85.8,41,41.19,111.54,10
96,85.02,86.87,11,111.1,171.1,10
97,55.22,81.82,11,112.21,142.21,10
98,83.9,82.45,2,63.42,123.42,10
99,33.99,81.65,26,32.22,123.54,10
100,83.43,52.39,9,91.66,196.5,10
