CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,2.8,13.51,47,126.89,156.89,10
2,93.82,55.14,33,54.06,135.35,10
3,81.58,13.15,43,94.49,184.44,10
4,13.37,27.87,60,0.0,240.0,10
5,73.54,55.99,39,40.67,70.67,10
6,57.11,79.07,39,33.73,85.35,10
7,52.8,65.44,33,52.7,82.7,10
8,76.58,11.37,47,0.0,240.0,10
9,3.33,45.8,27,43.89,73.89,10
10,80.83,41.5,21,96.46,156.46,10
11,54.17,26.75,44,78.66,168.66,10
12,24.96,9.48,63,0.0,240.0,10
13,5.44,91.5,43,144.22,185.99,10
14,48.38,95.52,35,0.0,240.0,10
15,81.8,17.36,32,0.0,240.0,10
16,95.58,99.69,63,0.0,240.0,10
17,73.4,84.3,15,79.1,192.12,10
18,1.5,52.93,59,141.12,201.39,10
19,76.74,46.07,11,104.33,164.33,10
20,94.59,12.37,35,100.54,173.7,10
21,57.78,49.58,47,0.0,240.0,10
22,46.94,33.9,49,75.5,195.5,10
23,5.82,80.51,35,90.99,180.99,10
24,9.2,79.74,17,78.6,108.6,10
25,35.45,84.03,17,0.0,240.0,10
26,47.88,51.63,9,133.73,231.95,10
27,76.58,14.05,17,0.0,240.0,10
28,73.61,27.39,56,80.11,140.11,10
29,2.2,59.61,31,48.86,168.86,10
30,44.44,80.94,52,31.26,87.44,10
31,83.12,61.96,28,44.75,104.09,10
32,29.9,58.06,24,126.96,227.08,10
33,99.71,57.94,35,0.0,240.0,10
34,26.58,87.23,35,108.62,168.62,10
35,91.89,99.88,33,104.86,168.02,10
36,9.83,47.67,60,154.31,184.31,10
37,62.59,55.51,31,72.56,132.56,10
38,0.93,83.24,28,81.9,141.9,10
39,62.04,88.02,28,43.95,82.44,10
40,58.36,0.15,48,0.0,240.0,10
41,17.94,74.75,5,53.45,83.45,10
42,60.4,16.33,9,141.05,200.63,10
43,34.55,89.57,5,74.33,194.33,10
44,3.23,19.6,63,157.43,187.43,10
45,79.42,67.11,4,62.68,122.68,10
46,33.53,27.06,47,23.83,83.85,10
47,19.54,84.94,53,40.49,135.45,10
48,66.7,61.35,51,0.0,240.0,10
49,24.49,12.86,16,55.94,85.94,10
50,46.96,51.75,63,0.0,240.0,10
51,51.48,12.34,29,101.0,131.0,10
52,84.66,82.2,27,0.0,240.0,10
53,28.48,47.29,13,58.54,88.54,10
54,56.34,44.8,5,140.86,222.85,10
55,76.76,80.1,21,47.51,133.08,10
56,34.36,12.79,48,99.66,159.66,10
57,81.55,50.13,56,41.55,92.2,10
58,53.36,85.19,61,0.0,240.0,10
59,29.1,52.15,9,0.0,240.0,10
60,50.69,11.98,7,95.88,125.88,10
61,58.57,18.54,11,157.39,203.47,10
62,21.3,18.88,47,0.0,240.0,10
63,28.96,16.65,55,78.06,168.06,10
64,58.96,54.31,32,19.44,66.18,10
65,56.99,45.25,11,47.86,167.86,10
66,49.71,51.1,4,9.77,99.75,10
67,20.74,10.42,36,0.0,240.0,10
68,54.41,79.41,15,143.28,207.25,10
69,63.24,17.04,36,107.62,197.62,10
70,59.53,47.49,3,19.69,112.27,10
71,24.26,48.51,15,123.45,153.45,10
72,19.8,87.65,13,64.93,94.93,10
73,28.31,88.87,61,53.11,83.11,10
74,48.4,58.73,25,0.0,240.0,10
75,53.53,88.67,11,0.0,240.0,10
76,83.98,16.62,45,156.78,184.79,10
77,55.15,85.53,56,80.09,170.09,10
78,55.46,83.2,63,36.62,83.76,10
79,60.67,12.91,32,67.39,187.39,10
80,85.9,84.61,48,0.0,240.0,10
81,89.09,79.36,59,57.2,109.95,10
82,83.95,16.11,11,156.19,184.5,10
83,83.99,81.71,51,81.68,141.68,10
84,63.45,80.75,8,38.67,107.86,10
85,32.82,14.78,13,115.38,175.38,10
86,53.7,20.79,59,122.79,182.79,10
87,25.08,90.01,4,79.13,139.13,10
88,28.0,12.38,15,106.76,136.76,10
89,79.94,48.69,47,39.96,127.45,10
90,88.14,15.39,48,0.0,240.0,10
91,56.16,85.26,41,0.0,240.0,10
92,28.42,18.54,64,52.07,112.07,10
93,24.53,15.74,17,86.59,116.59,10
94,81.99,90.85,55,0.0,240.0,10
95,33.49,43.77,4,38.04,98.04,10
96,27.66,54.86,64,88.23,178.23,10
97,88.15,51.33,47,134.02,164.02,10
98,87.31,20.42,67,97.81,157.81,10
99,60.19,19.16,57,84.31,203.14,10
100,53.44,12.27,11,0.0,240.0,10
