CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,99,13,4,60.0,116.0,10
2,39,4,1,176.0,218.0,10
3,28,56,8,110.0,154.0,10
4,9,99,1,198.0,230.0,10
5,53,9,8,13.0,58.0,10
6,46,89,4,180.0,230.0,10
7,56,56,4,158.0,214.0,10
8,8,35,7,192.0,215.0,10
9,25,65,7,115.0,170.0,10
10,37,41,3,115.0,157.0,10
11,82,95,3,74.0,132.0,10
12,47,78,4,177.0,230.0,10
13,79,67,4,196.0,230.0,10
14,80,70,10,43.0,73.0,10
15,11,25,6,7.0,48.0,10
16,34,2,5,173.0,198.0,10
17,67,88,3,39.0,87.0,10
18,95,51,5,28.0,85.0,10
19,52,62,1,209.0,230.0,10
20,38,39,7,147.0,189.0,10
21,61,52,9,189.0,230.0,10
22,40,13,3,185.0,230.0,10
23,66,82,10,180.0,230.0,10
24,57,28,4,125.0,174.0,10
25,91,24,3,159.0,215.0,10
26,61,98,4,29.0,88.0,10
27,12,2,2,81.0,141.0,10
28,10,97,3,186.0,230.0,10
29,38,91,8,123.0,148.0,10
30,47,98,9,193.0,230.0,10
31,78,64,3,171.0,230.0,10
32,26,84,7,38.0,67.0,10
33,41,91,7,120.0,162.0,10
34,84,43,9,179.0,230.0,10
35,40,71,1,61.0,84.0,10
36,63,4,9,51.0,72.0,10
37,65,68,9,172.0,230.0,10
38,74,87,2,182.0,230.0,10
39,73,76,1,208.0,230.0,10
40,85,7,9,142.0,169.0,10
41,77,1,9,57.0,94.0,10
42,7,64,7,126.0,167.0,10
43,88,10,2,174.0,230.0,10
44,33,4,7,155.0,176.0,10
45,100,97,4,90.0,143.0,10
46,59,62,5,185.0,230.0,10
47,76,19,7,45.0,96.0,10
48,100,4,5,204.0,230.0,10
49,54,27,2,0.0,41.0,10
50,32,45,9,94.0,129.0,10
51,0,47,6,137.0,197.0,10
52,80,56,4,111.0,148.0,10
53,91,44,1,171.0,230.0,10
54,73,19,2,21.0,78.0,10
55,90,51,4,51.0,104.0,10
56,48,57,4,101.0,136.0,10
57,48,42,8,176.0,196.0,10
58,90,28,5,197.0,230.0,10
59,96,86,7,56.0,114.0,10
60,65,20,9,188.0,230.0,10
61,76,94,7,170.0,230.0,10
62,62,85,6,140.0,167.0,10
63,84,60,9,124.0,155.0,10
64,33,67,2,155.0,198.0,10
65,29,68,1,31.0,54.0,10
66,26,90,10,205.0,230.0,10
67,43,52,8,188.0,230.0,10
68,28,26,2,52.0,97.0,10
69,92,69,10,204.0,230.0,10
70,22,20,6,20.0,68.0,10
71,18,2,3,115.0,142.0,10
72,44,88,6,186.0,230.0,10
73,23,8,2,122.0,181.0,10
74,91,94,5,203.0,230.0,10
75,94,100,10,195.0,230.0,10
76,44,88,3,36.0,71.0,10
77,19,1,1,132.0,152.0,10
78,27,46,8,67.0,115.0,10
79,29,51,4,144.0,194.0,10
80,3,37,8,182.0,227.0,10
81,14,70,2,22.0,79.0,10
82,43,96,5,93.0,140.0,10
83,61,20,10,88.0,120.0,10
84,28,82,1,181.0,228.0,10
85,45,55,8,163.0,215.0,10
86,77,27,2,208.0,230.0,10
87,64,22,2,186.0,230.0,10
88,68,58,8,210.0,230.0,10
89,99,54,8,81.0,110.0,10
90,53,96,9,185.0,215.0,10
91,89,34,4,200.0,230.0,10
92,87,94,6,75.0,96.0,10
93,52,71,5,201.0,230.0,10
94,55,24,4,178.0,221.0,10
95,78,45,7,200.0,230.0,10
96,88,7,9,207.0,230.0,10
97,94,70,9,176.0,230.0,10
98,51,6,10,206.0,230.0,10
99,11,67,2,117.0,141.0,10
100,10,71,6,41.0,79.0,10
