CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,43,84,7,73.0,119.0,10
2,13,60,2,153.0,173.0,10
3,25,43,9,85.0,118.0,10
4,56,44,1,11.0,51.0,10
5,50,60,8,197.0,230.0,10
6,98,73,2,53.0,100.0,10
7,81,10,5,177.0,230.0,10
8,92,14,2,145.0,191.0,10
9,30,76,1,189.0,230.0,10
10,68,70,5,179.0,230.0,10
11,97,31,2,194.0,230.0,10
12,96,51,5,75.0,123.0,10
13,100,50,9,47.0,94.0,10
14,31,60,9,2.0,51.0,10
15,64,43,9,112.0,146.0,10
16,15,48,2,154.0,196.0,10
17,79,29,3,187.0,230.0,10
18,53,20,2,41.0,101.0,10
19,35,74,5,170.0,227.0,10
20,66,22,9,111.0,149.0,10
21,13,53,5,69.0,122.0,10
22,41,9,1,95.0,147.0,10
23,36,37,8,0.0,49.0,10
24,13,71,1,70.0,115.0,10
25,18,22,3,100.0,157.0,10
26,89,3,6,178.0,203.0,10
27,84,90,1,73.0,108.0,10
28,7,79,10,93.0,147.0,10
29,97,65,4,110.0,133.0,10
30,77,66,5,157.0,183.0,10
31,5,29,10,22.0,79.0,10
32,33,67,7,192.0,230.0,10
33,65,10,1,70.0,128.0,10
34,66,73,8,149.0,184.0,10
35,100,4,10,70.0,96.0,10
36,69,98,4,170.0,230.0,10
37,54,80,6,26.0,86.0,10
38,4,63,7,32.0,61.0,10
39,64,70,2,122.0,159.0,10
40,18,90,1,136.0,159.0,10
41,3,32,5,12.0,69.0,10
42,88,80,7,175.0,198.0,10
43,16,60,9,144.0,192.0,10
44,89,97,10,85.0,117.0,10
45,97,71,9,126.0,173.0,10
46,97,62,4,51.0,89.0,10
47,12,93,5,196.0,230.0,10
48,85,8,7,36.0,89.0,10
49,1,33,6,18.0,60.0,10
50,11,96,1,176.0,223.0,10
51,22,79,10,90.0,140.0,10
52,11,18,3,77.0,126.0,10
53,94,21,2,207.0,230.0,10
54,85,35,10,174.0,230.0,10
55,11,48,3,171.0,228.0,10
56,18,98,4,76.0,128.0,10
57,73,41,4,190.0,230.0,10
58,5,21,10,57.0,114.0,10
59,11,82,5,56.0,82.0,10
60,73,22,6,165.0,216.0,10
61,57,20,3,80.0,139.0,10
62,53,85,5,48.0,84.0,10
63,20,0,5,44.0,92.0,10
64,11,88,8,42.0,83.0,10
65,52,51,3,199.0,230.0,10
66,100,100,10,207.0,230.0,10
67,74,60,2,106.0,128.0,10
68,53,24,5,123.0,161.0,10
69,17,59,8,124.0,164.0,10
70,68,46,4,127.0,170.0,10
71,0,66,7,35.0,82.0,10
72,92,46,4,203.0,230.0,10
73,4,5,8,132.0,174.0,10
74,85,70,6,124.0,160.0,10
75,87,60,6,82.0,132.0,10
76,81,44,1,23.0,72.0,10
77,2,60,3,125.0,157.0,10
78,23,0,9,74.0,116.0,10
79,77,92,2,188.0,217.0,10
80,50,2,7,127.0,174.0,10
81,82,86,10,50.0,88.0,10
82,0,42,8,174.0,230.0,10
83,15,4,2,28.0,64.0,10
84,33,49,4,13.0,35.0,10
85,79,53,10,150.0,177.0,10
86,22,10,10,27.0,85.0,10
87,87,91,4,203.0,230.0,10
88,20,75,4,138.0,190.0,10
89,70,68,7,194.0,230.0,10
90,42,89,2,157.0,185.0,10
91,72,90,6,193.0,215.0,10
92,9,46,9,188.0,230.0,10
93,51,25,6,120.0,163.0,10
94,96,65,5,123.0,143.0,10
95,25,21,1,170.0,211.0,10
96,20,93,5,56.0,112.0,10
97,60,5,2,19.0,50.0,10
98,81,68,6,133.0,167.0,10
99,8,22,2,79.0,114.0,10
100,38,55,2,108.0,145.0,10
