CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,47,8,4,144.0,193.0,10
2,34,35,1,142.0,181.0,10
3,18,62,5,73.0,130.0,10
4,40,46,7,131.0,164.0,10
5,23,90,6,49.0,101.0,10
6,2,55,1,30.0,68.0,10
7,27,49,10,0.0,59.0,10
8,58,32,3,107.0,147.0,10
9,93,61,10,99.0,156.0,10
10,11,9,10,206.0,230.0,10
11,74,76,4,117.0,137.0,10
12,1,51,5,52.0,109.0,10
13,58,18,9,66.0,125.0,10
14,69,32,3,150.0,205.0,10
15,65,70,5,111.0,145.0,10
16,96,63,2,98.0,152.0,10
17,99,60,4,72.0,122.0,10
18,65,7,8,61.0,91.0,10
19,4,49,3,78.0,115.0,10
20,3,57,7,153.0,210.0,10
21,86,84,1,68.0,127.0,10
22,53,47,3,184.0,207.0,10
23,56,65,5,11.0,57.0,10
24,22,29,4,5.0,38.0,10
25,19,31,10,0.0,25.0,10
26,40,28,2,185.0,230.0,10
27,66,57,4,181.0,230.0,10
28,66,58,1,27.0,49.0,10
29,55,77,3,80.0,103.0,10
30,58,97,10,187.0,230.0,10
31,84,95,2,162.0,199.0,10
32,8,92,6,143.0,199.0,10
33,19,100,2,87.0,113.0,10
34,49,5,10,163.0,195.0,10
35,47,83,3,161.0,188.0,10
36,19,95,4,96.0,122.0,10
37,16,59,4,146.0,172.0,10
38,51,87,4,141.0,201.0,10
39,83,75,2,39.0,96.0,10
40,52,82,10,47.0,74.0,10
41,19,10,4,11.0,60.0,10
42,40,29,7,0.0,22.0,10
43,49,29,1,204.0,230.0,10
44,47,69,1,39.0,95.0,10
45,84,25,9,33.0,76.0,10
46,16,90,2,107.0,156.0,10
47,8,79,3,52.0,74.0,10
48,50,79,1,66.0,119.0,10
49,78,32,9,175.0,230.0,10
50,93,16,10,210.0,230.0,10
51,2,4,1,116.0,168.0,10
52,47,92,1,191.0,217.0,10
53,15,25,8,46.0,103.0,10
54,71,40,7,208.0,230.0,10
55,16,69,10,173.0,226.0,10
56,80,48,8,41.0,85.0,10
57,44,13,1,105.0,156.0,10
58,2,5,4,114.0,173.0,10
59,98,25,8,48.0,97.0,10
60,67,18,7,208.0,230.0,10
61,52,13,10,199.0,230.0,10
62,5,21,4,49.0,79.0,10
63,9,17,8,76.0,135.0,10
64,41,21,2,118.0,150.0,10
65,36,90,1,202.0,230.0,10
66,16,87,6,133.0,181.0,10
67,24,24,1,165.0,199.0,10
68,26,92,6,38.0,59.0,10
69,17,39,10,125.0,150.0,10
70,79,49,10,46.0,96.0,10
71,1,78,9,109.0,152.0,10
72,2,10,5,109.0,148.0,10
73,65,4,9,44.0,100.0,10
74,42,30,2,116.0,160.0,10
75,47,67,8,159.0,206.0,10
76,73,82,5,184.0,230.0,10
77,80,7,3,171.0,212.0,10
78,9,50,7,46.0,87.0,10
79,30,25,8,41.0,68.0,10
80,17,97,10,103.0,154.0,10
81,4,42,3,80.0,121.0,10
82,71,33,1,188.0,230.0,10
83,95,77,7,181.0,230.0,10
84,78,44,2,26.0,69.0,10
85,50,14,10,186.0,230.0,10
86,71,84,8,201.0,230.0,10
87,43,34,4,137.0,170.0,10
88,2,1,3,191.0,230.0,10
89,36,69,6,203.0,230.0,10
90,54,75,10,78.0,125.0,10
91,61,16,2,97.0,118.0,10
92,65,89,5,46.0,101.0,10
93,8,83,1,174.0,230.0,10
94,53,14,1,27.0,53.0,10
95,43,61,4,90.0,144.0,10
96,43,100,8,175.0,230.0,10
97,34,46,2,171.0,230.0,10
98,31,10,6,68.0,117.0,10
99,31,5,10,75.0,104.0,10
100,69,33,1,186.0,230.0,10
