CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,74,36,7,162.0,183.0,10
2,11,32,6,6.0,46.0,10
3,58,6,6,24.0,81.0,10
4,18,81,3,188.0,230.0,10
5,51,0,2,210.0,230.0,10
6,94,68,6,76.0,116.0,10
7,96,26,1,97.0,152.0,10
8,0,63,7,187.0,230.0,10
9,93,53,4,197.0,230.0,10
10,56,49,9,209.0,230.0,10
11,92,83,8,194.0,230.0,10
12,35,56,3,111.0,139.0,10
13,44,69,9,190.0,230.0,10
14,37,9,3,122.0,173.0,10
15,26,67,4,172.0,229.0,10
16,28,6,6,69.0,125.0,10
17,30,59,10,163.0,200.0,10
18,34,4,6,85.0,112.0,10
19,15,25,10,70.0,99.0,10
20,43,21,2,188.0,230.0,10
21,95,51,7,194.0,230.0,10
22,77,8,7,136.0,183.0,10
23,92,15,9,190.0,230.0,10
24,70,4,10,57.0,106.0,10
25,13,25,9,45.0,91.0,10
26,38,52,10,7.0,36.0,10
27,15,39,5,28.0,66.0,10
28,82,98,1,169.0,194.0,10
29,53,39,4,170.0,230.0,10
30,14,74,4,29.0,63.0,10
31,97,84,4,157.0,179.0,10
32,14,55,2,174.0,230.0,10
33,23,55,7,80.0,100.0,10
34,21,42,3,0.0,48.0,10
35,93,36,3,142.0,167.0,10
36,93,73,3,188.0,219.0,10
37,67,24,6,182.0,230.0,10
38,18,23,10,63.0,106.0,10
39,18,14,5,52.0,87.0,10
40,80,91,4,166.0,201.0,10
41,75,11,2,29.0,50.0,10
42,15,31,10,39.0,64.0,10
43,73,16,9,125.0,151.0,10
44,89,15,4,201.0,230.0,10
45,43,90,4,57.0,88.0,10
46,11,43,4,20.0,56.0,10
47,61,80,6,22.0,69.0,10
48,82,90,5,129.0,186.0,10
49,23,34,1,0.0,51.0,10
50,36,26,1,165.0,193.0,10
51,64,9,10,44.0,90.0,10
52,25,24,1,26.0,53.0,10
53,5,53,5,202.0,230.0,10
54,86,3,8,177.0,200.0,10
55,61,51,7,150.0,175.0,10
56,79,72,5,179.0,230.0,10
57,99,69,2,56.0,96.0,10
58,38,3,1,115.0,175.0,10
59,88,83,9,199.0,230.0,10
60,62,94,8,151.0,209.0,10
61,83,57,6,36.0,77.0,10
62,66,15,7,124.0,158.0,10
63,70,74,4,103.0,140.0,10
64,80,84,7,90.0,121.0,10
65,80,89,9,142.0,172.0,10
66,70,84,3,175.0,230.0,10
67,83,87,10,55.0,114.0,10
68,38,12,2,172.0,230.0,10
69,21,59,9,58.0,100.0,10
70,46,70,6,197.0,230.0,10
71,47,85,1,208.0,230.0,10
72,93,19,8,26.0,81.0,10
73,67,17,10,45.0,87.0,10
74,69,67,7,29.0,55.0,10
75,36,13,10,103.0,128.0,10
76,90,17,3,195.0,230.0,10
77,9,100,2,182.0,230.0,10
78,28,35,10,74.0,104.0,10
79,97,2,7,92.0,136.0,10
80,20,50,2,194.0,218.0,10
81,67,60,1,106.0,147.0,10
82,9,39,3,37.0,90.0,10
83,79,68,3,186.0,230.0,10
84,1,78,7,145.0,197.0,10
85,60,87,5,49.0,101.0,10
86,68,36,7,174.0,203.0,10
87,96,81,7,55.0,89.0,10
88,68,9,9,99.0,138.0,10
89,37,85,7,80.0,101.0,10
90,57,6,9,34.0,56.0,10
91,44,54,9,102.0,134.0,10
92,15,99,1,176.0,230.0,10
93,0,93,5,119.0,164.0,10
94,81,42,3,171.0,230.0,10
95,35,80,2,140.0,178.0,10
96,62,12,4,88.0,136.0,10
97,62,25,7,149.0,208.0,10
98,94,69,3,72.0,131.0,10
99,70,26,6,69.0,99.0,10
100,18,17,2,7.0,47.0,10
