CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,97,67,9,80.0,113.0,10
2,98,51,8,207.0,230.0,10
3,78,14,1,37.0,63.0,10
4,61,46,7,191.0,230.0,10
5,6,92,2,91.0,128.0,10
6,37,3,9,194.0,230.0,10
7,1,37,5,181.0,230.0,10
8,29,3,6,194.0,225.0,10
9,20,80,9,190.0,230.0,10
10,61,78,4,187.0,230.0,10
11,51,58,7,195.0,230.0,10
12,44,100,1,48.0,77.0,10
13,9,29,8,5.0,48.0,10
14,48,37,6,126.0,152.0,10
15,1,21,5,49.0,88.0,10
16,2,86,5,181.0,230.0,10
17,97,48,6,180.0,211.0,10
18,69,86,1,183.0,230.0,10
19,69,12,10,136.0,170.0,10
20,86,51,9,177.0,230.0,10
21,13,26,7,34.0,59.0,10
22,27,45,5,0.0,33.0,10
23,16,75,2,197.0,230.0,10
24,76,57,5,95.0,136.0,10
25,49,88,6,200.0,230.0,10
26,67,14,6,154.0,184.0,10
27,9,84,5,157.0,182.0,10
28,93,86,10,67.0,96.0,10
29,98,88,10,199.0,230.0,10
30,45,9,1,14.0,52.0,10
31,32,70,1,63.0,107.0,10
32,83,91,1,176.0,216.0,10
33,92,93,2,100.0,125.0,10
34,0,2,1,104.0,141.0,10
35,28,58,2,171.0,194.0,10
36,60,12,4,106.0,158.0,10
37,31,85,8,42.0,67.0,10
38,57,30,8,173.0,230.0,10
39,3,68,2,58.0,89.0,10
40,35,99,3,153.0,198.0,10
41,46,21,8,74.0,109.0,10
42,75,9,6,172.0,206.0,10
43,25,49,5,202.0,230.0,10
44,79,46,5,188.0,230.0,10
45,11,70,10,203.0,230.0,10
46,33,5,4,198.0,230.0,10
47,60,35,7,174.0,230.0,10
48,65,35,9,181.0,230.0,10
49,64,48,3,171.0,230.0,10
50,6,43,8,116.0,160.0,10
51,37,96,2,86.0,123.0,10
52,96,13,4,125.0,178.0,10
53,97,42,4,43.0,96.0,10
54,84,38,9,25.0,70.0,10
55,39,90,5,60.0,106.0,10
56,98,5,5,65.0,88.0,10
57,39,53,8,170.0,230.0,10
58,30,22,1,173.0,201.0,10
59,97,16,6,155.0,194.0,10
60,1,94,6,180.0,230.0,10
61,95,59,10,201.0,230.0,10
62,66,5,8,98.0,132.0,10
63,92,63,8,63.0,85.0,10
64,7,62,1,59.0,102.0,10
65,20,64,3,123.0,167.0,10
66,13,2,8,122.0,165.0,10
67,19,74,10,194.0,230.0,10
68,17,20,4,74.0,115.0,10
69,55,2,10,38.0,83.0,10
70,32,67,2,60.0,113.0,10
71,73,53,5,29.0,68.0,10
72,36,74,10,109.0,167.0,10
73,67,72,6,136.0,196.0,10
74,23,96,6,108.0,152.0,10
75,11,37,4,182.0,220.0,10
76,86,96,7,184.0,230.0,10
77,57,33,9,183.0,230.0,10
78,2,62,4,87.0,118.0,10
79,32,82,10,181.0,204.0,10
80,81,21,8,183.0,226.0,10
81,71,20,8,98.0,156.0,10
82,13,49,4,90.0,148.0,10
83,41,32,2,190.0,230.0,10
84,14,79,5,36.0,72.0,10
85,97,70,9,120.0,179.0,10
86,17,72,1,47.0,99.0,10
87,5,90,9,184.0,230.0,10
88,86,66,2,152.0,203.0,10
89,33,14,7,193.0,230.0,10
90,73,65,8,202.0,230.0,10
91,72,27,3,208.0,230.0,10
92,68,89,7,183.0,230.0,10
93,11,80,6,160.0,205.0,10
94,88,83,7,70.0,122.0,10
95,26,68,2,146.0,190.0,10
96,62,56,9,184.0,230.0,10
97,24,37,1,150.0,183.0,10
98,63,56,1,191.0,230.0,10
99,10,64,7,38.0,79.0,10
100,90,60,5,178.0,230.0,10
