CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,91,80,3,78.0,107.0,10
2,12,89,6,45.0,93.0,10
3,98,2,5,120.0,170.0,10
4,3,77,8,180.0,230.0,10
5,72,66,3,146.0,175.0,10
6,26,72,3,79.0,107.0,10
7,36,96,2,188.0,230.0,10
8,71,82,6,201.0,227.0,10
9,97,74,8,185.0,207.0,10
10,11,57,4,10.0,63.0,10
11,85,82,1,181.0,208.0,10
12,10,59,1,174.0,230.0,10
13,18,31,6,0.0,38.0,10
14,27,21,3,139.0,189.0,10
15,35,17,2,70.0,103.0,10
16,65,22,4,196.0,230.0,10
17,22,76,9,106.0,159.0,10
18,80,96,9,52.0,103.0,10
19,20,16,10,115.0,152.0,10
20,58,16,7,75.0,106.0,10
21,100,68,4,70.0,117.0,10
22,15,19,1,20.0,67.0,10
23,97,86,3,100.0,133.0,10
24,94,57,4,200.0,230.0,10
25,80,26,5,201.0,230.0,10
26,42,42,3,193.0,230.0,10
27,18,89,10,81.0,140.0,10
28,29,0,10,34.0,70.0,10
29,89,59,1,26.0,81.0,10
30,62,7,5,44.0,94.0,10
31,98,82,8,51.0,97.0,10
32,55,16,10,129.0,184.0,10
33,92,91,7,179.0,230.0,10
34,8,45,8,101.0,125.0,10
35,93,71,6,151.0,187.0,10
36,78,82,6,107.0,138.0,10
37,77,8,9,97.0,127.0,10
38,40,14,6,133.0,184.0,10
39,0,2,3,60.0,120.0,10
40,74,80,2,119.0,141.0,10
41,33,19,10,68.0,91.0,10
42,3,64,2,30.0,58.0,10
43,16,59,5,207.0,230.0,10
44,4,81,2,117.0,172.0,10
45,16,85,1,143.0,163.0,10
46,78,60,10,118.0,160.0,10
47,66,85,8,172.0,230.0,10
48,57,100,6,192.0,230.0,10
49,0,80,1,191.0,230.0,10
50,48,22,9,122.0,180.0,10
51,95,84,3,89.0,147.0,10
52,61,78,5,192.0,230.0,10
53,25,87,9,52.0,84.0,10
54,1,2,10,87.0,118.0,10
55,42,29,9,0.0,24.0,10
56,29,50,9,0.0,47.0,10
57,36,34,10,97.0,147.0,10
58,21,49,9,199.0,230.0,10
59,53,37,2,97.0,143.0,10
60,36,95,6,192.0,230.0,10
61,57,43,8,192.0,230.0,10
62,10,15,5,57.0,82.0,10
63,32,64,9,0.0,50.0,10
64,8,41,4,118.0,143.0,10
65,50,13,6,23.0,58.0,10
66,78,32,6,191.0,230.0,10
67,37,92,4,193.0,230.0,10
68,85,13,4,177.0,230.0,10
69,49,49,1,14.0,34.0,10
70,99,35,7,24.0,84.0,10
71,62,22,8,182.0,226.0,10
72,23,62,10,98.0,125.0,10
73,6,59,5,45.0,98.0,10
74,23,14,7,16.0,37.0,10
75,50,45,7,195.0,230.0,10
76,36,16,10,69.0,118.0,10
77,88,89,10,73.0,115.0,10
78,73,22,8,184.0,230.0,10
79,53,56,3,142.0,199.0,10
80,87,11,2,187.0,230.0,10
81,35,98,5,207.0,230.0,10
82,46,9,8,6.0,32.0,10
83,68,42,4,171.0,230.0,10
84,83,37,8,84.0,105.0,10
85,58,66,6,19.0,39.0,10
86,70,55,1,122.0,147.0,10
87,43,0,1,111.0,164.0,10
88,20,56,2,154.0,196.0,10
89,80,42,2,155.0,177.0,10
90,41,99,7,177.0,230.0,10
91,91,49,1,174.0,230.0,10
92,85,88,3,67.0,126.0,10
93,99,51,7,194.0,230.0,10
94,0,56,2,57.0,99.0,10
95,70,6,3,33.0,63.0,10
96,17,26,3,13.0,67.0,10
97,97,79,4,206.0,230.0,10
98,71,46,7,200.0,230.0,10
99,38,65,1,187.0,230.0,10
100,37,38,2,162.0,184.0,10
