CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,61,95,5,131.0,166.0,10
2,73,70,2,181.0,230.0,10
3,94,0,9,197.0,230.0,10
4,87,4,10,172.0,200.0,10
5,25,39,5,175.0,230.0,10
6,51,89,2,205.0,230.0,10
7,58,68,4,154.0,206.0,10
8,50,20,4,18.0,66.0,10
9,80,20,7,76.0,112.0,10
10,99,2,9,179.0,230.0,10
11,43,13,2,207.0,230.0,10
12,91,59,9,193.0,230.0,10
13,9,42,1,16.0,61.0,10
14,83,22,9,171.0,230.0,10
15,72,33,2,88.0,128.0,10
16,66,17,8,185.0,230.0,10
17,2,54,5,191.0,230.0,10
18,41,75,6,67.0,117.0,10
19,76,50,10,184.0,230.0,10
20,61,43,9,196.0,230.0,10
21,1,74,2,175.0,195.0,10
22,12,100,8,155.0,214.0,10
23,37,71,7,119.0,177.0,10
24,4,37,8,102.0,125.0,10
25,10,77,4,88.0,116.0,10
26,50,72,3,169.0,225.0,10
27,92,82,4,192.0,230.0,10
28,92,9,4,50.0,87.0,10
29,21,5,7,119.0,144.0,10
30,72,100,3,40.0,100.0,10
31,96,96,1,56.0,116.0,10
32,34,41,3,181.0,230.0,10
33,12,57,2,173.0,230.0,10
34,33,89,9,193.0,230.0,10
35,70,69,2,209.0,230.0,10
36,38,47,10,0.0,56.0,10
37,27,60,1,91.0,117.0,10
38,78,62,6,104.0,153.0,10
39,1,60,8,183.0,230.0,10
40,18,77,5,177.0,230.0,10
41,64,52,1,18.0,64.0,10
42,66,43,3,194.0,230.0,10
43,73,79,7,123.0,162.0,10
44,53,23,5,130.0,157.0,10
45,2,92,10,45.0,69.0,10
46,57,67,1,180.0,200.0,10
47,53,51,2,186.0,230.0,10
48,31,23,3,132.0,186.0,10
49,2,26,4,17.0,41.0,10
50,44,11,2,189.0,230.0,10
51,35,88,3,174.0,230.0,10
52,74,42,2,201.0,230.0,10
53,79,13,2,174.0,230.0,10
54,54,49,4,160.0,195.0,10
55,80,64,4,131.0,158.0,10
56,95,35,3,125.0,173.0,10
57,50,37,6,193.0,229.0,10
58,22,17,4,85.0,109.0,10
59,74,35,9,105.0,137.0,10
60,2,22,2,40.0,73.0,10
61,79,0,7,71.0,127.0,10
62,94,31,8,51.0,111.0,10
63,30,10,6,165.0,218.0,10
64,48,29,2,0.0,41.0,10
65,8,49,10,171.0,230.0,10
66,62,9,7,34.0,90.0,10
67,24,5,7,135.0,158.0,10
68,92,25,9,36.0,76.0,10
69,16,45,2,175.0,230.0,10
70,14,41,5,0.0,33.0,10
71,40,11,3,191.0,230.0,10
72,42,92,8,106.0,142.0,10
73,8,14,4,56.0,106.0,10
74,2,75,10,84.0,137.0,10
75,93,1,3,173.0,230.0,10
76,3,66,10,184.0,230.0,10
77,89,20,2,175.0,202.0,10
78,66,61,9,202.0,230.0,10
79,55,77,2,109.0,135.0,10
80,63,77,8,199.0,221.0,10
81,2,41,1,76.0,115.0,10
82,80,81,10,98.0,156.0,10
83,24,37,9,36.0,86.0,10
84,85,22,1,198.0,230.0,10
85,35,63,4,147.0,190.0,10
86,81,8,5,210.0,230.0,10
87,18,55,8,123.0,166.0,10
88,32,44,4,112.0,142.0,10
89,100,75,6,64.0,106.0,10
90,1,23,7,28.0,69.0,10
91,81,73,7,170.0,230.0,10
92,44,44,6,0.0,47.0,10
93,61,95,5,127.0,165.0,10
94,65,26,6,154.0,178.0,10
95,48,93,5,58.0,96.0,10
96,42,18,9,0.0,44.0,10
97,31,44,5,187.0,230.0,10
98,93,16,2,108.0,140.0,10
99,20,89,1,53.0,75.0,10
100,65,41,9,185.0,230.0,10
