CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,36,90,8,171.0,211.0,10
2,100,75,8,54.0,95.0,10
3,33,30,1,148.0,208.0,10
4,28,95,5,122.0,181.0,10
5,49,92,2,60.0,118.0,10
6,51,63,3,62.0,93.0,10
7,3,6,9,17.0,72.0,10
8,41,34,4,208.0,230.0,10
9,12,29,2,47.0,69.0,10
10,35,37,4,196.0,230.0,10
11,1,60,7,151.0,205.0,10
12,26,97,6,157.0,180.0,10
13,71,61,9,102.0,140.0,10
14,35,66,5,20.0,58.0,10
15,60,0,9,103.0,150.0,10
16,31,9,6,192.0,224.0,10
17,58,67,3,19.0,78.0,10
18,88,38,4,207.0,230.0,10
19,3,91,1,185.0,230.0,10
20,92,68,2,192.0,230.0,10
21,82,78,7,184.0,230.0,10
22,47,2,4,41.0,97.0,10
23,57,66,4,38.0,92.0,10
24,67,87,9,89.0,127.0,10
25,17,23,5,109.0,139.0,10
26,100,11,4,33.0,92.0,10
27,78,62,5,94.0,142.0,10
28,92,50,7,97.0,132.0,10
29,90,84,9,171.0,230.0,10
30,32,70,4,92.0,117.0,10
31,96,95,5,190.0,230.0,10
32,13,13,2,52.0,87.0,10
33,67,93,4,79.0,133.0,10
34,60,71,10,51.0,103.0,10
35,61,15,3,16.0,64.0,10
36,3,18,5,61.0,91.0,10
37,66,34,10,175.0,230.0,10
38,8,36,6,176.0,230.0,10
39,52,28,7,122.0,178.0,10
40,35,91,2,42.0,85.0,10
41,86,14,2,187.0,207.0,10
42,50,2,4,58.0,111.0,10
43,3,52,5,172.0,207.0,10
44,5,81,6,115.0,144.0,10
45,76,73,10,208.0,230.0,10
46,69,97,10,126.0,150.0,10
47,21,26,1,100.0,122.0,10
48,64,83,2,105.0,129.0,10
49,38,39,8,0.0,44.0,10
50,20,59,5,76.0,97.0,10
51,8,26,5,38.0,94.0,10
52,40,58,8,119.0,156.0,10
53,49,13,1,91.0,127.0,10
54,90,24,9,181.0,230.0,10
55,85,24,3,165.0,222.0,10
56,46,69,9,181.0,230.0,10
57,89,24,2,184.0,230.0,10
58,93,66,3,154.0,195.0,10
59,25,71,1,184.0,230.0,10
60,90,47,8,81.0,114.0,10
61,91,39,7,173.0,230.0,10
62,36,1,5,17.0,55.0,10
63,92,47,1,61.0,119.0,10
64,3,49,9,188.0,221.0,10
65,21,89,10,200.0,230.0,10
66,65,91,9,119.0,167.0,10
67,67,67,10,193.0,230.0,10
68,75,10,3,47.0,88.0,10
69,41,33,5,116.0,175.0,10
70,50,96,8,67.0,96.0,10
71,59,98,6,161.0,191.0,10
72,18,3,8,107.0,153.0,10
73,88,11,7,94.0,125.0,10
74,23,13,10,84.0,143.0,10
75,53,100,4,40.0,97.0,10
76,91,41,10,27.0,79.0,10
77,5,6,4,50.0,79.0,10
78,21,85,9,200.0,230.0,10
79,73,8,6,32.0,84.0,10
80,85,45,7,56.0,111.0,10
81,15,33,10,6.0,30.0,10
82,44,40,1,170.0,230.0,10
83,34,28,2,0.0,37.0,10
84,99,89,5,181.0,212.0,10
85,15,18,2,136.0,156.0,10
86,67,100,9,155.0,183.0,10
87,73,29,5,203.0,230.0,10
88,29,63,1,182.0,205.0,10
89,8,80,8,42.0,79.0,10
90,17,32,5,17.0,60.0,10
91,12,69,9,134.0,165.0,10
92,32,91,3,55.0,112.0,10
93,19,9,4,75.0,106.0,10
94,58,75,5,33.0,57.0,10
95,80,53,10,139.0,178.0,10
96,75,31,8,179.0,230.0,10
97,73,14,4,57.0,97.0,10
98,25,63,9,200.0,230.0,10
99,88,52,3,108.0,149.0,10
100,82,69,2,131.0,186.0,10
