CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,44.92,42.54,13,613.32,733.32,10
2,7.9,14.84,12,450.87,912.39,10
3,35.34,20.67,21,0.0,960.0,10
4,5.08,27.83,27,0.0,960.0,10
5,78.81,4.83,11,59.55,218.86,10
6,94.16,80.47,1,441.39,897.86,10
7,0.09,51.13,29,64.86,304.86,10
8,64.99,13.56,33,526.94,646.94,10
9,25.3,45.53,23,0.0,960.0,10
10,86.27,74.16,5,0.0,960.0,10
11,88.33,39.81,7,564.84,684.84,10
12,46.48,25.92,52,0.0,960.0,10
13,86.96,39.44,37,222.37,582.37,10
14,49.26,90.12,5,0.0,960.0,10
15,2.36,50.93,39,0.0,960.0,10
16,31.37,6.62,16,0.0,960.0,10
17,90.48,53.13,37,0.0,960.0,10
18,99.86,30.09,27,0.0,960.0,10
19,94.05,42.83,18,99.53,579.53,10
20,60.26,54.9,50,645.65,939.16,10
21,31.18,69.08,50,0.0,960.0,10
22,93.19,21.58,33,0.0,960.0,10
23,21.29,9.99,26,0.0,960.0,10
24,83.72,76.96,31,0.0,960.0,10
25,86.23,54.4,49,311.47,671.47,10
26,82.48,35.76,24,294.8,774.8,10
27,90.4,29.07,43,82.13,562.13,10
28,30.65,52.88,55,0.0,960.0,10
29,35.21,84.37,49,642.52,762.52,10
30,55.37,69.4,21,0.0,960.0,10
31,88.99,26.82,38,0.0,960.0,10
32,84.29,49.16,1,471.57,711.57,10
33,1.57,7.76,10,108.71,228.71,10
34,50.31,60.99,54,534.31,894.31,10
35,70.19,3.12,7,0.0,960.0,10
36,59.24,21.38,60,0.0,960.0,10
37,75.63,94.75,51,589.12,829.12,10
38,26.7,44.61,48,0.0,960.0,10
39,68.63,67.8,9,0.0,960.0,10
40,15.77,63.79,29,0.0,960.0,10
41,6.11,83.61,43,648.03,912.27,10
42,90.62,0.35,31,0.0,960.0,10
43,25.48,71.26,33,25.75,349.55,10
44,79.66,79.6,32,0.0,960.0,10
45,61.43,6.0,55,0.0,960.0,10
46,74.86,87.66,23,0.0,960.0,10
47,62.78,84.56,6,0.0,960.0,10
48,42.77,25.4,7,215.19,695.19,10
49,52.95,73.39,56,568.74,933.26,10
50,72.44,29.31,40,0.0,960.0,10
51,29.18,88.43,44,0.0,960.0,10
52,34.8,9.46,50,87.05,207.05,10
53,89.52,18.43,33,710.61,901.27,10
54,24.09,53.27,43,0.0,960.0,10
55,52.03,3.13,34,0.0,960.0,10
56,80.52,56.47,26,445.75,685.75,10
57,24.62,52.44,1,0.0,960.0,10
58,69.56,77.16,20,0.0,960.0,10
59,58.08,90.61,31,464.0,704.0,10
60,78.51,16.61,28,0.0,960.0,10
61,21.86,13.12,29,567.11,807.11,10
62,89.73,45.59,20,0.0,960.0,10
63,86.41,48.38,35,483.31,843.31,10
64,92.28,51.45,33,713.96,833.96,10
65,30.34,51.93,60,509.93,869.93,10
66,55.52,11.09,31,104.9,344.9,10
67,89.52,82.99,42,59.5,298.08,10
68,82.55,14.18,12,0.0,960.0,10
69,56.5,12.79,51,112.5,472.5,10
70,53.3,53.69,56,354.06,714.06,10
71,90.57,14.06,24,0.0,960.0,10
72,87.72,79.96,13,107.28,587.28,10
73,21.64,88.83,4,289.01,769.01,10
74,31.67,13.7,48,0.0,960.0,10
75,20.4,57.15,22,0.0,960.0,10
76,56.23,45.6,61,0.0,960.0,10
77,25.21,86.54,29,205.45,445.45,10
78,57.25,10.54,52,0.0,960.0,10
79,93.72,96.39,11,0.0,960.0,10
80,58.05,82.83,31,458.13,818.13,10
81,52.32,20.96,29,31.55,100.86,10
82,86.1,47.83,61,224.5,344.5,10
83,65.05,47.43,4,0.0,960.0,10
84,20.62,86.87,61,0.0,960.0,10
85,50.8,14.76,12,0.0,960.0,10
86,83.86,11.72,52,0.0,960.0,10
87,21.48,24.34,26,0.0,960.0,10
88,88.71,58.6,35,0.0,960.0,10
89,24.08,90.21,28,0.0,960.0,10
90,22.07,76.29,32,390.63,630.63,10
91,57.69,60.04,1,0.0,960.0,10
92,27.04,48.97,32,0.0,960.0,10
93,92.79,11.0,51,65.63,153.17,10
94,80.97,83.98,60,0.0,960.0,10
95,55.99,16.8,49,739.29,923.15,10
96,15.53,91.1,29,459.65,912.17,10
97,88.13,20.07,11,200.38,320.38,10
98,81.62,52.32,54,0.0,960.0,10
99,16.21,12.48,32,482.5,602.5,10
100,78.07,56.36,28,104.42,224.42,10
