CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,84.99,53.78,17,442.95,802.95,10
2,41.76,34.53,55,220.34,460.34,10
3,45.12,15.95,47,39.2,519.2,10
4,30.92,26.52,55,198.19,318.19,10
5,16.36,45.94,63,156.48,396.48,10
6,6.26,48.02,25,112.1,352.1,10
7,75.02,85.76,3,282.39,402.39,10
8,83.04,43.83,64,729.31,916.52,10
9,30.97,67.72,58,19.89,262.46,10
10,35.85,28.71,9,113.69,233.69,10
11,90.96,16.08,59,799.43,898.78,10
12,80.77,32.52,38,44.36,438.33,10
13,56.02,42.74,62,482.19,942.41,10
14,9.16,23.53,63,119.75,599.75,10
15,28.65,19.89,30,201.13,441.13,10
16,87.34,39.26,4,52.83,532.83,10
17,24.03,92.55,21,45.45,117.97,10
18,53.09,7.7,29,491.07,851.07,10
19,64.3,82.34,28,649.43,919.55,10
20,5.4,40.55,28,35.87,208.13,10
21,13.04,44.88,35,119.53,359.53,10
22,44.26,52.14,30,387.25,867.25,10
23,21.12,25.36,46,152.09,392.09,10
24,99.2,16.94,14,67.81,355.25,10
25,18.7,39.24,46,391.86,511.86,10
26,7.27,10.8,32,534.69,908.93,10
27,68.05,9.86,57,188.86,428.86,10
28,35.33,39.93,5,499.24,948.9,10
29,37.85,36.6,66,513.74,753.74,10
30,57.7,2.21,47,680.22,909.04,10
31,47.55,87.0,63,52.58,292.58,10
32,8.4,77.28,1,734.21,854.21,10
33,36.4,14.75,22,35.43,257.29,10
34,68.23,84.85,16,487.36,915.15,10
35,18.19,62.09,59,479.27,719.27,10
36,99.67,23.77,24,366.94,846.94,10
37,6.99,83.46,58,350.38,590.38,10
38,67.36,48.86,22,59.67,179.67,10
39,43.34,33.96,18,158.84,638.84,10
40,91.25,17.31,41,528.7,648.7,10
41,95.5,70.22,28,59.07,305.42,10
42,3.16,95.16,43,330.31,570.31,10
43,51.75,46.1,5,593.41,713.41,10
44,76.26,47.52,8,517.31,877.31,10
45,95.29,42.79,57,618.7,858.7,10
46,14.06,39.08,37,28.14,296.89,10
47,74.51,81.98,37,633.56,753.56,10
48,55.56,62.34,43,776.96,896.96,10
49,78.2,20.66,41,228.03,348.03,10
50,99.09,49.54,64,579.59,699.59,10
51,65.34,44.9,51,448.86,928.86,10
52,74.68,19.3,53,70.86,310.86,10
53,84.79,82.77,53,77.2,317.2,10
54,21.24,52.37,30,240.62,600.62,10
55,76.27,45.96,38,144.69,504.69,10
56,19.61,83.52,17,39.23,287.33,10
57,86.28,18.41,60,361.68,601.68,10
58,57.66,16.3,21,471.85,591.85,10
59,54.9,18.79,8,146.62,506.62,10
60,86.69,16.27,39,290.78,410.78,10
61,48.5,52.27,54,700.62,951.2,10
62,83.27,9.12,54,257.54,497.54,10
63,14.46,7.46,63,299.08,419.08,10
64,53.13,49.24,12,407.53,647.53,10
65,47.22,78.76,43,205.48,685.48,10
66,55.88,76.93,45,353.88,473.88,10
67,22.46,46.48,17,508.58,942.11,10
68,20.41,49.56,26,19.59,148.39,10
69,42.47,80.64,54,183.97,663.97,10
70,58.58,49.63,66,459.63,819.63,10
71,24.75,18.81,50,146.17,266.17,10
72,56.15,26.69,7,28.36,414.34,10
73,21.03,43.39,26,153.77,513.77,10
74,23.82,85.67,11,579.18,819.18,10
75,83.57,57.54,50,421.59,901.59,10
76,26.11,40.15,25,560.01,800.01,10
77,74.39,10.69,57,269.8,389.8,10
78,72.63,48.34,11,407.85,767.85,10
79,90.33,41.95,12,50.97,499.65,10
80,60.23,80.42,42,427.03,667.03,10
81,54.49,25.09,30,571.08,691.08,10
82,91.25,16.26,28,406.17,646.17,10
83,62.04,10.7,28,45.06,344.17,10
84,58.2,46.05,7,776.98,941.38,10
85,85.44,46.27,29,678.21,914.41,10
86,93.96,45.87,7,54.12,393.43,10
87,89.9,48.87,33,397.36,637.36,10
88,83.64,92.64,35,161.28,521.28,10
89,48.46,81.04,59,687.18,927.18,10
90,89.4,9.15,43,287.39,767.39,10
91,75.4,48.17,37,140.61,260.61,10
92,51.43,14.55,57,394.5,514.5,10
93,85.97,49.73,32,505.75,745.75,10
94,93.29,10.95,49,539.84,779.84,10
95,86.52,78.44,13,54.52,352.12,10
96,90.41,55.89,26,221.46,461.46,10
97,82.9,48.27,58,42.93,359.6,10
98,83.33,62.09,33,787.77,907.77,10
99,78.49,14.61,50,538.78,658.78,10
100,81.0,12.41,46,67.6,187.6,10
